symbol,chg_corr,chg_t,lvl_corr,lvl_coint_p,n,rank_chg,rank_lvl_coint
RYDE,0.05193749470442132,0.476658329638466,0.07618113094425567,0.5587063186383194,86,334,1122.0
ZETA,0.05148212284453407,0.4724679818503796,-0.684753160562453,0.1762987245320592,86,335,362.0
ET,0.0514695775068137,0.47235254340821703,0.2214645312874499,0.49385770550248753,86,336,992.0
LBTYK,0.05057129367729346,0.46408738392001947,-0.47770268778891234,0.29802121649826036,86,337,625.0
DIA,0.05038418150090228,0.4623658971542592,-0.40734454963026295,0.3772193020759842,86,338,787.0
ABT,0.05032644546588345,0.46183471860330144,-0.7511746652905135,0.03516837136068919,86,339,69.0
VICI,0.05031716776603759,0.4617493630682903,-0.6491681088046284,0.2035566554740147,86,340,428.0
CVS,0.049682808865239264,0.4559134966045695,0.2747807951782121,0.5072557744200117,86,341,1012.0
AMRX,0.04930885694410763,0.4524735373075285,-0.6342688349016165,0.20003340816381227,86,342,416.0
MQ,0.04861626573345901,0.4461029386961031,0.48956868381038393,0.1432717445990913,86,343,307.0
CCL,0.04861568675252588,0.4460976133796761,0.4153966768573984,0.4983472076999538,86,344,998.0
CRBG,0.048594490565945725,0.4459026566643679,0.620758828884676,0.1940331337049302,86,345,404.0
USB,0.04853482227998095,0.44535384736395384,-0.35466882693906565,0.4423265047887669,86,346,892.0
ENVX,0.048277646484862866,0.44298848346846625,0.8636636521764516,0.0014642706524966248,86,347,6.0
EPRT,0.048237066073509874,0.44261525486748393,-0.48468007678081837,0.35008015904967393,86,348,723.0
ACVA,0.048051979719778655,0.44091299535044826,-0.3502715617951845,0.3485718949493737,86,349,717.0
JMIA,0.047270020601896216,0.4337217318216819,0.7823418034350333,0.030027752873106515,86,350,60.0
FIP,0.04720884960042774,0.4331592084225199,0.06018014328602509,0.578036466156463,86,351,1192.0
CUK,0.04711458937786016,0.43229240888091164,0.4437376398483743,0.4542300370304504,86,352,916.0
CNI,0.04693872635165688,0.430675235999975,0.4054904449235965,0.42908412995418455,86,353,872.0
COST,0.046899787405916334,0.43031717294924043,-0.4373404536202162,0.3101981732347672,86,354,648.0
PLTR,0.046500654884489186,0.4266470631681645,-0.5475123428071655,0.26654471113431577,86,355,565.0
INTC,0.046184352093358645,0.42373873619271096,0.8610292861461637,0.00976345375613107,86,356,21.0
EQR,0.04607793443809448,0.42276028058131626,-0.5659458694053411,0.2639515907594173,86,357,552.0
ETSY,0.045895394596368815,0.42108195418605887,0.6457435686785262,0.14151952339883767,86,358,305.0
TSN,0.044891250309352516,0.41185029982800164,-0.534513413565788,0.35236546885047093,86,359,729.0
RILY,0.044677295430524976,0.4098834567871275,0.6273269844805834,0.17196053410868256,86,360,357.0
FIVN,0.04463566191760955,0.40950073507314094,0.7480575251130943,0.24271518832970956,86,361,522.0
VRDN,0.04452670079195597,0.40849910526217253,-0.4868725173683711,0.32985663418087885,86,362,692.0
SCHW,0.044434330958070374,0.4076500030528525,0.5619679984940743,0.19781780250065084,86,363,411.0
UNH,0.043859116479857505,0.40236262547275314,-0.5665690515886731,0.2921632514011322,86,364,616.0
PGY,0.04381256607729708,0.401934751286218,0.3967588249532532,0.5603924146342616,86,365,1126.0
RCM,0.04371369890106297,0.4010260092476397,-0.7400064225531928,0.10644400284539779,86,366,212.0
UDR,0.04365956182951402,0.400528410955111,-0.5236945524967446,0.3043883311831561,86,367,634.0
TD,0.04355395804220257,0.39955776898661455,-0.5463696394293642,0.29275364042278723,86,368,618.0
PAA,0.04301185638140989,0.3945753303457295,0.5103474596240591,0.2327894239119186,86,369,500.0
KKR,0.042890141176922636,0.39345669803642946,-0.5202050862999269,0.26966951381170234,86,370,576.0
TER,0.04286290399512149,0.39320637517021245,0.7311419963570315,0.039718992740185345,86,371,73.0
RLJ,0.042544058392303574,0.39027609513594613,0.4077899570893355,0.31710252453465726,86,372,663.0
BULZ,0.042509237731797975,0.38995609080414495,0.7006669110167604,0.13985570999032837,86,373,301.0
TTWO,0.04207119901038328,0.38593060519480826,0.14785467897166582,0.5661193468533678,86,374,1146.0
T,0.04170071453071529,0.3825261032652939,-0.5509514600229664,0.26387182651940577,86,375,551.0
LBTYA,0.04162522277086703,0.38183240445444827,-0.4571295927786393,0.3261162933855509,86,376,684.0
VTLE,0.0413943207043513,0.3797106705914704,0.7300861822012801,0.12759704584771003,86,377,275.0
OKE,0.041240602022982506,0.37829820023382027,-0.5726039875252498,0.25380519583644456,86,378,536.0
MLCO,0.04102959666343066,0.37635938524807777,0.4171886557794462,0.5908970278284136,86,379,1238.0
PRME,0.040765561707071823,0.37393338077916033,0.6210462676312151,0.20445913987051811,86,380,431.0
PCAR,0.04043398104625291,0.3708868643385887,0.6372127097776162,0.35316866665135804,86,381,735.0
DOCS,0.04025281583102556,0.3692223957533544,-0.7130104835430363,0.11917141457730074,86,382,249.0
SPR,0.039729086333137015,0.36441079745613547,0.08251427050428776,0.5594946974649325,86,383,1124.0
GPCR,0.039422059003756844,0.3615902215746605,0.15696924065206883,0.5643418370826669,86,384,1139.0
VAL,0.03930387487804767,0.36050452380595577,0.7942263397827578,0.0417250842101044,86,385,80.0
PK,0.03930091940357121,0.3604773735516312,0.25816559626059193,0.4583919210484182,86,386,922.0
APP,0.039212761439251585,0.35966752108821587,-0.42143457509982557,0.3949299559684242,86,387,808.0
HPE,0.03687256199956778,0.3381725783735496,0.6847568144406262,0.16366592608017483,86,388,339.0
FDX,0.036865082071685075,0.33810388368365524,0.22655830449668515,0.493963646443953,86,389,993.0
DFTX,0.03684695954161364,0.3379374489481673,0.6065243429772471,0.21771527884748176,86,390,457.5
MNMD,0.03684695954161364,0.3379374489481673,0.6065243429772471,0.21771527884748176,86,390,457.5
GCT,0.03681803697243467,0.3376718288830033,0.7463665042678125,0.10865884876522142,86,392,218.0
UAL,0.0359066643897945,0.32930236639167815,0.0976170084272003,0.6087179088267445,86,393,1259.0
TS,0.035645051058828925,0.32690002989424427,0.610496314550214,0.23155371217497972,86,394,494.0
AAPL,0.03561586395134679,0.32663201541910286,-0.04265363064413064,0.5700995547183108,86,395,1161.0
FLS,0.03536353409969161,0.32431499799833335,0.25870884711505915,0.7625889454634597,86,396,1296.0
QCOM,0.03515740705405784,0.3224222836870361,0.6489993553624619,0.16035763439645317,86,397,331.0
TROW,0.03501844703838162,0.32114633848446544,0.7535333078911444,0.05179293987132147,86,398,99.0
FOUR,0.03470507955163912,0.3182690342209261,-0.5779626959285555,0.22582338865534213,86,399,477.0
TOST,0.03465537696820257,0.3178126794674441,0.09222139966667738,0.604464563541893,86,400,1255.0
DELL,0.034617860536588024,0.31746821600114705,0.5746010079775773,0.2011097026933475,86,401,419.0
PSX,0.034581455314615754,0.31713395657886123,0.5558698575401051,0.13502518580222128,86,402,290.0
TEAM,0.03441640641859152,0.3156185538655728,0.7341725682131678,0.026461740857949202,86,403,54.0
SHO,0.03432311495237602,0.31476200616711447,0.3013356452035999,0.6660291932445064,86,404,1283.0
FROG,0.033833833290638805,0.3102698423919122,0.8633239882926443,0.10897890822367118,86,405,219.0
AAOI,0.032879561069325755,0.301509174493548,-0.32413662951070565,0.395155634033426,86,406,809.0
CSTM,0.03283831741356137,0.3011305571146696,0.5936891364016531,0.21767613378016237,86,407,456.0
FUN,0.032648873388469134,0.2993914778741703,0.8125633837689774,0.011928765409894439,86,408,26.0
AMAT,0.03242750430145091,0.29735937032921816,0.7029522551349952,0.11151783246933183,86,409,225.0
AVPT,0.03216038654840818,0.29490736086493696,-0.3943758793694081,0.4064420691412155,86,410,835.0
MKC,0.03212169950774742,0.2945522381350112,-0.6636306642167475,0.19696197001001414,86,411,409.0
EQT,0.03187467547362541,0.292284743862859,0.46628944253156474,0.46254955837799505,86,412,927.0
DLR,0.031862804032159665,0.2921757743398838,-0.05990553354223193,0.5586854971124686,86,413,1121.0
ALKS,0.030827273857588194,0.2826709778253935,-0.6452483222311468,0.12672446670317855,86,414,273.0
DIS,0.030741164124075772,0.2818806458884865,0.5328743537095196,0.4035607103219293,86,415,828.0
GLPI,0.03026911041236847,0.2775481559576062,-0.5306444998037518,0.3202080730273378,86,416,671.0
GDS,0.03008805879593302,0.2758865210001757,-0.5350765921712516,0.31398619255771953,86,417,657.0
CLBT,0.029996995302111685,0.2750507790950901,-0.6406673911377273,0.21801645416960042,86,418,459.0
DOCU,0.029947659493474617,0.2745979989508448,-0.297394573856854,0.38121362373691986,86,419,792.0
RYAAY,0.029774603876161116,0.2730097942142223,0.3275763006796663,0.5084397751380901,86,420,1015.0
PSTG,0.029494001364750215,0.27043463821449226,0.5632281040068065,0.27535916471425087,86,421,588.5
P,0.029494001364750215,0.27043463821449226,0.5632281040068065,0.27535916471425087,86,421,588.5
SGH,0.029246300341940187,0.26816148019907854,0.7723086904180826,0.01504929135251022,86,423,33.5
PENG,0.029246300341940187,0.26816148019907854,0.7723086904180826,0.01504929135251022,86,423,33.5
BIIB,0.029154685170833194,0.2673207382029639,0.7991089651453688,0.025419512923176627,86,425,50.0
HOLX,0.02913370673029627,0.26712822239177947,-0.5813350786811767,0.2576189294340281,86,426,544.0
JHG,0.028925592620639148,0.26521841141323577,-0.3789055739870029,0.3992159044204039,86,427,819.0
QXO,0.028353049381055085,0.2599645030869375,0.4120538218642283,0.10609849693963153,86,428,209.0
TEM,0.030752740422296622,0.2592498160314818,-0.5784532288752292,0.2536824165314094,73,429,535.0
VRNA,0.027978789755409943,0.25653027104661674,-0.5681187059149836,0.28890659821065906,86,430,612.0
AXP,0.02754526856749807,0.2525523857061975,-0.46175933817242193,0.3251822218855191,86,431,681.0
MUR,0.027476478259466853,0.25192119568165017,0.7674176255134272,0.07297515927964969,86,432,140.0
VYX,0.02740570347809207,0.25127180072873795,0.424675251417343,0.42594978113108795,86,433,867.0
AMKR,0.02723041148893896,0.2496634229992748,0.8370314771444195,0.006392215961309718,86,434,16.0
JNJ,0.025898168740193957,0.23744027797678896,-0.6363736349680031,0.19722858317777553,86,435,410.0
OCUL,0.025635173720855175,0.23502748633188855,-0.4031914007790457,0.4287923749959381,86,436,871.0
HSIC,0.025392554110732237,0.23280166784322584,-0.4273453737036478,0.23241207454639695,86,437,497.0
PBF,0.025378058816227844,0.23266868775405516,0.6250733559840156,0.1840498862058278,86,438,383.0
FFIE,0.025071894014055567,0.22985996059811634,0.6448157771096523,0.3066452189509279,86,439,641.5
FFAI,0.025071894014055567,0.22985996059811634,0.6448157771096523,0.3066452189509279,86,439,641.5
OKLO,0.02425008741923893,0.2223211018519808,0.4721579370334707,0.34888786671747707,86,441,718.0
INVH,0.02402206067406531,0.2202293746603735,-0.12080047148340796,0.5572619861771463,86,442,1117.0
RKLB,0.023727626687790222,0.21752853364946323,-0.5136265127602798,0.35025639731158986,86,443,724.0
AMD,0.02307164261416226,0.21151139869808397,0.4711015393512237,0.42415767314117225,86,444,863.0
APLE,0.022899933478294825,0.20993641042269476,0.24775251393597458,0.7868105104055884,86,445,1299.0
TREX,0.02272292420062024,0.20831282647854618,0.6507313383305526,0.13565761275606136,86,446,291.0
CHRD,0.022714553839315334,0.20823605141752133,0.742632253553266,0.081807527583451,86,447,165.0
ASPN,0.02267158438078341,0.20784192541625746,-0.13868443032418573,0.5381114180052768,86,448,1068.0
RHI,0.022644199586849573,0.2075907462332965,0.24036271112480403,0.7441085199614272,86,449,1294.0
MFC,0.022318518976276673,0.20460356974901878,-0.2492195460325895,0.46958619005249197,86,450,943.0
LAZR,0.02175190536256028,0.19940668542494128,0.8526803816877435,0.0019471509548034686,86,451,7.5
LAZRQ,0.02175190536256028,0.19940668542494128,0.8526803816877435,0.0019471509548034686,86,451,7.5
CPRX,0.021661860708492027,0.1985808289050004,-0.704930024595554,0.13719841927528686,86,453,298.0
AHR,0.02131425683003319,0.1953927788824586,-0.6285099810418576,0.27005802040852667,86,454,578.0
AUPH,0.02045379831981473,0.18750138354213836,-0.5460192687945878,0.2713023034253468,86,455,580.0
VZIO,0.02032178197070237,0.18629067892655607,-0.5879589745040998,0.18206325676911783,86,456,380.0
SPOT,0.020133777956332255,0.1845665355898582,-0.7113335957678423,0.05516219940348951,86,457,109.0
REXR,0.020023764876256518,0.18355763900038508,-0.5088092554601643,0.31599844470464344,86,458,659.0
UWMC,0.019991397761674832,0.18326081128131044,-0.688270549597469,0.08715562124757498,86,459,177.0
STT,0.01994893198571662,0.1828713730725952,-0.37265113420129103,0.4326007895529013,86,460,876.0
STLD,0.019869739446649715,0.18214512970100039,0.6450374880395684,0.1480403429254405,86,461,313.0
SIGA,0.019650309168060355,0.1801328395072204,-0.07176562162500898,0.5872700366189596,86,462,1231.0
AROC,0.019542491108869665,0.17914410118411173,0.5366382843432891,0.6640314728600676,86,463,1282.0
MGM,0.0194007586548545,0.17784436267056775,0.828559681610059,0.0052413024924759365,86,464,14.0
CING,0.019356097591427212,0.17743480658769317,-0.17624840978485123,0.5266765432147197,86,465,1046.0
HAL,0.019355536053286142,0.17742965711203174,0.716741173114257,0.05597884378805251,86,466,110.0
NE,0.01925378254215759,0.17649654921367447,0.7959045407106585,0.02538955320657962,86,467,49.0
PCRX,0.019036158458633507,0.1745008944300882,0.5679634137974884,0.27382746352496123,86,468,586.0
GPN,0.018874220389978383,0.17301590725002008,-0.5773754910214345,0.2405002680819881,86,469,519.0
BCRX,0.018648253510518333,0.1709437926468752,-0.5688139763974255,0.24087100135934875,86,470,521.0
TJX,0.01847162870674514,0.16932416277253945,-0.3199771166006731,0.44211173059359365,86,471,891.0
LRCX,0.01832720933787737,0.16799986495775932,0.7588967912080654,0.06686646922963614,86,472,128.0
DASH,0.01828778008409653,0.1676383081213781,-0.8444957440013077,0.1699604395092616,86,473,354.0
CABA,0.01820863770262282,0.16691259375222237,0.5607029598387977,0.267109740167175,86,474,569.0
HON,0.018127642491750057,0.1661698926848354,0.7591005457937695,0.31516344737266716,86,475,658.0
AHCO,0.01812398555179833,0.16613635975228866,0.013693261338256173,0.5778852457835775,86,476,1190.0
SNPS,0.017953548758480146,0.1645735179791721,0.7112434800340559,0.08825035703073086,86,477,181.0
ORLY,0.01785957926726255,0.1637118589683752,-0.5817930037540288,0.20317414308979986,86,478,427.0
LVS,0.017705172778411406,0.1622960286156095,0.18943932249939566,0.6726219219389632,86,479,1285.0
MMC,0.017666966329946358,0.16194569636980427,-0.4935555666285607,0.3193616686326458,86,480,668.5
MRSH,0.017666966329946358,0.16194569636980427,-0.4935555666285607,0.3193616686326458,86,480,668.5
G,0.017240990467824572,0.15803977829593435,-0.7204675564246538,0.10248459001658144,86,482,201.0
MRNA,0.01723723997282893,0.15800538911261902,0.665742984538256,0.16713620512906863,86,483,346.0
GLNG,0.017116799851911533,0.1569010484514504,-0.03938850731449029,0.5695403803019202,86,484,1157.0
DAY,0.016676737874867148,0.152866085858876,-0.5657413014627756,0.1741166345275737,86,485,359.0
COLB,0.016313080119237027,0.14953174669117306,-0.44201543362493134,0.3891308729778932,86,486,801.0
ANF,0.016172723677425522,0.14824484939707744,0.5217185475821001,0.2274994813851126,86,487,480.0
NXPI,0.01596830613367876,0.14637060563159726,0.733413811565858,0.1780777581738111,86,488,370.0
AQN,0.015827546003212872,0.14508002847537824,0.692791367707572,0.09612656960078231,86,489,196.0
WWW,0.015812437302837094,0.14494150294876024,-0.2821941326359241,0.44355167023195213,86,490,896.0
ASTS,0.01564400033264182,0.1433971796024136,-0.6880875846855112,0.10318089407626163,86,491,206.0
ORCL,0.015443382050403395,0.14155781610230272,-0.240756161813936,0.487962155158577,86,492,985.0
RDY,0.015273054552408802,0.13999618630039282,-0.34701461123188665,0.4894396423946832,86,493,988.0
NCLH,0.014245614797303815,0.1305764663654208,0.2401774290913993,0.5864146539263473,86,494,1229.0
FIGS,0.01413548125471006,0.12956677080216658,0.032781573473987864,0.5851491675589446,86,495,1226.0
BCS,0.01378206381012044,0.12632669943528077,-0.29030904059528917,0.4469575889964761,86,496,908.0
IOVA,0.013579137911741255,0.12446633059384432,-0.5800131796430759,0.12996620501779316,86,497,280.0
CCJ,0.013529486386363547,0.12401114141202892,0.5966265617848303,0.361517658173963,86,498,751.0
APLS,0.013302657159814582,0.12193165578994195,0.3572770905372491,0.37140014721966785,86,499,776.0
EQH,0.01294483772056428,0.11865133897594782,0.35646849609963366,0.44670206004779495,86,500,907.0
LSCC,0.012935271834862387,0.11856364416014245,0.554497217411041,0.19137099786500994,86,501,400.0
SILV,0.012285366420056966,0.11260574124613192,0.2048785146734787,0.5668781644655755,86,502,1148.0
CLVT,0.01207085092929516,0.11063923683513903,-0.3501425125343572,0.409880259370612,86,503,842.0
MUFG,0.011840765219976384,0.10853001423609382,0.6298975538219894,0.08505807845378999,86,504,174.0
BYON,0.011214767759806296,0.10279150862082004,0.6867842500466388,0.07837565834263373,86,505,153.5
BBBY,0.011214767759806296,0.10279150862082004,0.6867842500466388,0.07837565834263373,86,505,153.5
ELV,0.010955239176925683,0.10041245136393419,-0.33702473732204874,0.6307372822239246,86,507,1272.0
KMX,0.010885584171399424,0.09977393847708271,-0.10609068618559415,0.571214038595479,86,508,1164.0
TGTX,0.01056095269183528,0.09679812852065894,-0.44980841427941565,0.3653811229422288,86,509,760.0
DAL,0.010460844157916484,0.09588046658138084,0.306180884741732,0.6098756842090535,86,510,1261.0
PLD,0.010403734581130716,0.09535696320503863,-0.4439410927166042,0.37603694031252893,86,511,786.0
GTM,0.010108723219683617,0.09265271270631677,0.735479567922195,0.051905894487876886,86,512,101.5
ZI,0.010108723219683617,0.09265271270631677,0.735479567922195,0.051905894487876886,86,512,101.5
EDU,0.010033222491621299,0.0919606318148219,0.6011057999907587,0.2568048207405712,86,514,540.0
VSTS,0.009970412859053925,0.09138488563214797,-0.6560109069243092,0.13601966958529854,86,515,292.0
VTV,0.009744840390536722,0.08931717841559837,-0.5158151175870075,0.30574013456097926,86,516,639.0
TNDM,0.009664107185883203,0.08857714183318574,0.02129239567244198,0.5779474035333382,86,517,1191.0
FSK,0.009631527312236836,0.08827850066343394,0.4535360227709637,0.4850683554635632,86,518,979.0
IVV,0.009589593163127786,0.08789411458508659,-0.12414269570895693,0.5391976687410144,86,519,1071.0
INSM,0.009488962917371807,0.08697169724306678,-0.17394206571251297,0.5473733945664888,86,520,1091.0
BBVA,0.009096528813973399,0.08337451326272854,0.1525896875952561,0.5859806076293144,86,521,1228.0
UBER,0.009049019946179071,0.08293903352808885,-0.24433277305947226,0.4735307071594095,86,522,954.0
ACMR,0.009027545376480548,0.08274219172607629,0.621791338987897,0.23812659611845532,86,523,515.0
GM,0.00881086139692451,0.08075601323545915,0.2437698012775241,0.6313025078177736,86,524,1273.0
ZAPPF,0.008655997592307596,0.0793365006148837,0.3760381183712106,0.3691443177950502,86,525,772.5
ZAPP,0.008655997592307596,0.0793365006148837,0.3760381183712106,0.3691443177950502,86,525,772.5
WEN,0.008248784656079332,0.07560393233783154,-0.22441614594694603,0.4437666777449163,86,527,897.0
