k,direction,coef,t_stat,p_value,r_squared,n_obs,n_days,k_used,dof,reliability_tier,ticker,bar_freq
-9,y_leads_x,-0.0045102557946161,-3.1545620473284304,0.0016073919483794797,0.7178852731726577,1197,26,10,1151,high,KXFEDDECISION-24DEC-C25,600s
-8,y_leads_x,-0.005921486398574999,-3.1339670413433476,0.0017246022562254423,0.7178852731726577,1197,26,10,1151,high,KXFEDDECISION-24DEC-C25,600s
-7,y_leads_x,-0.0035878270260468357,-2.3077984233970894,0.021010350667007273,0.7178852731726577,1197,26,10,1151,high,KXFEDDECISION-24DEC-C25,600s
-6,y_leads_x,-0.004699871002308082,-2.4203719215142394,0.015504640101090436,0.7178852731726577,1197,26,10,1151,high,KXFEDDECISION-24DEC-C25,600s
-5,y_leads_x,-0.009706555522740034,-2.890733915666033,0.0038434338408141187,0.7178852731726577,1197,26,10,1151,high,KXFEDDECISION-24DEC-C25,600s
-4,y_leads_x,-0.013191789330312705,-3.531823127835378,0.00041270529769775385,0.7178852731726577,1197,26,10,1151,high,KXFEDDECISION-24DEC-C25,600s
-3,y_leads_x,-0.01839222277675739,-4.955002069115731,7.232951952623351e-07,0.7178852731726577,1197,26,10,1151,high,KXFEDDECISION-24DEC-C25,600s
-2,y_leads_x,-0.02444705509688872,-7.864679056954918,3.700449358637631e-15,0.7178852731726577,1197,26,10,1151,high,KXFEDDECISION-24DEC-C25,600s
-1,y_leads_x,-0.031163481847598304,-12.258975254547462,1.5038965021478464e-34,0.7178852731726577,1197,26,10,1151,high,KXFEDDECISION-24DEC-C25,600s
1,x_leads_y,-0.031296494670396996,-13.149503290317883,1.712959968780956e-39,0.7178852731726577,1197,26,10,1151,high,KXFEDDECISION-24DEC-C25,600s
2,x_leads_y,-0.02457971072184814,-8.018732588986131,1.0684181814129736e-15,0.7178852731726577,1197,26,10,1151,high,KXFEDDECISION-24DEC-C25,600s
3,x_leads_y,-0.018355054135986155,-5.626783286191103,1.8360115302530288e-08,0.7178852731726577,1197,26,10,1151,high,KXFEDDECISION-24DEC-C25,600s
4,x_leads_y,-0.013087472657131963,-4.084347081861251,4.420092270022727e-05,0.7178852731726577,1197,26,10,1151,high,KXFEDDECISION-24DEC-C25,600s
5,x_leads_y,-0.009702786665089244,-3.146957778307744,0.0016497878299206545,0.7178852731726577,1197,26,10,1151,high,KXFEDDECISION-24DEC-C25,600s
6,x_leads_y,-0.004954184481556765,-2.4325622589939653,0.014992413786484226,0.7178852731726577,1197,26,10,1151,high,KXFEDDECISION-24DEC-C25,600s
7,x_leads_y,-0.003570298039728471,-1.9840305677740324,0.04725243237108744,0.7178852731726577,1197,26,10,1151,high,KXFEDDECISION-24DEC-C25,600s
8,x_leads_y,-0.005915608492674251,-3.5626602093426025,0.0003671157267959597,0.7178852731726577,1197,26,10,1151,high,KXFEDDECISION-24DEC-C25,600s
9,x_leads_y,-0.004176220974547333,-3.91450345741067,9.059043978545004e-05,0.7178852731726577,1197,26,10,1151,high,KXFEDDECISION-24DEC-C25,600s
10,x_leads_y,-0.0033638637062193043,-2.712427637136764,0.0066792362931786,0.7178852731726577,1197,26,10,1151,high,KXFEDDECISION-24DEC-C25,600s
-10,y_leads_x,-0.0006965102026492478,-0.32635699969358944,0.7441542672564418,0.5369421568383975,680,23,10,637,high,KXFEDDECISION-24DEC-H0,600s
-9,y_leads_x,-0.0030055211927533273,-1.5467084929298176,0.12193355423091767,0.5369421568383975,680,23,10,637,high,KXFEDDECISION-24DEC-H0,600s
-8,y_leads_x,-0.002209005354642832,-0.9695010242600745,0.33229526942140564,0.5369421568383975,680,23,10,637,high,KXFEDDECISION-24DEC-H0,600s
-7,y_leads_x,-0.005748991769109322,-4.148890733725614,3.3409021847364905e-05,0.5369421568383975,680,23,10,637,high,KXFEDDECISION-24DEC-H0,600s
-6,y_leads_x,-0.005919625334742341,-2.8655691267631553,0.004162603805184933,0.5369421568383975,680,23,10,637,high,KXFEDDECISION-24DEC-H0,600s
-5,y_leads_x,-0.00814626426905139,-3.4272005145543787,0.0006098385769061704,0.5369421568383975,680,23,10,637,high,KXFEDDECISION-24DEC-H0,600s
-4,y_leads_x,-0.00855472661860641,-2.4336422929728814,0.014947758918563227,0.5369421568383975,680,23,10,637,high,KXFEDDECISION-24DEC-H0,600s
-3,y_leads_x,-0.008469231556436705,-2.1435665794146326,0.0320676310269295,0.5369421568383975,680,23,10,637,high,KXFEDDECISION-24DEC-H0,600s
-2,y_leads_x,-0.013472780679754777,-3.049997142828424,0.002288435432428208,0.5369421568383975,680,23,10,637,high,KXFEDDECISION-24DEC-H0,600s
-1,y_leads_x,-0.020099579279875414,-4.623876871047224,3.7663348748038643e-06,0.5369421568383975,680,23,10,637,high,KXFEDDECISION-24DEC-H0,600s
1,x_leads_y,-0.02030832170483917,-4.380098487583251,1.186256813147128e-05,0.5369421568383975,680,23,10,637,high,KXFEDDECISION-24DEC-H0,600s
2,x_leads_y,-0.013915779464126306,-3.213375570077059,0.001311846260841851,0.5369421568383975,680,23,10,637,high,KXFEDDECISION-24DEC-H0,600s
3,x_leads_y,-0.008912265285606524,-2.263838925878051,0.023584023423103014,0.5369421568383975,680,23,10,637,high,KXFEDDECISION-24DEC-H0,600s
4,x_leads_y,-0.008931278597683454,-2.8923189655339767,0.003824094952874927,0.5369421568383975,680,23,10,637,high,KXFEDDECISION-24DEC-H0,600s
5,x_leads_y,-0.008330201988672034,-3.535957728989394,0.0004062997003285822,0.5369421568383975,680,23,10,637,high,KXFEDDECISION-24DEC-H0,600s
6,x_leads_y,-0.005953860283856102,-2.6749740084702127,0.0074735043976688,0.5369421568383975,680,23,10,637,high,KXFEDDECISION-24DEC-H0,600s
7,x_leads_y,-0.005788754047741054,-3.3939378597938803,0.000688953236295645,0.5369421568383975,680,23,10,637,high,KXFEDDECISION-24DEC-H0,600s
8,x_leads_y,-0.0022771453406293216,-0.9282316574097476,0.35328741628043336,0.5369421568383975,680,23,10,637,high,KXFEDDECISION-24DEC-H0,600s
9,x_leads_y,-0.0032928795633381477,-1.4566607446912112,0.14521005080605454,0.5369421568383975,680,23,10,637,high,KXFEDDECISION-24DEC-H0,600s
10,x_leads_y,-0.0008849226478677342,-0.3221663259727978,0.7473266935681082,0.5369421568383975,680,23,10,637,high,KXFEDDECISION-24DEC-H0,600s
-5,y_leads_x,-0.004077275845868321,-11.468748211420193,1.893788909008715e-30,0.9265312689161529,32,9,5,13,medium,KXECDJT281,600s
-4,y_leads_x,-0.00842900741454052,-10.48614425152455,1.0002743526690718e-25,0.9265312689161529,32,9,5,13,medium,KXECDJT281,600s
-3,y_leads_x,-0.00966932600191035,-5.179521722466456,2.2245550878521628e-07,0.9265312689161529,32,9,5,13,medium,KXECDJT281,600s
-2,y_leads_x,-0.009810417522379827,-15.132155919719029,9.938534884816534e-52,0.9265312689161529,32,9,5,13,medium,KXECDJT281,600s
-1,y_leads_x,-0.010892694933765747,-13.79807356800355,2.6175436765675606e-43,0.9265312689161529,32,9,5,13,medium,KXECDJT281,600s
1,x_leads_y,-0.00966609239286836,-9.66812628004783,4.1184919198053273e-22,0.9265312689161529,32,9,5,13,medium,KXECDJT281,600s
2,x_leads_y,-0.007391469297209657,-6.518639267977821,7.0948046758424e-11,0.9265312689161529,32,9,5,13,medium,KXECDJT281,600s
3,x_leads_y,-0.006615039378195532,-2.4743978357066783,0.013346098610275112,0.9265312689161529,32,9,5,13,medium,KXECDJT281,600s
4,x_leads_y,-0.00447405929143702,-1.9000552048481698,0.057425875389751,0.9265312689161529,32,9,5,13,medium,KXECDJT281,600s
5,x_leads_y,-0.0026996119630537116,-3.287156721213163,0.0010120449371182852,0.9265312689161529,32,9,5,13,medium,KXECDJT281,600s
-10,y_leads_x,-0.002923688080067101,-2.318201692966529,0.020438362075551313,0.1722360262334952,409,14,10,375,high,KXFEDDECISION-24DEC-H0,600s
-9,y_leads_x,-0.0018539187054556598,-2.059187582429307,0.039476272265980654,0.1722360262334952,409,14,10,375,high,KXFEDDECISION-24DEC-H0,600s
-8,y_leads_x,-0.001379525359591051,-1.6214766500578242,0.1049154537486616,0.1722360262334952,409,14,10,375,high,KXFEDDECISION-24DEC-H0,600s
-7,y_leads_x,-0.0008895122355394062,-1.1292136330823141,0.258807724004251,0.1722360262334952,409,14,10,375,high,KXFEDDECISION-24DEC-H0,600s
-6,y_leads_x,-0.001973245894762838,-5.676378576335486,1.375761291022327e-08,0.1722360262334952,409,14,10,375,high,KXFEDDECISION-24DEC-H0,600s
-5,y_leads_x,-0.0013663279057069774,-1.776249372329395,0.07569182379694261,0.1722360262334952,409,14,10,375,high,KXFEDDECISION-24DEC-H0,600s
-4,y_leads_x,-0.0020840789906362016,-2.968138889975654,0.0029960891578579003,0.1722360262334952,409,14,10,375,high,KXFEDDECISION-24DEC-H0,600s
-3,y_leads_x,-0.0014612547373603854,-1.2059939295299482,0.22781983108414094,0.1722360262334952,409,14,10,375,high,KXFEDDECISION-24DEC-H0,600s
-2,y_leads_x,-0.0036829599032309123,-2.64558172300782,0.008155058569353401,0.1722360262334952,409,14,10,375,high,KXFEDDECISION-24DEC-H0,600s
-1,y_leads_x,-0.004964861381152232,-2.3751029310807272,0.017544057054714325,0.1722360262334952,409,14,10,375,high,KXFEDDECISION-24DEC-H0,600s
1,x_leads_y,-0.005079808870309693,-2.3687554000820428,0.017848052776255625,0.1722360262334952,409,14,10,375,high,KXFEDDECISION-24DEC-H0,600s
2,x_leads_y,-0.0037360627967228796,-2.6885319274448634,0.007176697229972956,0.1722360262334952,409,14,10,375,high,KXFEDDECISION-24DEC-H0,600s
3,x_leads_y,-0.0015735442770268423,-1.2867668479887593,0.1981755652815922,0.1722360262334952,409,14,10,375,high,KXFEDDECISION-24DEC-H0,600s
4,x_leads_y,-0.0021533111609712,-2.9374942391952557,0.003308763191995791,0.1722360262334952,409,14,10,375,high,KXFEDDECISION-24DEC-H0,600s
5,x_leads_y,-0.0014702950911549574,-1.9554027696279486,0.05053554948544802,0.1722360262334952,409,14,10,375,high,KXFEDDECISION-24DEC-H0,600s
6,x_leads_y,-0.0019240348019023813,-4.913030484697459,8.967932665762824e-07,0.1722360262334952,409,14,10,375,high,KXFEDDECISION-24DEC-H0,600s
7,x_leads_y,-0.0010398504364743156,-0.9748651100663057,0.32962717481920045,0.1722360262334952,409,14,10,375,high,KXFEDDECISION-24DEC-H0,600s
8,x_leads_y,-0.001645770434240264,-1.9902871524425487,0.046559312454252426,0.1722360262334952,409,14,10,375,high,KXFEDDECISION-24DEC-H0,600s
9,x_leads_y,-0.0020844243765687272,-1.825040289801243,0.06799494962507639,0.1722360262334952,409,14,10,375,high,KXFEDDECISION-24DEC-H0,600s
10,x_leads_y,-0.0031474366442287185,-2.0105144916477173,0.044376764005922394,0.1722360262334952,409,14,10,375,high,KXFEDDECISION-24DEC-H0,600s
-10,y_leads_x,-0.0008124887520419579,-0.36603296981850714,0.7143404738318291,0.5376778525409084,657,21,10,616,high,KXFEDDECISION-24DEC-H0,600s
-9,y_leads_x,-0.0030922881711107227,-1.5001820830780452,0.1335672430535182,0.5376778525409084,657,21,10,616,high,KXFEDDECISION-24DEC-H0,600s
-8,y_leads_x,-0.002175736899061157,-0.9149688775774573,0.360207968866172,0.5376778525409084,657,21,10,616,high,KXFEDDECISION-24DEC-H0,600s
-7,y_leads_x,-0.0057312983938145505,-3.969017734528448,7.216951114920244e-05,0.5376778525409084,657,21,10,616,high,KXFEDDECISION-24DEC-H0,600s
-6,y_leads_x,-0.005896303141793739,-2.805630423703265,0.005021825368596715,0.5376778525409084,657,21,10,616,high,KXFEDDECISION-24DEC-H0,600s
-5,y_leads_x,-0.008129551184029183,-3.330281651794698,0.0008675817793509403,0.5376778525409084,657,21,10,616,high,KXFEDDECISION-24DEC-H0,600s
-4,y_leads_x,-0.008499691205427918,-2.3510762813357426,0.018719195872417722,0.5376778525409084,657,21,10,616,high,KXFEDDECISION-24DEC-H0,600s
-3,y_leads_x,-0.008412546609344563,-2.0730629907198503,0.038166417709682314,0.5376778525409084,657,21,10,616,high,KXFEDDECISION-24DEC-H0,600s
-2,y_leads_x,-0.01353315843737675,-2.9891047248713094,0.002797962132484511,0.5376778525409084,657,21,10,616,high,KXFEDDECISION-24DEC-H0,600s
-1,y_leads_x,-0.02037118384607544,-4.606640579779661,4.092264359060422e-06,0.5376778525409084,657,21,10,616,high,KXFEDDECISION-24DEC-H0,600s
1,x_leads_y,-0.02056454273748689,-4.370379411920689,1.240308356712798e-05,0.5376778525409084,657,21,10,616,high,KXFEDDECISION-24DEC-H0,600s
2,x_leads_y,-0.013957960449764554,-3.169739088432304,0.0015257587501852177,0.5376778525409084,657,21,10,616,high,KXFEDDECISION-24DEC-H0,600s
3,x_leads_y,-0.008808882845743445,-2.193643272665142,0.028261064942869542,0.5376778525409084,657,21,10,616,high,KXFEDDECISION-24DEC-H0,600s
4,x_leads_y,-0.008868924582356271,-2.8196280669415024,0.00480793412368748,0.5376778525409084,657,21,10,616,high,KXFEDDECISION-24DEC-H0,600s
5,x_leads_y,-0.008372430401879391,-3.498207143919945,0.0004683971837306829,0.5376778525409084,657,21,10,616,high,KXFEDDECISION-24DEC-H0,600s
6,x_leads_y,-0.006034076569573304,-2.6820498509683173,0.007317255498127725,0.5376778525409084,657,21,10,616,high,KXFEDDECISION-24DEC-H0,600s
7,x_leads_y,-0.0058277012295244015,-3.3496681654520923,0.0008090842565640856,0.5376778525409084,657,21,10,616,high,KXFEDDECISION-24DEC-H0,600s
8,x_leads_y,-0.0021940982551618585,-0.8730243922891984,0.3826497825535492,0.5376778525409084,657,21,10,616,high,KXFEDDECISION-24DEC-H0,600s
9,x_leads_y,-0.0032371319023473165,-1.4102816786688728,0.1584565261879295,0.5376778525409084,657,21,10,616,high,KXFEDDECISION-24DEC-H0,600s
10,x_leads_y,-0.0008414316122060575,-0.30060750778187495,0.7637138057435691,0.5376778525409084,657,21,10,616,high,KXFEDDECISION-24DEC-H0,600s
-10,y_leads_x,4.916718497000212e-05,0.06089627583467719,0.9514418153967534,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
-9,y_leads_x,0.004642307273163553,3.291823882627792,0.0009953992580196277,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
-8,y_leads_x,-0.002607587664263192,-1.1178698344562417,0.26362259021170964,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
-7,y_leads_x,-0.012704903777475612,-3.337149891832966,0.000846422865529966,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
-6,y_leads_x,-0.026060375964134602,-5.300968977451859,1.1518966316676752e-07,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
-5,y_leads_x,-0.03341546785872754,-5.929802491691488,3.032992821505552e-09,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
-4,y_leads_x,-0.032899355693712294,-5.065756681112797,4.0678123921593103e-07,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
-3,y_leads_x,-0.03693397886435193,-5.182489720084515,2.189434371546249e-07,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
-2,y_leads_x,-0.06040087128479725,-11.452672597793587,2.2800550159274124e-30,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
-1,y_leads_x,-0.08384075699370278,-23.350057435609667,1.3763065109946012e-120,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
1,x_leads_y,-0.08358252944792952,-25.733433656461607,4.94082758691443e-146,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
2,x_leads_y,-0.0597319332482458,-13.994252270159894,1.6899773256631982e-44,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
3,x_leads_y,-0.03588653199478724,-6.451060233624052,1.1107034054020184e-10,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
4,x_leads_y,-0.03159646956314773,-7.074340786297328,1.5016085679763576e-12,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
5,x_leads_y,-0.031991398954021914,-9.735801042097433,2.121396255447998e-22,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
6,x_leads_y,-0.024480350713918506,-9.838125254595722,7.713474631283061e-23,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
7,x_leads_y,-0.010770380568068786,-6.253994323486852,4.000855597149812e-10,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
8,x_leads_y,-0.0007084672232433812,-0.5243143069361523,0.6000599475752951,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
9,x_leads_y,0.005880658857826402,3.844938901559304,0.00012058247928387532,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
10,x_leads_y,0.0006845058764125438,0.3967969768966854,0.6915171802084494,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
-10,y_leads_x,-0.021000932042176283,-3.0561588351153675,0.0022419245670957043,0.9884829018745523,42,8,10,14,medium,KX538APPROVEMIN-24NOV30-T37,600s
-9,y_leads_x,-0.03356774314297151,-2.341998318136705,0.019180801358494554,0.9884829018745523,42,8,10,14,medium,KX538APPROVEMIN-24NOV30-T37,600s
-8,y_leads_x,-0.062052404410145756,-2.6174651707541137,0.00885855281549508,0.9884829018745523,42,8,10,14,medium,KX538APPROVEMIN-24NOV30-T37,600s
-7,y_leads_x,-0.08154399714040958,-2.2957383934691333,0.021690843808446922,0.9884829018745523,42,8,10,14,medium,KX538APPROVEMIN-24NOV30-T37,600s
-6,y_leads_x,-0.08675618304972736,-2.4666400912433084,0.013638736618770549,0.9884829018745523,42,8,10,14,medium,KX538APPROVEMIN-24NOV30-T37,600s
-5,y_leads_x,-0.08596130289820487,-3.0072652801916053,0.002636096104559673,0.9884829018745523,42,8,10,14,medium,KX538APPROVEMIN-24NOV30-T37,600s
-4,y_leads_x,-0.09644477801977992,-3.8026259297629936,0.00014317044983845108,0.9884829018745523,42,8,10,14,medium,KX538APPROVEMIN-24NOV30-T37,600s
-3,y_leads_x,-0.1010758892313062,-5.922890104079981,3.163322509544097e-09,0.9884829018745523,42,8,10,14,medium,KX538APPROVEMIN-24NOV30-T37,600s
-2,y_leads_x,-0.12102545694153065,-9.690844664993591,3.2978981255316986e-22,0.9884829018745523,42,8,10,14,medium,KX538APPROVEMIN-24NOV30-T37,600s
-1,y_leads_x,-0.14110837181629715,-19.790299625383128,3.60890009039679e-87,0.9884829018745523,42,8,10,14,medium,KX538APPROVEMIN-24NOV30-T37,600s
1,x_leads_y,-0.13214082398543808,-12.397578450677017,2.6934055864398275e-35,0.9884829018745523,42,8,10,14,medium,KX538APPROVEMIN-24NOV30-T37,600s
2,x_leads_y,-0.12586449501264754,-5.196111909913109,2.0349978173071157e-07,0.9884829018745523,42,8,10,14,medium,KX538APPROVEMIN-24NOV30-T37,600s
3,x_leads_y,-0.1094837525574985,-2.929455546881153,0.0033955637761896524,0.9884829018745523,42,8,10,14,medium,KX538APPROVEMIN-24NOV30-T37,600s
4,x_leads_y,-0.0944852660147083,-2.4807121449422542,0.013112021296286277,0.9884829018745523,42,8,10,14,medium,KX538APPROVEMIN-24NOV30-T37,600s
5,x_leads_y,-0.06403054737652494,-1.5523466969086277,0.12057929015319953,0.9884829018745523,42,8,10,14,medium,KX538APPROVEMIN-24NOV30-T37,600s
6,x_leads_y,-0.04353360875492113,-0.9544475044829951,0.33985716983687253,0.9884829018745523,42,8,10,14,medium,KX538APPROVEMIN-24NOV30-T37,600s
7,x_leads_y,-0.02331553146964081,-0.574682756893664,0.5655058712195031,0.9884829018745523,42,8,10,14,medium,KX538APPROVEMIN-24NOV30-T37,600s
8,x_leads_y,-0.00887764683088981,-0.22905083929364015,0.8188294022504263,0.9884829018745523,42,8,10,14,medium,KX538APPROVEMIN-24NOV30-T37,600s
9,x_leads_y,0.0065049579019027,0.19711453786573993,0.8437379070427602,0.9884829018745523,42,8,10,14,medium,KX538APPROVEMIN-24NOV30-T37,600s
10,x_leads_y,0.0034260804220838754,0.18729801049327924,0.8514269827822335,0.9884829018745523,42,8,10,14,medium,KX538APPROVEMIN-24NOV30-T37,600s
-10,y_leads_x,4.916718497000212e-05,0.06089627583467719,0.9514418153967534,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
-9,y_leads_x,0.004642307273163553,3.291823882627792,0.0009953992580196277,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
-8,y_leads_x,-0.002607587664263192,-1.1178698344562417,0.26362259021170964,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
-7,y_leads_x,-0.012704903777475612,-3.337149891832966,0.000846422865529966,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
-6,y_leads_x,-0.026060375964134602,-5.300968977451859,1.1518966316676752e-07,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
-5,y_leads_x,-0.03341546785872754,-5.929802491691488,3.032992821505552e-09,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
-4,y_leads_x,-0.032899355693712294,-5.065756681112797,4.0678123921593103e-07,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
-3,y_leads_x,-0.03693397886435193,-5.182489720084515,2.189434371546249e-07,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
-2,y_leads_x,-0.06040087128479725,-11.452672597793587,2.2800550159274124e-30,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
-1,y_leads_x,-0.08384075699370278,-23.350057435609667,1.3763065109946012e-120,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
1,x_leads_y,-0.08358252944792952,-25.733433656461607,4.94082758691443e-146,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
2,x_leads_y,-0.0597319332482458,-13.994252270159894,1.6899773256631982e-44,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
3,x_leads_y,-0.03588653199478724,-6.451060233624052,1.1107034054020184e-10,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
4,x_leads_y,-0.03159646956314773,-7.074340786297328,1.5016085679763576e-12,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
5,x_leads_y,-0.031991398954021914,-9.735801042097433,2.121396255447998e-22,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
6,x_leads_y,-0.024480350713918506,-9.838125254595722,7.713474631283061e-23,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
7,x_leads_y,-0.010770380568068786,-6.253994323486852,4.000855597149812e-10,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
8,x_leads_y,-0.0007084672232433812,-0.5243143069361523,0.6000599475752951,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
9,x_leads_y,0.005880658857826402,3.844938901559304,0.00012058247928387532,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
10,x_leads_y,0.0006845058764125438,0.3967969768966854,0.6915171802084494,0.8334089753566833,276,12,10,244,high,KXECDJT281,600s
-10,y_leads_x,-0.021237749778639188,-3.0560647020938188,0.0022426285564702696,0.9859785645490184,49,10,10,19,medium,KX538APPROVEMIN-24NOV30-T37,600s
-9,y_leads_x,-0.03507963053274988,-2.3769893967883124,0.01745458986067153,0.9859785645490184,49,10,10,19,medium,KX538APPROVEMIN-24NOV30-T37,600s
-8,y_leads_x,-0.06505350813156731,-2.634019141365521,0.008438073081745899,0.9859785645490184,49,10,10,19,medium,KX538APPROVEMIN-24NOV30-T37,600s
-7,y_leads_x,-0.08704698301586182,-2.3707626781322317,0.017751425085884547,0.9859785645490184,49,10,10,19,medium,KX538APPROVEMIN-24NOV30-T37,600s
-6,y_leads_x,-0.09144315275997392,-2.5140418201594112,0.011935627954727815,0.9859785645490184,49,10,10,19,medium,KX538APPROVEMIN-24NOV30-T37,600s
-5,y_leads_x,-0.08800861899546018,-3.0487816205164684,0.002297714402040748,0.9859785645490184,49,10,10,19,medium,KX538APPROVEMIN-24NOV30-T37,600s
-4,y_leads_x,-0.09582605273867024,-3.839820123908324,0.00012312448764890458,0.9859785645490184,49,10,10,19,medium,KX538APPROVEMIN-24NOV30-T37,600s
-3,y_leads_x,-0.09753937323154985,-5.988446546042836,2.1185474194828462e-09,0.9859785645490184,49,10,10,19,medium,KX538APPROVEMIN-24NOV30-T37,600s
-2,y_leads_x,-0.116313450071794,-9.369022504837,7.320735168803738e-21,0.9859785645490184,49,10,10,19,medium,KX538APPROVEMIN-24NOV30-T37,600s
-1,y_leads_x,-0.13305788075623298,-20.29413685336793,1.4487647360693667e-91,0.9859785645490184,49,10,10,19,medium,KX538APPROVEMIN-24NOV30-T37,600s
1,x_leads_y,-0.11900727371492484,-12.6619544050648,9.607727246665684e-37,0.9859785645490184,49,10,10,19,medium,KX538APPROVEMIN-24NOV30-T37,600s
2,x_leads_y,-0.10822367346560939,-4.8475697934901785,1.2498306829823566e-06,0.9859785645490184,49,10,10,19,medium,KX538APPROVEMIN-24NOV30-T37,600s
3,x_leads_y,-0.08669018893347544,-2.4387586337090013,0.014737808281013287,0.9859785645490184,49,10,10,19,medium,KX538APPROVEMIN-24NOV30-T37,600s
4,x_leads_y,-0.07122173513809177,-1.9101465072806518,0.056114352365584194,0.9859785645490184,49,10,10,19,medium,KX538APPROVEMIN-24NOV30-T37,600s
5,x_leads_y,-0.04413431088702795,-1.1321603061787275,0.257567044760985,0.9859785645490184,49,10,10,19,medium,KX538APPROVEMIN-24NOV30-T37,600s
6,x_leads_y,-0.02574270751310887,-0.6152075741989071,0.5384176463918992,0.9859785645490184,49,10,10,19,medium,KX538APPROVEMIN-24NOV30-T37,600s
7,x_leads_y,-0.009909106077503324,-0.27527789106073314,0.7831027489262093,0.9859785645490184,49,10,10,19,medium,KX538APPROVEMIN-24NOV30-T37,600s
8,x_leads_y,0.0005814066052548612,0.017857322275659743,0.9857526754702022,0.9859785645490184,49,10,10,19,medium,KX538APPROVEMIN-24NOV30-T37,600s
9,x_leads_y,0.01041908668824704,0.38818095978516426,0.6978821224744682,0.9859785645490184,49,10,10,19,medium,KX538APPROVEMIN-24NOV30-T37,600s
10,x_leads_y,0.005031847784840276,0.3423294417235757,0.7321029812687053,0.9859785645490184,49,10,10,19,medium,KX538APPROVEMIN-24NOV30-T37,600s
-10,y_leads_x,-0.001461346739896581,-2.3094757743443624,0.02091719447777031,0.31217629106700917,514,15,10,479,high,FEDDECISION-24SEP-C25,600s
-9,y_leads_x,-0.0008414690018070166,-0.8150992225574469,0.415015516627512,0.31217629106700917,514,15,10,479,high,FEDDECISION-24SEP-C25,600s
-8,y_leads_x,-0.0016120425199958799,-1.409702364052938,0.15862758640123986,0.31217629106700917,514,15,10,479,high,FEDDECISION-24SEP-C25,600s
-7,y_leads_x,-0.0030401352784711487,-3.0056812506938946,0.0026498661544298073,0.31217629106700917,514,15,10,479,high,FEDDECISION-24SEP-C25,600s
-6,y_leads_x,-0.0037120491914611024,-2.6950176852222603,0.0070384895155021715,0.31217629106700917,514,15,10,479,high,FEDDECISION-24SEP-C25,600s
-5,y_leads_x,-0.0020537295849991947,-2.9316488340156175,0.003371677626741598,0.31217629106700917,514,15,10,479,high,FEDDECISION-24SEP-C25,600s
-4,y_leads_x,-0.0030608299805652507,-3.922145083762318,8.776411626417297e-05,0.31217629106700917,514,15,10,479,high,FEDDECISION-24SEP-C25,600s
-3,y_leads_x,-0.002312228388490563,-1.9148016916665471,0.055517798669765916,0.31217629106700917,514,15,10,479,high,FEDDECISION-24SEP-C25,600s
-2,y_leads_x,-0.004515617240415965,-2.787076594963895,0.0053185906220386495,0.31217629106700917,514,15,10,479,high,FEDDECISION-24SEP-C25,600s
-1,y_leads_x,-0.010572151948955411,-9.950486911134284,2.5095232572369804e-23,0.31217629106700917,514,15,10,479,high,FEDDECISION-24SEP-C25,600s
1,x_leads_y,-0.010584999472188062,-9.234829713481748,2.5869717450034856e-20,0.31217629106700917,514,15,10,479,high,FEDDECISION-24SEP-C25,600s
