k,direction,coef,t_stat,p_value,r_squared,n_obs,n_days,k_used,dof,reliability_tier,p_joint_x_leads_y,p_joint_y_leads_x,ticker,bar_freq
-7,y_leads_x,-0.00384790806417993,-2.26302829797231,0.023633944936601595,0.7220963476791248,1091,23,10,1048,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-6,y_leads_x,-0.005020640695161017,-2.3764436551440156,0.017480430893996268,0.7220963476791248,1091,23,10,1048,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-5,y_leads_x,-0.01029737970163713,-2.846190469819815,0.004424572100274164,0.7220963476791248,1091,23,10,1048,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-4,y_leads_x,-0.014056149316654996,-3.5354777257879846,0.0004070385591674962,0.7220963476791248,1091,23,10,1048,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-3,y_leads_x,-0.01942844619704913,-4.930162074082745,8.216142402565125e-07,0.7220963476791248,1091,23,10,1048,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-2,y_leads_x,-0.025798325791705632,-7.949717112410598,1.869378925621942e-15,0.7220963476791248,1091,23,10,1048,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-1,y_leads_x,-0.032771614807147124,-12.342214293918557,5.365954860978325e-35,0.7220963476791248,1091,23,10,1048,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
1,x_leads_y,-0.03283054524583426,-13.188392283024587,1.0234464102015151e-39,0.7220963476791248,1091,23,10,1048,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
2,x_leads_y,-0.02573234136570572,-7.825680314105523,5.049189192906757e-15,0.7220963476791248,1091,23,10,1048,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
3,x_leads_y,-0.019303086799771507,-5.5684387365674,2.5703196752794584e-08,0.7220963476791248,1091,23,10,1048,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
4,x_leads_y,-0.01383910901519994,-4.050868044787728,5.1027979236767e-05,0.7220963476791248,1091,23,10,1048,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
5,x_leads_y,-0.010274077978113918,-3.1140231905540214,0.0018455498342278426,0.7220963476791248,1091,23,10,1048,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
6,x_leads_y,-0.005238958921957872,-2.3988932212740806,0.016444709314522497,0.7220963476791248,1091,23,10,1048,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
7,x_leads_y,-0.003804605170153322,-1.9614062825422105,0.04983164770920485,0.7220963476791248,1091,23,10,1048,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
8,x_leads_y,-0.006174173110689612,-3.4892832902523514,0.00048431758153153154,0.7220963476791248,1091,23,10,1048,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
9,x_leads_y,-0.0043510930391641375,-3.8491189525832463,0.00011854343411624612,0.7220963476791248,1091,23,10,1048,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
10,x_leads_y,-0.0034551820264039144,-2.7440251191364755,0.0060690893708827175,0.7220963476791248,1091,23,10,1048,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-10,y_leads_x,-0.003423207469836034,-3.888384228857714,0.00010091378509942226,0.6714862547808852,1680,39,10,1621,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-9,y_leads_x,-0.003990621839723943,-3.719736534450496,0.0001994307027814322,0.6714862547808852,1680,39,10,1621,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-8,y_leads_x,-0.005287752122326477,-3.7033712840051605,0.00021275315152014687,0.6714862547808852,1680,39,10,1621,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-7,y_leads_x,-0.0027057966562525253,-2.9208462693237167,0.0034908203238032866,0.6714862547808852,1680,39,10,1621,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-6,y_leads_x,-0.0032258920947980303,-2.3199285772133456,0.02034474135884975,0.6714862547808852,1680,39,10,1621,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-5,y_leads_x,-0.007412865614827109,-3.04093336286361,0.0023584602135544616,0.6714862547808852,1680,39,10,1621,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-4,y_leads_x,-0.010050327319921502,-3.527770543272062,0.0004190752613237548,0.6714862547808852,1680,39,10,1621,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-3,y_leads_x,-0.014330782634606534,-4.670705071552409,3.0016764936055385e-06,0.6714862547808852,1680,39,10,1621,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-2,y_leads_x,-0.019669174076058102,-7.256703530449317,3.9663773493617825e-13,0.6714862547808852,1680,39,10,1621,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-1,y_leads_x,-0.02568946288670914,-10.839122724027305,2.246145676765998e-27,0.6714862547808852,1680,39,10,1621,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
1,x_leads_y,-0.025690630345951357,-11.324456728474436,9.929254798500601e-30,0.6714862547808852,1680,39,10,1621,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
2,x_leads_y,-0.019531840524741422,-7.0070224809897885,2.434431628172149e-12,0.6714862547808852,1680,39,10,1621,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
3,x_leads_y,-0.014175663349360608,-5.193891442226101,2.0594325666740676e-07,0.6714862547808852,1680,39,10,1621,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
4,x_leads_y,-0.009812118419114849,-3.9774000095420825,6.967290516518078e-05,0.6714862547808852,1680,39,10,1621,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
5,x_leads_y,-0.007303851076107657,-3.2554998649776237,0.0011319295029055875,0.6714862547808852,1680,39,10,1621,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
6,x_leads_y,-0.0033319214090445966,-2.186755344173202,0.02876038900718408,0.6714862547808852,1680,39,10,1621,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
7,x_leads_y,-0.0026257904431965656,-2.0559421733498886,0.03978809040771458,0.6714862547808852,1680,39,10,1621,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
8,x_leads_y,-0.0051996030684717575,-4.2243710766419555,2.396089694822126e-05,0.6714862547808852,1680,39,10,1621,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
9,x_leads_y,-0.003694419903915589,-4.6877687994292545,2.7619979612375967e-06,0.6714862547808852,1680,39,10,1621,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
10,x_leads_y,-0.0030504913397945434,-2.874944522553276,0.004040984939265906,0.6714862547808852,1680,39,10,1621,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-10,y_leads_x,-0.021000932042176283,-3.0561588351153675,0.0022419245670957043,0.9884829018745523,42,8,10,14,medium,0.0,0.0,KX538APPROVEMIN-24NOV30-T37,600s
-9,y_leads_x,-0.03356774314297151,-2.341998318136705,0.019180801358494554,0.9884829018745523,42,8,10,14,medium,0.0,0.0,KX538APPROVEMIN-24NOV30-T37,600s
-8,y_leads_x,-0.062052404410145756,-2.6174651707541137,0.00885855281549508,0.9884829018745523,42,8,10,14,medium,0.0,0.0,KX538APPROVEMIN-24NOV30-T37,600s
-7,y_leads_x,-0.08154399714040958,-2.2957383934691333,0.021690843808446922,0.9884829018745523,42,8,10,14,medium,0.0,0.0,KX538APPROVEMIN-24NOV30-T37,600s
-6,y_leads_x,-0.08675618304972736,-2.4666400912433084,0.013638736618770549,0.9884829018745523,42,8,10,14,medium,0.0,0.0,KX538APPROVEMIN-24NOV30-T37,600s
-5,y_leads_x,-0.08596130289820487,-3.0072652801916053,0.002636096104559673,0.9884829018745523,42,8,10,14,medium,0.0,0.0,KX538APPROVEMIN-24NOV30-T37,600s
-4,y_leads_x,-0.09644477801977992,-3.8026259297629936,0.00014317044983845108,0.9884829018745523,42,8,10,14,medium,0.0,0.0,KX538APPROVEMIN-24NOV30-T37,600s
-3,y_leads_x,-0.1010758892313062,-5.922890104079981,3.163322509544097e-09,0.9884829018745523,42,8,10,14,medium,0.0,0.0,KX538APPROVEMIN-24NOV30-T37,600s
-2,y_leads_x,-0.12102545694153065,-9.690844664993591,3.2978981255316986e-22,0.9884829018745523,42,8,10,14,medium,0.0,0.0,KX538APPROVEMIN-24NOV30-T37,600s
-1,y_leads_x,-0.14110837181629715,-19.790299625383128,3.60890009039679e-87,0.9884829018745523,42,8,10,14,medium,0.0,0.0,KX538APPROVEMIN-24NOV30-T37,600s
1,x_leads_y,-0.13214082398543808,-12.397578450677017,2.6934055864398275e-35,0.9884829018745523,42,8,10,14,medium,0.0,0.0,KX538APPROVEMIN-24NOV30-T37,600s
2,x_leads_y,-0.12586449501264754,-5.196111909913109,2.0349978173071157e-07,0.9884829018745523,42,8,10,14,medium,0.0,0.0,KX538APPROVEMIN-24NOV30-T37,600s
3,x_leads_y,-0.1094837525574985,-2.929455546881153,0.0033955637761896524,0.9884829018745523,42,8,10,14,medium,0.0,0.0,KX538APPROVEMIN-24NOV30-T37,600s
4,x_leads_y,-0.0944852660147083,-2.4807121449422542,0.013112021296286277,0.9884829018745523,42,8,10,14,medium,0.0,0.0,KX538APPROVEMIN-24NOV30-T37,600s
5,x_leads_y,-0.06403054737652494,-1.5523466969086277,0.12057929015319953,0.9884829018745523,42,8,10,14,medium,0.0,0.0,KX538APPROVEMIN-24NOV30-T37,600s
6,x_leads_y,-0.04353360875492113,-0.9544475044829951,0.33985716983687253,0.9884829018745523,42,8,10,14,medium,0.0,0.0,KX538APPROVEMIN-24NOV30-T37,600s
7,x_leads_y,-0.02331553146964081,-0.574682756893664,0.5655058712195031,0.9884829018745523,42,8,10,14,medium,0.0,0.0,KX538APPROVEMIN-24NOV30-T37,600s
8,x_leads_y,-0.00887764683088981,-0.22905083929364015,0.8188294022504263,0.9884829018745523,42,8,10,14,medium,0.0,0.0,KX538APPROVEMIN-24NOV30-T37,600s
9,x_leads_y,0.0065049579019027,0.19711453786573993,0.8437379070427602,0.9884829018745523,42,8,10,14,medium,0.0,0.0,KX538APPROVEMIN-24NOV30-T37,600s
10,x_leads_y,0.0034260804220838754,0.18729801049327924,0.8514269827822335,0.9884829018745523,42,8,10,14,medium,0.0,0.0,KX538APPROVEMIN-24NOV30-T37,600s
-10,y_leads_x,-0.004930342207085866,-3.48635356358917,0.0004896533790383036,0.7329976811290194,957,20,10,917,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-9,y_leads_x,-0.00612651615622642,-3.7260618974574005,0.00019449466221890815,0.7329976811290194,957,20,10,917,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-8,y_leads_x,-0.008344716757041093,-4.2910944012637815,1.7779470694392998e-05,0.7329976811290194,957,20,10,917,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-7,y_leads_x,-0.006073111585038678,-2.825995472641808,0.0047133930225742235,0.7329976811290194,957,20,10,917,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-6,y_leads_x,-0.0091559827863694,-3.094643961230009,0.001970492809428945,0.7329976811290194,957,20,10,917,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-5,y_leads_x,-0.015952499410047036,-3.5528849062012156,0.00038103113419359123,0.7329976811290194,957,20,10,917,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-4,y_leads_x,-0.020470771236208066,-4.518119626694756,6.239123333133345e-06,0.7329976811290194,957,20,10,917,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-3,y_leads_x,-0.02581275862022995,-5.967426110884542,2.410253754341441e-09,0.7329976811290194,957,20,10,917,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-2,y_leads_x,-0.03226655508392886,-8.835420324739813,9.972258824483758e-19,0.7329976811290194,957,20,10,917,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-1,y_leads_x,-0.039058686368271506,-13.386251864347615,7.276099632629013e-41,0.7329976811290194,957,20,10,917,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
1,x_leads_y,-0.03894742974419162,-13.091656168979384,3.6750609384414996e-39,0.7329976811290194,957,20,10,917,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
2,x_leads_y,-0.03162854555588554,-8.348877596881232,6.891471051958307e-17,0.7329976811290194,957,20,10,917,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
3,x_leads_y,-0.024744901677193478,-6.16368458933384,7.107144110680597e-10,0.7329976811290194,957,20,10,917,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
4,x_leads_y,-0.019345018604291758,-5.104229977413359,3.3214415447817365e-07,0.7329976811290194,957,20,10,917,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
5,x_leads_y,-0.015859915873613274,-4.1815697808300785,2.8950337085567825e-05,0.7329976811290194,957,20,10,917,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
6,x_leads_y,-0.009861115002549966,-2.881329204228816,0.003960017909762758,0.7329976811290194,957,20,10,917,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
7,x_leads_y,-0.008285504818217488,-2.474042450249322,0.01335938219460706,0.7329976811290194,957,20,10,917,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
8,x_leads_y,-0.010296600764107872,-3.1024388942158163,0.001919331676717863,0.7329976811290194,957,20,10,917,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
9,x_leads_y,-0.007104342354917666,-2.6933324711226865,0.007074168705613948,0.7329976811290194,957,20,10,917,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
10,x_leads_y,-0.005567282505993708,-2.2392151758925,0.025141918877194042,0.7329976811290194,957,20,10,917,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-10,y_leads_x,-0.003753955330584535,-3.5569601457131355,0.0003751710473842352,0.7176945325657547,1197,26,10,1151,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-9,y_leads_x,-0.004515360661938846,-3.1580937532104656,0.0015880447681544021,0.7176945325657547,1197,26,10,1151,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-8,y_leads_x,-0.005963736888133641,-3.147625196059757,0.0016460260090107707,0.7176945325657547,1197,26,10,1151,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-7,y_leads_x,-0.003629146869872352,-2.3193291163051324,0.020377197850844533,0.7176945325657547,1197,26,10,1151,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-6,y_leads_x,-0.004727604394290776,-2.428220730285086,0.015173105600406462,0.7176945325657547,1197,26,10,1151,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-5,y_leads_x,-0.009765400821071118,-2.8964427744536003,0.0037741946997774927,0.7176945325657547,1197,26,10,1151,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-4,y_leads_x,-0.013318439789152486,-3.580571658239585,0.0003428433002676954,0.7176945325657547,1197,26,10,1151,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-3,y_leads_x,-0.01846018516639002,-4.973428581364639,6.577901424399473e-07,0.7176945325657547,1197,26,10,1151,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-2,y_leads_x,-0.024571214570512805,-8.009478356256857,1.1519600912691e-15,0.7176945325657547,1197,26,10,1151,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-1,y_leads_x,-0.031233699026622205,-12.324354227535471,6.697787793507317e-35,0.7176945325657547,1197,26,10,1151,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
1,x_leads_y,-0.03127285731205701,-13.150240392862836,1.696342770786525e-39,0.7176945325657547,1197,26,10,1151,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
2,x_leads_y,-0.024467763887496722,-7.862309681559455,3.771142870506806e-15,0.7176945325657547,1197,26,10,1151,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
3,x_leads_y,-0.018303504862036118,-5.620409595824634,1.9050525902329343e-08,0.7176945325657547,1197,26,10,1151,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
4,x_leads_y,-0.013070176699798382,-4.097681933050226,4.173081522224305e-05,0.7176945325657547,1197,26,10,1151,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
5,x_leads_y,-0.009720005986284436,-3.158675237652537,0.0015848799465778406,0.7176945325657547,1197,26,10,1151,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
6,x_leads_y,-0.004928027423524811,-2.429658274427347,0.015113064640401687,0.7176945325657547,1197,26,10,1151,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
7,x_leads_y,-0.003583964179704861,-1.9797275656470987,0.047734149376420384,0.7176945325657547,1197,26,10,1151,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
8,x_leads_y,-0.005909982369045639,-3.548696967097587,0.00038714233340176647,0.7176945325657547,1197,26,10,1151,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
9,x_leads_y,-0.004162212352423388,-3.9124800854337076,9.135307371626592e-05,0.7176945325657547,1197,26,10,1151,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
10,x_leads_y,-0.003324948420879793,-2.7603041755749445,0.005774756660253596,0.7176945325657547,1197,26,10,1151,high,0.0,0.0,KXFEDDECISION-24DEC-C25,600s
-10,y_leads_x,-0.0006737638413678943,-0.3184829365110845,0.750118636048244,0.5363136706753269,680,23,10,637,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-9,y_leads_x,-0.0029247546002555526,-1.2731786716576337,0.2029546471597813,0.5363136706753269,680,23,10,637,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-8,y_leads_x,-0.0021611189600205093,-0.9140938563341905,0.3606675304680441,0.5363136706753269,680,23,10,637,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-7,y_leads_x,-0.005684103160248673,-4.187641303935507,2.8186852992745665e-05,0.5363136706753269,680,23,10,637,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-6,y_leads_x,-0.0058816735247087856,-2.776574530389046,0.00549350385280987,0.5363136706753269,680,23,10,637,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-5,y_leads_x,-0.008143692435160582,-3.4654157077520273,0.0005294124550398527,0.5363136706753269,680,23,10,637,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-4,y_leads_x,-0.008593711957271346,-2.7159741623634766,0.006608107493345951,0.5363136706753269,680,23,10,637,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-3,y_leads_x,-0.00843772162338733,-2.1212940146298016,0.033897067755107174,0.5363136706753269,680,23,10,637,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-2,y_leads_x,-0.013472693604141547,-3.0989421113902007,0.0019421296324515032,0.5363136706753269,680,23,10,637,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-1,y_leads_x,-0.020040170988109743,-4.41770450872037,9.975466929034967e-06,0.5363136706753269,680,23,10,637,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
1,x_leads_y,-0.020305335058193243,-4.497417800758164,6.878374018629711e-06,0.5363136706753269,680,23,10,637,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
2,x_leads_y,-0.01391400365725769,-3.214113110019604,0.0013084811773880854,0.5363136706753269,680,23,10,637,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
3,x_leads_y,-0.008893370890990326,-2.2667437950936917,0.02340588137165384,0.5363136706753269,680,23,10,637,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
4,x_leads_y,-0.008908951775100947,-2.8016884330145917,0.005083594337672037,0.5363136706753269,680,23,10,637,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
5,x_leads_y,-0.008326883995743153,-3.584122917451895,0.0003382127933511411,0.5363136706753269,680,23,10,637,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
6,x_leads_y,-0.005956493542542078,-2.69361651706459,0.007068143556456098,0.5363136706753269,680,23,10,637,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
7,x_leads_y,-0.00581967949860643,-3.676142269352454,0.00023678750381072442,0.5363136706753269,680,23,10,637,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
8,x_leads_y,-0.002313297892502902,-1.1185770020674817,0.26332063927055016,0.5363136706753269,680,23,10,637,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
9,x_leads_y,-0.0032617019398219894,-1.2499505600517533,0.2113176082144359,0.5363136706753269,680,23,10,637,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
10,x_leads_y,-0.0008598820833795836,-0.2920036954033876,0.7702837985254498,0.5363136706753269,680,23,10,637,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-5,y_leads_x,-0.004318113765337393,-4.508958916803265,6.5146521541147725e-06,0.9165770605067248,32,9,5,13,medium,0.0,0.0,KXECDJT281,600s
-4,y_leads_x,-0.007685961230230552,-6.413316146683966,1.4238780892305941e-10,0.9165770605067248,32,9,5,13,medium,0.0,0.0,KXECDJT281,600s
-3,y_leads_x,-0.008766280162896056,-5.377019073154729,7.572915396969846e-08,0.9165770605067248,32,9,5,13,medium,0.0,0.0,KXECDJT281,600s
-2,y_leads_x,-0.008695268001056142,-9.117096667110829,7.716375227495991e-20,0.9165770605067248,32,9,5,13,medium,0.0,0.0,KXECDJT281,600s
-1,y_leads_x,-0.010089611171216272,-17.88817389594209,1.4580890149274e-71,0.9165770605067248,32,9,5,13,medium,0.0,0.0,KXECDJT281,600s
1,x_leads_y,-0.009974742091429366,-7.240185248569258,4.480722972731076e-13,0.9165770605067248,32,9,5,13,medium,0.0,0.0,KXECDJT281,600s
2,x_leads_y,-0.008077182361588765,-5.736618571318098,9.65854394856053e-09,0.9165770605067248,32,9,5,13,medium,0.0,0.0,KXECDJT281,600s
3,x_leads_y,-0.00659281078965598,-2.605686138241512,0.009169043816650478,0.9165770605067248,32,9,5,13,medium,0.0,0.0,KXECDJT281,600s
4,x_leads_y,-0.005640093082789772,-1.8082006455504345,0.0705752781998683,0.9165770605067248,32,9,5,13,medium,0.0,0.0,KXECDJT281,600s
5,x_leads_y,-0.0033960798989175634,-2.2794313063962943,0.02264143909689308,0.9165770605067248,32,9,5,13,medium,0.0,0.0,KXECDJT281,600s
-10,y_leads_x,-0.0029279198924826214,-2.3237463660426907,0.02013909183379011,0.1738830510336098,409,14,10,375,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-9,y_leads_x,-0.0018480618365199703,-2.057310062831301,0.039656410016111206,0.1738830510336098,409,14,10,375,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-8,y_leads_x,-0.0013991322562388589,-1.6392563235340665,0.10115988810594533,0.1738830510336098,409,14,10,375,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-7,y_leads_x,-0.0008861728251469256,-1.1323431706642155,0.2574901869572208,0.1738830510336098,409,14,10,375,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-6,y_leads_x,-0.0019659683572034697,-5.601627639171919,2.1234833545333034e-08,0.1738830510336098,409,14,10,375,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-5,y_leads_x,-0.0013437562607590784,-1.7519659524146665,0.07977966262390859,0.1738830510336098,409,14,10,375,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-4,y_leads_x,-0.002100087117919037,-2.993935171229311,0.0027540445508848796,0.1738830510336098,409,14,10,375,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-3,y_leads_x,-0.0014946242682107448,-1.2337762241476353,0.21728630134864335,0.1738830510336098,409,14,10,375,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-2,y_leads_x,-0.003705453890815823,-2.6453072574554346,0.00816167691973341,0.1738830510336098,409,14,10,375,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-1,y_leads_x,-0.004971144955218094,-2.3766753416690913,0.01746945637197969,0.1738830510336098,409,14,10,375,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
1,x_leads_y,-0.005053203053285712,-2.3697624689303476,0.017799516370376647,0.1738830510336098,409,14,10,375,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
2,x_leads_y,-0.003771947099029079,-2.6744797502561806,0.00748452961188848,0.1738830510336098,409,14,10,375,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
3,x_leads_y,-0.0015683284370768013,-1.2915533471157925,0.19651186921454122,0.1738830510336098,409,14,10,375,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
4,x_leads_y,-0.0021655151254335054,-2.9335293510272855,0.0033513196584264784,0.1738830510336098,409,14,10,375,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
5,x_leads_y,-0.001460409382155271,-1.921646588793124,0.054650242151064406,0.1738830510336098,409,14,10,375,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
6,x_leads_y,-0.0019252017811694567,-4.904750957915168,9.354595091386891e-07,0.1738830510336098,409,14,10,375,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
7,x_leads_y,-0.001041727604982595,-0.9771337660956407,0.32850293309640943,0.1738830510336098,409,14,10,375,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
8,x_leads_y,-0.0016627024223903467,-2.0434615940898517,0.041006765519731425,0.1738830510336098,409,14,10,375,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
9,x_leads_y,-0.002091716807684734,-1.8341465761910132,0.06663223919448728,0.1738830510336098,409,14,10,375,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
10,x_leads_y,-0.003133995294562363,-2.0058876728213564,0.04486823375604346,0.1738830510336098,409,14,10,375,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-10,y_leads_x,-0.0007887439092623297,-0.3581297796286886,0.7202461941374384,0.5370398225634732,657,21,10,616,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-9,y_leads_x,-0.0030089588916942084,-1.2389212816987745,0.2153746514967957,0.5370398225634732,657,21,10,616,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-8,y_leads_x,-0.0021249293841180223,-0.8593825870369,0.3901294734114875,0.5370398225634732,657,21,10,616,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-7,y_leads_x,-0.005663445025920291,-4.013450990380208,5.9837430987334136e-05,0.5370398225634732,657,21,10,616,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-6,y_leads_x,-0.005856970673071039,-2.716368531349358,0.006600240292860547,0.5370398225634732,657,21,10,616,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-5,y_leads_x,-0.008127783926516474,-3.369250175518078,0.0007537298321343277,0.5370398225634732,657,21,10,616,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-4,y_leads_x,-0.008540595229610058,-2.6262739124432537,0.008632531892740916,0.5370398225634732,657,21,10,616,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-3,y_leads_x,-0.008381099971588767,-2.0524281975268703,0.04012806650205623,0.5370398225634732,657,21,10,616,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-2,y_leads_x,-0.013533015037717458,-3.0365939347027737,0.0023926754381812655,0.5370398225634732,657,21,10,616,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
-1,y_leads_x,-0.02031063519204274,-4.399914928313581,1.082933240595306e-05,0.5370398225634732,657,21,10,616,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
1,x_leads_y,-0.020561448912930123,-4.491814819604196,7.061881463665846e-06,0.5370398225634732,657,21,10,616,high,0.0,0.0,KXFEDDECISION-24DEC-H0,600s
