k_lag,direction,beta,z_stat,p_value,pseudo_r2,n_obs,n_up,mode,bar,K_chosen,n_total,group,etf,n_members,p_fdr
0,contemp,-0.04406312531320144,-1.5845085111880037,0.11307804634470434,0.0008835673979368242,380,196,event,30s,8,391,ELECTION_trump_fav,VOX,6,0.17475698071454307
1,kalshi_leads_etf,0.005799672083849631,0.4238012554134988,0.6717107624824958,1.6411138568095396e-05,351,184,event,30s,8,391,ELECTION_trump_fav,VOX,6,0.7136926851376518
2,kalshi_leads_etf,0.052477243000656565,1.1353903601615456,0.25621179688970863,0.0014031065525210717,326,168,event,30s,8,391,ELECTION_trump_fav,VOX,6,0.3350461959326959
3,kalshi_leads_etf,-0.06522945034339964,-3.3261267981541045,0.0008806185867574389,0.0022001866906515843,306,161,event,30s,8,391,ELECTION_trump_fav,VOX,6,0.0016633906638751624
4,kalshi_leads_etf,0.045298674687365904,3.435958006217767,0.0005904624880136195,0.001122030015819564,287,156,event,30s,8,391,ELECTION_trump_fav,VOX,6,0.0012547327870289413
5,kalshi_leads_etf,-0.046355632769972906,-1.474019104251715,0.1404764474929558,0.0012203739117602197,271,143,event,30s,8,391,ELECTION_trump_fav,VOX,6,0.1990083006150207
6,kalshi_leads_etf,0.08967468839108061,6.405675958392926,1.4970461857218332e-10,0.004722721597510193,257,136,event,30s,8,391,ELECTION_trump_fav,VOX,6,1.2724892578635582e-09
7,kalshi_leads_etf,-0.06649335223800398,-5.466470822799996,4.590839504566865e-08,0.0026930164830565317,243,128,event,30s,8,391,ELECTION_trump_fav,VOX,6,1.9511067894409176e-07
8,kalshi_leads_etf,0.07196163971284737,4.458829597416542,8.240840160490719e-06,0.0032057312225377554,229,122,event,30s,8,391,ELECTION_trump_fav,VOX,6,2.0013468961191748e-05
-10,etf_leads_kalshi,0.03539618087167207,0.38920496681477035,0.6971245295739356,0.00023540137830946328,528,260,calendar,10min,10,1389,FOMC_easing,VCR,5,0.847843829132307
-9,etf_leads_kalshi,-0.09559572762782681,-1.6889164520931315,0.09123544196202878,0.00181583638435312,585,286,calendar,10min,10,1389,FOMC_easing,VCR,5,0.6547899018742858
-8,etf_leads_kalshi,0.05261039582431177,0.6609156605712463,0.5086664022765979,0.0005536217347741346,656,324,calendar,10min,10,1389,FOMC_easing,VCR,5,0.7629996034148968
-7,etf_leads_kalshi,-0.046881705784072664,-0.601637432434842,0.5474155063282804,0.00048061669028776066,729,362,calendar,10min,10,1389,FOMC_easing,VCR,5,0.7663817088595926
-6,etf_leads_kalshi,-0.06551785973304994,-1.2714302050917106,0.20357564268054285,0.0011419101009293442,805,408,calendar,10min,10,1389,FOMC_easing,VCR,5,0.7461758178834014
-5,etf_leads_kalshi,0.02516598258347156,0.34948759508453286,0.726723282113406,0.00017233175665432032,886,444,calendar,10min,10,1389,FOMC_easing,VCR,5,0.847843829132307
-4,etf_leads_kalshi,0.06668436587229275,1.1308303395916828,0.2581265075027608,0.0013717194045181902,971,496,calendar,10min,10,1389,FOMC_easing,VCR,5,0.7461758178834014
-3,etf_leads_kalshi,0.021151626541977997,0.6994331783986724,0.4842813592116689,0.0001472203745560563,1063,543,calendar,10min,10,1389,FOMC_easing,VCR,5,0.7629996034148968
-2,etf_leads_kalshi,-0.0386286608340062,-1.0036668479188233,0.3155392216439844,0.0005872137067668426,1163,584,calendar,10min,10,1389,FOMC_easing,VCR,5,0.7461758178834014
-1,etf_leads_kalshi,0.03245570235947482,0.9948902688407505,0.3197896362357434,0.0004208426304677104,1269,627,calendar,10min,10,1389,FOMC_easing,VCR,5,0.7461758178834014
0,contemp,0.011191958833439737,0.22115387272744538,0.8249726242001125,5.7304856021400674e-05,1380,690,calendar,10min,10,1389,FOMC_easing,VCR,5,0.9118118478001244
1,kalshi_leads_etf,-0.04021251067294024,-1.0107230402689666,0.31214900634822407,0.0006982041132054251,1269,634,calendar,10min,10,1389,FOMC_easing,VCR,5,0.7461758178834014
2,kalshi_leads_etf,-0.025606809043383284,-0.5353448106772479,0.5924114454927237,0.0002812585875650031,1163,580,calendar,10min,10,1389,FOMC_easing,VCR,5,0.7775400222091999
3,kalshi_leads_etf,0.0458118906641659,1.3494249776461547,0.17720050247163555,0.000815390757848089,1063,526,calendar,10min,10,1389,FOMC_easing,VCR,5,0.7461758178834014
4,kalshi_leads_etf,-0.03653788444620055,-0.897054509541635,0.36968983106843345,0.000538077277080995,971,482,calendar,10min,10,1389,FOMC_easing,VCR,5,0.7629996034148968
5,kalshi_leads_etf,-0.026158137214757494,-0.686992881413858,0.49208721430975355,0.0002800628217896062,886,439,calendar,10min,10,1389,FOMC_easing,VCR,5,0.7629996034148968
6,kalshi_leads_etf,-0.008670480394284365,-0.15284066457686912,0.8785239287619011,3.0107852688532333e-05,805,402,calendar,10min,10,1389,FOMC_easing,VCR,5,0.9175852242025737
7,kalshi_leads_etf,0.1590956468818842,2.70700659560553,0.0067892908516297736,0.008327368237684984,729,362,calendar,10min,10,1389,FOMC_easing,VCR,5,0.14257510788422526
8,kalshi_leads_etf,-0.004273305781310502,-0.10347596503940919,0.9175852242025737,6.616483819055219e-06,656,327,calendar,10min,10,1389,FOMC_easing,VCR,5,0.9175852242025737
9,kalshi_leads_etf,0.03682428718423139,0.7611228221908611,0.44658371016176823,0.0004292343494601836,585,289,calendar,10min,10,1389,FOMC_easing,VCR,5,0.7629996034148968
10,kalshi_leads_etf,-0.08708300844587834,-1.6770054580206604,0.09354141455346938,0.0025676947968101826,528,259,calendar,10min,10,1389,FOMC_easing,VCR,5,0.6547899018742858
-10,etf_leads_kalshi,-0.027778644486770185,-0.5738002154488936,0.5661030029445362,0.00017995277935145548,1797,919,event,30s,10,2747,FOMC_easing,VCR,5,0.8277308934135071
-9,etf_leads_kalshi,0.07086239813075577,1.3065010921904538,0.19138220785058724,0.0012108705219026072,1872,959,event,30s,10,2747,FOMC_easing,VCR,5,0.6570567598889032
-8,etf_leads_kalshi,0.04310754311322796,1.560513088545161,0.11863867939818697,0.00047030481586607387,1948,1007,event,30s,10,2747,FOMC_easing,VCR,5,0.5678821357634364
-7,etf_leads_kalshi,-0.02764514725509355,-0.7977296955000304,0.4250273673521542,0.00021045932184471372,2027,1049,event,30s,10,2747,FOMC_easing,VCR,5,0.8277308934135071
-6,etf_leads_kalshi,0.004446289075205846,0.14858461976384083,0.8818814099312241,6.180480917050701e-06,2112,1094,event,30s,10,2747,FOMC_easing,VCR,5,0.9259754804277853
-5,etf_leads_kalshi,0.005440023021801547,0.22652763529809958,0.8207910679288742,1.0792626279676476e-05,2200,1137,event,30s,10,2747,FOMC_easing,VCR,5,0.907190127710861
-4,etf_leads_kalshi,-0.010286107785660198,-0.372549689872263,0.7094836229258632,4.0683144591713294e-05,2289,1185,event,30s,10,2747,FOMC_easing,VCR,5,0.8277308934135071
-3,etf_leads_kalshi,0.02602679368261849,1.2210826371303531,0.2220547329752065,0.00026882466754685197,2382,1231,event,30s,10,2747,FOMC_easing,VCR,5,0.6570567598889032
-2,etf_leads_kalshi,-0.04348065909785342,-1.8894633906796254,0.05882976378357705,0.000773192186498628,2484,1282,event,30s,10,2747,FOMC_easing,VCR,5,0.5678821357634364
-1,etf_leads_kalshi,0.013799569475526399,0.47812847365810884,0.6325587671592865,8.260320367714513e-05,2592,1341,event,30s,10,2747,FOMC_easing,VCR,5,0.8277308934135071
0,contemp,0.03547359554507671,1.493868350010506,0.1352100323246277,0.0005765626377053357,2704,1405,event,30s,10,2747,FOMC_easing,VCR,5,0.5678821357634364
1,kalshi_leads_etf,-0.06329127523480056,-2.1503827202650125,0.03152495402983903,0.001704991842759962,2592,1336,event,30s,10,2747,FOMC_easing,VCR,5,0.5678821357634364
2,kalshi_leads_etf,0.002187929578940186,0.06266878397094236,0.950030255297438,2.071193110020353e-06,2484,1283,event,30s,10,2747,FOMC_easing,VCR,5,0.950030255297438
3,kalshi_leads_etf,-0.01932431210054044,-0.7500799147015201,0.45320657558012345,0.00015270190486127433,2382,1235,event,30s,10,2747,FOMC_easing,VCR,5,0.8277308934135071
4,kalshi_leads_etf,0.014429956890650174,0.4617047865390384,0.6442930380926223,8.583025796404797e-05,2289,1185,event,30s,10,2747,FOMC_easing,VCR,5,0.8277308934135071
5,kalshi_leads_etf,0.0296378551101463,1.7084455552813262,0.0875537005231338,0.00036426597542094097,2200,1129,event,30s,10,2747,FOMC_easing,VCR,5,0.5678821357634364
6,kalshi_leads_etf,-0.03036885913010172,-1.1496032060341297,0.25030733710053454,0.0003726684598451824,2112,1073,event,30s,10,2747,FOMC_easing,VCR,5,0.6570567598889032
7,kalshi_leads_etf,0.008984077367553092,0.40254458776321944,0.687283280900567,3.3669355531618095e-05,2027,1035,event,30s,10,2747,FOMC_easing,VCR,5,0.8277308934135071
8,kalshi_leads_etf,-0.011134495589971951,-0.5451740416631684,0.5856338230197957,5.222337260935017e-05,1948,997,event,30s,10,2747,FOMC_easing,VCR,5,0.8277308934135071
9,kalshi_leads_etf,-0.017740940735957396,-0.7643140282096305,0.4446801275811487,0.0001255238854128704,1872,962,event,30s,10,2747,FOMC_easing,VCR,5,0.8277308934135071
10,kalshi_leads_etf,0.010159323263114669,0.41711682972260095,0.6765929555024998,4.242477352822682e-05,1797,924,event,30s,10,2747,FOMC_easing,VCR,5,0.8277308934135071
-10,etf_leads_kalshi,0.02297157884070373,0.3156585261791414,0.7522617095936448,9.902046202781012e-05,524,289,calendar,10min,10,1389,FOMC_easing,VDC,5,0.8983743757826129
-9,etf_leads_kalshi,-0.10877822357062776,-1.3719791364643388,0.17006993282117844,0.002357251074883493,582,318,calendar,10min,10,1389,FOMC_easing,VDC,5,0.6354604375901167
-8,etf_leads_kalshi,-0.12981293542080538,-1.1882205850584577,0.2347465156965689,0.003244156654179875,652,360,calendar,10min,10,1389,FOMC_easing,VDC,5,0.6354604375901167
-7,etf_leads_kalshi,-0.03787956577303159,-0.4226077463715246,0.6725814738972525,0.00031619411396877073,725,396,calendar,10min,10,1389,FOMC_easing,VDC,5,0.8983743757826129
-6,etf_leads_kalshi,-0.00972210371196647,-0.2143557494475547,0.8302696464341078,2.5470815481654085e-05,800,432,calendar,10min,10,1389,FOMC_easing,VDC,5,0.8983743757826129
-5,etf_leads_kalshi,-0.01437709422703605,-0.35696208260023504,0.7211201918755414,5.5780890618972734e-05,881,467,calendar,10min,10,1389,FOMC_easing,VDC,5,0.8983743757826129
-4,etf_leads_kalshi,-0.012125574886082503,-0.18999068544077916,0.849316429536711,4.647157542447822e-05,967,514,calendar,10min,10,1389,FOMC_easing,VDC,5,0.8983743757826129
-3,etf_leads_kalshi,-0.03977757103342308,-1.196742934900323,0.23140676669017946,0.000524314552605154,1059,565,calendar,10min,10,1389,FOMC_easing,VDC,5,0.6354604375901167
-2,etf_leads_kalshi,0.09718193467761614,2.2845202605370045,0.022340973258689917,0.003490929029561718,1160,616,calendar,10min,10,1389,FOMC_easing,VDC,5,0.23458021921624414
-1,etf_leads_kalshi,0.007776468305425718,0.16262636258188345,0.8708126289707221,2.442442048067317e-05,1266,664,calendar,10min,10,1389,FOMC_easing,VDC,5,0.8983743757826129
0,contemp,-0.027609723840986707,-0.7428707594043484,0.4575599303591089,0.0003479883013053353,1377,718,calendar,10min,10,1389,FOMC_easing,VDC,5,0.8108137829877131
1,kalshi_leads_etf,-0.034257875899491246,-1.170756003958574,0.2416968669140076,0.0005113610709487348,1266,662,calendar,10min,10,1389,FOMC_easing,VDC,5,0.6354604375901167
2,kalshi_leads_etf,0.036869536115503615,1.0945311384229712,0.27372209833825045,0.0005794803194901776,1160,606,calendar,10min,10,1389,FOMC_easing,VDC,5,0.6354604375901167
3,kalshi_leads_etf,-0.02014113952588861,-0.6440995225696274,0.5195108999396805,0.00016072749370454886,1059,544,calendar,10min,10,1389,FOMC_easing,VDC,5,0.8392099152871761
4,kalshi_leads_etf,0.04075101602217783,1.1071180906971558,0.26824287495140153,0.0006731606271135337,967,494,calendar,10min,10,1389,FOMC_easing,VDC,5,0.6354604375901167
5,kalshi_leads_etf,-0.024000915103599668,-0.7333874331431229,0.4633221617072646,0.00023578209235430858,881,444,calendar,10min,10,1389,FOMC_easing,VDC,5,0.8108137829877131
6,kalshi_leads_etf,-0.027183467028993144,-1.030873365057919,0.302600208376246,0.00029363104457591493,800,399,calendar,10min,10,1389,FOMC_easing,VDC,5,0.6354604375901167
7,kalshi_leads_etf,0.12048848785172948,2.7879663364949936,0.005304005500801012,0.004927445942519593,725,362,calendar,10min,10,1389,FOMC_easing,VDC,5,0.11138411551682126
8,kalshi_leads_etf,-0.04606822391085877,-1.1818046882895747,0.23728320713077355,0.0007735057687483504,652,323,calendar,10min,10,1389,FOMC_easing,VDC,5,0.6354604375901167
9,kalshi_leads_etf,-0.011284963994320312,-0.24711824268185495,0.8048167158651388,4.080296115571702e-05,582,280,calendar,10min,10,1389,FOMC_easing,VDC,5,0.8983743757826129
10,kalshi_leads_etf,0.006874270684440104,0.1277151809971287,0.8983743757826129,1.6191091094297505e-05,524,250,calendar,10min,10,1389,FOMC_easing,VDC,5,0.8983743757826129
-10,etf_leads_kalshi,0.03602982359893909,1.0253161061831595,0.30521405857565986,0.00031067798837480787,1753,888,event,30s,10,2747,FOMC_easing,VDC,5,0.9039139954304127
-9,etf_leads_kalshi,-0.026415190925124822,-0.7884470895692007,0.43043523591924415,0.0001741937688697348,1827,925,event,30s,10,2747,FOMC_easing,VDC,5,0.9039139954304127
-8,etf_leads_kalshi,0.07739249241320262,2.5317816791259578,0.011348462612797844,0.0015487238310576412,1902,966,event,30s,10,2747,FOMC_easing,VDC,5,0.23831771486875472
-7,etf_leads_kalshi,0.0024464633229160735,0.09270566558916965,0.9261373959088348,1.6526657413695744e-06,1981,996,event,30s,10,2747,FOMC_easing,VDC,5,0.9722251245395
-6,etf_leads_kalshi,0.05278314541007039,1.314246138373255,0.18876338644707868,0.0008520010712793624,2065,1038,event,30s,10,2747,FOMC_easing,VDC,5,0.9039139954304127
-5,etf_leads_kalshi,-0.0360982366584147,-1.2195341591010762,0.22264151899053397,0.0004742747347418197,2152,1078,event,30s,10,2747,FOMC_easing,VDC,5,0.9039139954304127
-4,etf_leads_kalshi,-0.004050539727831255,-0.2157264087381282,0.8292010146776385,6.4669104997694404e-06,2240,1119,event,30s,10,2747,FOMC_easing,VDC,5,0.9674011837905783
-3,etf_leads_kalshi,-0.027739798031283937,-1.3215216879073874,0.18632747592973364,0.00031554635776176454,2334,1168,event,30s,10,2747,FOMC_easing,VDC,5,0.9039139954304127
-2,etf_leads_kalshi,0.018868588370497402,0.7024748223874254,0.48238309793251954,0.00014944024073293427,2435,1210,event,30s,10,2747,FOMC_easing,VDC,5,0.9065259190851409
-1,etf_leads_kalshi,-0.020173520149604492,-0.8643059413970564,0.3874198471936009,0.00018043417963264918,2542,1258,event,30s,10,2747,FOMC_easing,VDC,5,0.9039139954304127
0,contemp,-0.016850269489349007,-0.8670172460552571,0.3859325604003504,0.00013010582881078925,2654,1319,event,30s,10,2747,FOMC_easing,VDC,5,0.9039139954304127
1,kalshi_leads_etf,-0.021885037041415464,-1.176703266088167,0.23931396379269165,0.00020794782640065623,2542,1260,event,30s,10,2747,FOMC_easing,VDC,5,0.9039139954304127
2,kalshi_leads_etf,-0.006014883385711678,-0.3266425409736305,0.743938263844943,1.5511901258924432e-05,2435,1210,event,30s,10,2747,FOMC_easing,VDC,5,0.9281368590110772
3,kalshi_leads_etf,0.020367488607308814,0.8520188463746009,0.3942036319422637,0.00017487904959512246,2334,1156,event,30s,10,2747,FOMC_easing,VDC,5,0.9039139954304127
4,kalshi_leads_etf,-0.0007772722526466498,-0.034817677539346885,0.9722251245395,2.540864930677955e-07,2240,1097,event,30s,10,2747,FOMC_easing,VDC,5,0.9722251245395
5,kalshi_leads_etf,-0.006981883956095241,-0.3168612502928778,0.7513488858661101,2.0858204641482914e-05,2152,1049,event,30s,10,2747,FOMC_easing,VDC,5,0.9281368590110772
6,kalshi_leads_etf,-0.004811689715489743,-0.13632933234858222,0.8915609364907862,9.70525347121498e-06,2065,1006,event,30s,10,2747,FOMC_easing,VDC,5,0.9722251245395
7,kalshi_leads_etf,-0.008358951192993952,-0.43819481693952395,0.6612450654957398,3.0181172896215358e-05,1981,963,event,30s,10,2747,FOMC_easing,VDC,5,0.9257430916940357
8,kalshi_leads_etf,0.013443696476945615,0.5181543063513793,0.6043506127234273,7.865377052773681e-05,1902,926,event,30s,10,2747,FOMC_easing,VDC,5,0.9065259190851409
9,kalshi_leads_etf,0.015688418777269363,0.5838868889789016,0.5592964147199724,0.0001006510262270277,1827,888,event,30s,10,2747,FOMC_easing,VDC,5,0.9065259190851409
10,kalshi_leads_etf,0.01078555026636741,0.5209197745383939,0.6024226593858821,4.884278322636604e-05,1753,854,event,30s,10,2747,FOMC_easing,VDC,5,0.9065259190851409
-10,etf_leads_kalshi,0.041896017056808,0.5480396011183467,0.5836647113692068,0.00032356069947536703,518,238,calendar,10min,10,1389,FOMC_easing,VDE,5,0.8171305959168895
-9,etf_leads_kalshi,0.039811887981765055,0.6857971683246421,0.49284102221241255,0.0003216733476003597,573,267,calendar,10min,10,1389,FOMC_easing,VDE,5,0.7556465848247168
-8,etf_leads_kalshi,-0.23113755444958295,-2.3756189129063596,0.017519546336814122,0.010276102582271407,642,306,calendar,10min,10,1389,FOMC_easing,VDE,5,0.3679104730730966
-7,etf_leads_kalshi,-0.047106442380870424,-0.852737012728741,0.3938051605100752,0.00048767771446955877,715,347,calendar,10min,10,1389,FOMC_easing,VDE,5,0.7052613815162668
-6,etf_leads_kalshi,-0.10034146914214678,-1.7047693737647291,0.08823744554042859,0.0025920165713089194,791,394,calendar,10min,10,1389,FOMC_easing,VDE,5,0.46032056392181636
-5,etf_leads_kalshi,0.102036795346614,1.4579258299291544,0.14486098807878997,0.002765313121677382,873,436,calendar,10min,10,1389,FOMC_easing,VDE,5,0.5070134582757649
-4,etf_leads_kalshi,0.02331699095708989,0.39995954254225624,0.6891863155677387,0.0001692078121133811,958,482,calendar,10min,10,1389,FOMC_easing,VDE,5,0.8887357920561599
-3,etf_leads_kalshi,-0.04609777804644131,-0.8362638172085104,0.40300650372358104,0.0006957984316003918,1050,528,calendar,10min,10,1389,FOMC_easing,VDE,5,0.7052613815162668
-2,etf_leads_kalshi,-0.04312327048627991,-0.8742042515789556,0.3820070311008612,0.0007310704493211917,1150,580,calendar,10min,10,1389,FOMC_easing,VDE,5,0.7052613815162668
-1,etf_leads_kalshi,0.06741191327619023,1.8425927498666537,0.06538849327227288,0.0017975361910509413,1256,624,calendar,10min,10,1389,FOMC_easing,VDE,5,0.45771945290591015
0,contemp,-0.04113464015079358,-1.113969254269965,0.2652923769153198,0.0007737469123143548,1367,672,calendar,10min,10,1389,FOMC_easing,VDE,5,0.7052613815162668
1,kalshi_leads_etf,0.022544955189449722,0.6685785021064126,0.5037643898831445,0.00022323355552400503,1256,623,calendar,10min,10,1389,FOMC_easing,VDE,5,0.7556465848247168
2,kalshi_leads_etf,-0.06261160398119402,-1.8857803216323081,0.05932456377539051,0.0016455536193733522,1150,577,calendar,10min,10,1389,FOMC_easing,VDE,5,0.45771945290591015
3,kalshi_leads_etf,0.003700143342765599,0.08986012636704638,0.9283983674629689,5.39616963890488e-06,1050,536,calendar,10min,10,1389,FOMC_easing,VDE,5,0.9670354138372491
4,kalshi_leads_etf,0.0015129465995528271,0.041326742510292794,0.9670354138372491,9.461835189794598e-07,958,483,calendar,10min,10,1389,FOMC_easing,VDE,5,0.9670354138372491
5,kalshi_leads_etf,-0.03311839523842395,-0.9111542876965122,0.3622140857940497,0.00044261298637493507,873,444,calendar,10min,10,1389,FOMC_easing,VDE,5,0.7052613815162668
6,kalshi_leads_etf,-0.052759720509880655,-1.0250879144474692,0.30532170750608123,0.0010892927090477844,791,406,calendar,10min,10,1389,FOMC_easing,VDE,5,0.7052613815162668
7,kalshi_leads_etf,0.08561301768030616,1.59999300916138,0.10960013426709912,0.00246844870904972,715,367,calendar,10min,10,1389,FOMC_easing,VDE,5,0.46032056392181636
8,kalshi_leads_etf,0.013939393533636678,0.25484564777761215,0.798842317138558,7.079662792730534e-05,642,333,calendar,10min,10,1389,FOMC_easing,VDE,5,0.8887357920561599
9,kalshi_leads_etf,-0.011907021459535932,-0.2480518520063508,0.8040942880508114,4.564635854531485e-05,573,299,calendar,10min,10,1389,FOMC_easing,VDE,5,0.8887357920561599
10,kalshi_leads_etf,-0.021206938636832585,-0.35230658783823704,0.7246083480967305,0.0001542234511070495,518,276,calendar,10min,10,1389,FOMC_easing,VDE,5,0.8887357920561599
-10,etf_leads_kalshi,0.017679992868675033,0.3429116998513781,0.7316648896449784,7.137542069890479e-05,1742,861,event,30s,10,2747,FOMC_easing,VDE,5,0.9895087308028805
-9,etf_leads_kalshi,-0.018822225738579806,-0.5016598327376416,0.615906823721714,8.386926518744175e-05,1815,900,event,30s,10,2747,FOMC_easing,VDE,5,0.9895087308028805
-8,etf_leads_kalshi,0.010516857019595234,0.3167506660009899,0.7514328008082297,2.7448674339458634e-05,1891,945,event,30s,10,2747,FOMC_easing,VDE,5,0.9895087308028805
-7,etf_leads_kalshi,0.027062130341682127,1.1934547949378964,0.2326913061226057,0.00020019733709208953,1971,979,event,30s,10,2747,FOMC_easing,VDE,5,0.9895087308028805
-6,etf_leads_kalshi,0.03889880909660883,1.931688460695814,0.05339796989217487,0.00046567453774082335,2055,1020,event,30s,10,2747,FOMC_easing,VDE,5,0.9895087308028805
-5,etf_leads_kalshi,-0.030695020721316326,-1.5497586083666064,0.12119946518132567,0.00034022615818252167,2143,1060,event,30s,10,2747,FOMC_easing,VDE,5,0.9895087308028805
-4,etf_leads_kalshi,-0.004271674116151322,-0.2086405462405163,0.8347288557522357,7.024524372956087e-06,2232,1102,event,30s,10,2747,FOMC_easing,VDE,5,0.9895087308028805
-3,etf_leads_kalshi,0.0173135685560965,0.7014552110963013,0.48301897670097294,0.0001209120270478925,2326,1150,event,30s,10,2747,FOMC_easing,VDE,5,0.9895087308028805
-2,etf_leads_kalshi,-0.02862241515177732,-0.930440755437005,0.3521429252456143,0.0003398593019362517,2427,1203,event,30s,10,2747,FOMC_easing,VDE,5,0.9895087308028805
-1,etf_leads_kalshi,0.006330625071362229,0.17053863084386456,0.8645865562843965,1.7428668401375802e-05,2535,1254,event,30s,10,2747,FOMC_easing,VDE,5,0.9895087308028805
0,contemp,0.007247789580969928,0.390071910102512,0.6964833733623773,2.413545355939295e-05,2647,1310,event,30s,10,2747,FOMC_easing,VDE,5,0.9895087308028805
1,kalshi_leads_etf,0.00021480809614762356,0.013149234915638124,0.9895087308028805,2.0204640627241588e-08,2535,1251,event,30s,10,2747,FOMC_easing,VDE,5,0.9895087308028805
2,kalshi_leads_etf,0.0011286663413305274,0.06381249454308942,0.9491195293304378,5.494615815671011e-07,2427,1192,event,30s,10,2747,FOMC_easing,VDE,5,0.9895087308028805
3,kalshi_leads_etf,-0.02196234948356825,-0.9512628538123862,0.3414709586520732,0.00019939622940989832,2326,1149,event,30s,10,2747,FOMC_easing,VDE,5,0.9895087308028805
4,kalshi_leads_etf,-0.0032618599540805183,-0.1473747592691231,0.8828362271533969,4.3791447766894365e-06,2232,1104,event,30s,10,2747,FOMC_easing,VDE,5,0.9895087308028805
5,kalshi_leads_etf,0.02597071680732459,0.6865697836063771,0.4923538751846831,0.00028142817582132995,2143,1056,event,30s,10,2747,FOMC_easing,VDE,5,0.9895087308028805
6,kalshi_leads_etf,0.014019038348413608,0.43651461005394526,0.6624634013960979,8.133076704230913e-05,2055,1026,event,30s,10,2747,FOMC_easing,VDE,5,0.9895087308028805
7,kalshi_leads_etf,-0.018555002013072006,-0.905655117792767,0.365118425385618,0.00014415132289924415,1971,980,event,30s,10,2747,FOMC_easing,VDE,5,0.9895087308028805
8,kalshi_leads_etf,0.02653724548632739,1.20300933736481,0.22897270724743324,0.00029639276530502023,1891,947,event,30s,10,2747,FOMC_easing,VDE,5,0.9895087308028805
9,kalshi_leads_etf,-0.003029974851822224,-0.11011172172778473,0.9123207720934784,3.6705998690544916e-06,1815,911,event,30s,10,2747,FOMC_easing,VDE,5,0.9895087308028805
10,kalshi_leads_etf,-0.013075222402746948,-0.36847437097587216,0.7125195519112554,7.046876790639534e-05,1742,871,event,30s,10,2747,FOMC_easing,VDE,5,0.9895087308028805
-10,etf_leads_kalshi,-0.12646404723887408,-1.5599296293919576,0.11877651170378513,0.002849433996119477,504,231,calendar,10min,10,1389,FOMC_easing,VFH,5,0.35778605227971205
-9,etf_leads_kalshi,-0.029737512881541216,-0.3406040980381225,0.7334016439507922,0.00017647005235899016,561,254,calendar,10min,10,1389,FOMC_easing,VFH,5,0.8106018169982441
-8,etf_leads_kalshi,-0.11359759543511827,-1.4038333195039983,0.1603684895406532,0.002551589501141205,630,291,calendar,10min,10,1389,FOMC_easing,VFH,5,0.3741931422615241
-7,etf_leads_kalshi,-0.16950914001007408,-2.2255076751206953,0.026047176464113538,0.005852134049331825,702,332,calendar,10min,10,1389,FOMC_easing,VFH,5,0.2817442305392348
-6,etf_leads_kalshi,-0.015580998867352541,-0.2090485058868285,0.8344103728198453,6.560309087744187e-05,778,370,calendar,10min,10,1389,FOMC_easing,VFH,5,0.873776403395931
-5,etf_leads_kalshi,-0.03899117110876357,-0.6056780093866002,0.5447285894763157,0.00040809415770981516,858,411,calendar,10min,10,1389,FOMC_easing,VFH,5,0.6499012589907749
-4,etf_leads_kalshi,0.07041181728185986,1.1746685006008195,0.24012736617048958,0.001537964281042914,944,452,calendar,10min,10,1389,FOMC_easing,VFH,5,0.5042674689580281
-3,etf_leads_kalshi,-0.08362621469088496,-1.9924421979257705,0.046322561279358784,0.0022163507310817288,1035,496,calendar,10min,10,1389,FOMC_easing,VFH,5,0.2817442305392348
-2,etf_leads_kalshi,-0.025986929110455845,-0.5872166342679446,0.5570582219920928,0.0002666963132956779,1136,540,calendar,10min,10,1389,FOMC_easing,VFH,5,0.6499012589907749
-1,etf_leads_kalshi,0.051666205836634456,1.4677701735499533,0.14216666188905977,0.0010545302213154084,1242,583,calendar,10min,10,1389,FOMC_easing,VFH,5,0.37318748745878194
0,contemp,0.005661296053840761,0.15886351880557167,0.873776403395931,1.4724298859292162e-05,1353,634,calendar,10min,10,1389,FOMC_easing,VFH,5,0.873776403395931
1,kalshi_leads_etf,-0.04853658720634836,-1.5578786489245382,0.11926201742657068,0.001016981385957405,1242,583,calendar,10min,10,1389,FOMC_easing,VFH,5,0.35778605227971205
2,kalshi_leads_etf,-0.02791500591791835,-0.7247063995607289,0.46863216826941023,0.00033293425245417563,1136,528,calendar,10min,10,1389,FOMC_easing,VFH,5,0.615079720853601
3,kalshi_leads_etf,-0.06326367394917091,-1.6307198083240664,0.10294945495948173,0.001547542696673787,1035,488,calendar,10min,10,1389,FOMC_easing,VFH,5,0.35778605227971205
4,kalshi_leads_etf,-0.06521663746243246,-1.9301531757093915,0.05358786134612984,0.0016752724696555976,944,440,calendar,10min,10,1389,FOMC_easing,VFH,5,0.2817442305392348
5,kalshi_leads_etf,0.03258060198939177,0.8387386156040525,0.4016160037665748,0.0004318796449734874,858,397,calendar,10min,10,1389,FOMC_easing,VFH,5,0.6024240056498622
6,kalshi_leads_etf,-0.038789161266623046,-0.8869082936878281,0.3751282760661635,0.0006076668568090193,778,359,calendar,10min,10,1389,FOMC_easing,VFH,5,0.6024240056498622
7,kalshi_leads_etf,0.08984426863771519,1.929526224168624,0.05366556772175901,0.002818843432878637,702,319,calendar,10min,10,1389,FOMC_easing,VFH,5,0.2817442305392348
8,kalshi_leads_etf,-0.027632791610186322,-0.7372012704331852,0.46099996098759644,0.00028229728481798944,630,284,calendar,10min,10,1389,FOMC_easing,VFH,5,0.615079720853601
