k_lag,direction,coef,t_stat,p_value,r_squared,n_obs,n_days,n_members_used,n_params,n_active,group,etf,mode,bar_freq,bar_sec,is_primary_bar,K_chosen,n_active_bars,n_members,p_fdr
1,kalshi_leads_etf,-1.6765333674784614e-06,-0.9445540600643448,0.34488659017197487,0.03352281434962856,5012,20,4,18,17,GAS_above,VGT,calendar,1min,60,False,4,20,4,0.6207958623095547
2,kalshi_leads_etf,5.15486725811563e-06,4.740903204732031,2.127675713468082e-06,0.03352281434962856,5012,20,4,18,17,GAS_above,VGT,calendar,1min,60,False,4,20,4,1.914908142121274e-05
3,kalshi_leads_etf,-1.3250816589010715e-06,-0.21620329285208933,0.8288292869231276,0.03352281434962856,5012,20,4,18,17,GAS_above,VGT,calendar,1min,60,False,4,20,4,0.8955061228540183
4,kalshi_leads_etf,4.090711653833463e-07,0.13134028767674358,0.8955061228540183,0.03352281434962856,5012,20,4,18,17,GAS_above,VGT,calendar,1min,60,False,4,20,4,0.8955061228540183
-4,etf_leads_kalshi,-8.965906727285013e-06,-2.5643517465860444,0.010336872863656903,0.0460458073233988,2391,20,4,18,15,GAS_above,VGT,calendar,2min,120,False,4,19,4,0.02548268634944447
-3,etf_leads_kalshi,3.0812645857879365e-06,2.481334121146526,0.013089161661724502,0.0460458073233988,2391,20,4,18,15,GAS_above,VGT,calendar,2min,120,False,4,19,4,0.02548268634944447
-2,etf_leads_kalshi,-1.1578432610723384e-05,-2.848232672503429,0.004396277039229569,0.0460458073233988,2391,20,4,18,15,GAS_above,VGT,calendar,2min,120,False,4,19,4,0.01978324667653306
-1,etf_leads_kalshi,-6.204945752514974e-07,-0.16795444199123263,0.8666191198787055,0.0460458073233988,2391,20,4,18,15,GAS_above,VGT,calendar,2min,120,False,4,19,4,0.9423095397901141
0,contemp,-1.2949375696211846e-07,-0.07236738490940631,0.9423095397901141,0.0460458073233988,2391,20,4,18,15,GAS_above,VGT,calendar,2min,120,False,4,19,4,0.9423095397901141
1,kalshi_leads_etf,3.267122456742066e-06,0.3243385389332667,0.7456817454425348,0.0460458073233988,2391,20,4,18,15,GAS_above,VGT,calendar,2min,120,False,4,19,4,0.9423095397901141
2,kalshi_leads_etf,4.549749751719759e-06,0.517636925943987,0.6047116131378028,0.0460458073233988,2391,20,4,18,15,GAS_above,VGT,calendar,2min,120,False,4,19,4,0.9070674197067041
3,kalshi_leads_etf,1.2519042745360647e-05,4.18709064908359,2.8255299699196337e-05,0.0460458073233988,2391,20,4,18,15,GAS_above,VGT,calendar,2min,120,False,4,19,4,0.00025429769729276705
4,kalshi_leads_etf,-2.5829441694164335e-06,-2.4532536309868016,0.014157047971913595,0.0460458073233988,2391,20,4,18,15,GAS_above,VGT,calendar,2min,120,False,4,19,4,0.02548268634944447
-4,etf_leads_kalshi,-8.466159344423019e-06,-0.5806642792260698,0.5614667408508057,0.02994250369452145,827,18,4,18,14,GAS_above,VGT,calendar,5min,300,False,4,18,4,0.7218858096653217
-3,etf_leads_kalshi,1.8619744950576048e-05,3.686797567150089,0.00022709386241039916,0.02994250369452145,827,18,4,18,14,GAS_above,VGT,calendar,5min,300,False,4,18,4,0.0010219223808467964
-2,etf_leads_kalshi,3.53771454552767e-05,2.121422917042837,0.03388622840100599,0.02994250369452145,827,18,4,18,14,GAS_above,VGT,calendar,5min,300,False,4,18,4,0.07624401390226349
-1,etf_leads_kalshi,8.751489383343431e-06,1.2204090731642647,0.22230983955100847,0.02994250369452145,827,18,4,18,14,GAS_above,VGT,calendar,5min,300,False,4,18,4,0.3334647593265127
0,contemp,4.626222107930042e-06,0.29474653023778996,0.7681875153101922,0.02994250369452145,827,18,4,18,14,GAS_above,VGT,calendar,5min,300,False,4,18,4,0.8642109547239664
1,kalshi_leads_etf,4.330305909084979e-05,2.6580389244858127,0.007859681476822656,0.02994250369452145,827,18,4,18,14,GAS_above,VGT,calendar,5min,300,False,4,18,4,0.02357904443046797
2,kalshi_leads_etf,3.831899335997983e-05,6.219772356599648,4.978766923198131e-10,0.02994250369452145,827,18,4,18,14,GAS_above,VGT,calendar,5min,300,False,4,18,4,4.480890230878318e-09
3,kalshi_leads_etf,2.0486185843398857e-05,1.693579451604998,0.09034522544777927,0.02994250369452145,827,18,4,18,14,GAS_above,VGT,calendar,5min,300,False,4,18,4,0.16262140580600268
4,kalshi_leads_etf,-1.5753598995704586e-06,-0.051835366839830484,0.9586598747566962,0.02994250369452145,827,18,4,18,14,GAS_above,VGT,calendar,5min,300,False,4,18,4,0.9586598747566962
-4,etf_leads_kalshi,-2.5531527416553383e-05,-1.6766914001656763,0.09360284315491016,0.12259642526153292,313,17,4,18,11,GAS_above,VGT,calendar,10min,600,True,4,15,4,0.11092950790588896
-3,etf_leads_kalshi,-7.293116051635279e-06,-0.260438655930204,0.7945254283077744,0.12259642526153292,313,17,4,18,11,GAS_above,VGT,calendar,10min,600,True,4,15,4,0.7945254283077744
-2,etf_leads_kalshi,-5.3277233094607416e-05,-1.8982369430360346,0.05766487630389714,0.12259642526153292,313,17,4,18,11,GAS_above,VGT,calendar,10min,600,True,4,15,4,0.10225842463450253
-1,etf_leads_kalshi,9.030864971338217e-05,6.750226597272156,1.476144322479532e-11,0.12259642526153292,313,17,4,18,11,GAS_above,VGT,calendar,10min,600,True,4,15,4,1.3285298902315788e-10
0,contemp,4.910345722014282e-05,2.8671924944922926,0.004141310385723248,0.12259642526153292,313,17,4,18,11,GAS_above,VGT,calendar,10min,600,True,4,15,4,0.009317948367877308
1,kalshi_leads_etf,0.0002197720089054375,3.098125278671397,0.0019474908316450316,0.12259642526153292,313,17,4,18,11,GAS_above,VGT,calendar,10min,600,True,4,15,4,0.007141009358644286
2,kalshi_leads_etf,-7.070017155094441e-05,-1.823866329600308,0.06817228308966836,0.12259642526153292,313,17,4,18,11,GAS_above,VGT,calendar,10min,600,True,4,15,4,0.10225842463450253
3,kalshi_leads_etf,4.386407381372981e-05,1.6516593832124025,0.09860400702745685,0.12259642526153292,313,17,4,18,11,GAS_above,VGT,calendar,10min,600,True,4,15,4,0.11092950790588896
4,kalshi_leads_etf,0.00010932696460714195,3.0381522677741732,0.002380336452881429,0.12259642526153292,313,17,4,18,11,GAS_above,VGT,calendar,10min,600,True,4,15,4,0.007141009358644286
-4,etf_leads_kalshi,-1.1548156507092391e-07,-0.11560396486809454,0.9079664204679124,0.024763415615565276,10252,21,4,18,20,GAS_above,VHT,calendar,30s,30,False,4,22,4,0.9655926573596676
-3,etf_leads_kalshi,-3.225502372791882e-07,-0.9059838371473106,0.36494440741997713,0.024763415615565276,10252,21,4,18,20,GAS_above,VHT,calendar,30s,30,False,4,22,4,0.5474166111299658
-2,etf_leads_kalshi,-1.2785808452471477e-06,-3.582421256588373,0.0003404242483793625,0.024763415615565276,10252,21,4,18,20,GAS_above,VHT,calendar,30s,30,False,4,22,4,0.0015319091177071315
-1,etf_leads_kalshi,-6.392217396538751e-07,-1.3780550559806095,0.16818629042271305,0.024763415615565276,10252,21,4,18,20,GAS_above,VHT,calendar,30s,30,False,4,22,4,0.3027353227608835
0,contemp,-1.7429802514861384e-07,-0.2533044563775985,0.8000329526912251,0.024763415615565276,10252,21,4,18,20,GAS_above,VHT,calendar,30s,30,False,4,22,4,0.9655926573596676
1,kalshi_leads_etf,2.0535135278971845e-06,2.5824897380132366,0.009809027932478879,0.024763415615565276,10252,21,4,18,20,GAS_above,VHT,calendar,30s,30,False,4,22,4,0.029427083797436637
2,kalshi_leads_etf,-1.1528751548938714e-06,-4.8392697250483305,1.3031708659908663e-06,0.024763415615565276,10252,21,4,18,20,GAS_above,VHT,calendar,30s,30,False,4,22,4,1.1728537793917797e-05
3,kalshi_leads_etf,8.073714965181524e-07,1.3807471090081804,0.16735673108985238,0.024763415615565276,10252,21,4,18,20,GAS_above,VHT,calendar,30s,30,False,4,22,4,0.3027353227608835
4,kalshi_leads_etf,-1.8252317972393647e-08,-0.043136583064677846,0.9655926573596676,0.024763415615565276,10252,21,4,18,20,GAS_above,VHT,calendar,30s,30,False,4,22,4,0.9655926573596676
-4,etf_leads_kalshi,2.964391296037335e-07,0.5943008967772192,0.5523108789480916,0.02963808944425894,5012,20,4,18,17,GAS_above,VHT,calendar,1min,60,False,4,20,4,0.7101139872189749
-3,etf_leads_kalshi,-1.9150831401136967e-06,-0.90735442510263,0.3642194019004378,0.02963808944425894,5012,20,4,18,17,GAS_above,VHT,calendar,1min,60,False,4,20,4,0.5463291028506567
-2,etf_leads_kalshi,-2.000178555509711e-06,-1.3661242057838985,0.1718999819533099,0.02963808944425894,5012,20,4,18,17,GAS_above,VHT,calendar,1min,60,False,4,20,4,0.321500527427705
-1,etf_leads_kalshi,-1.5314623989212934e-06,-1.35324523083501,0.17597729978997978,0.02963808944425894,5012,20,4,18,17,GAS_above,VHT,calendar,1min,60,False,4,20,4,0.321500527427705
0,contemp,-1.4102611403864278e-06,-2.0022613341158317,0.045256632223082724,0.02963808944425894,5012,20,4,18,17,GAS_above,VHT,calendar,1min,60,False,4,20,4,0.20365484500387226
1,kalshi_leads_etf,2.07166869355557e-06,1.3450428285429672,0.17861140412650278,0.02963808944425894,5012,20,4,18,17,GAS_above,VHT,calendar,1min,60,False,4,20,4,0.321500527427705
2,kalshi_leads_etf,1.5016908146130857e-07,0.16347892362103536,0.8701413664205033,0.02963808944425894,5012,20,4,18,17,GAS_above,VHT,calendar,1min,60,False,4,20,4,0.8701413664205033
3,kalshi_leads_etf,-1.921947384402329e-06,-0.3974241147188946,0.6910547356993773,0.02963808944425894,5012,20,4,18,17,GAS_above,VHT,calendar,1min,60,False,4,20,4,0.7774365776617994
4,kalshi_leads_etf,2.6473981266305555e-06,2.439029271104938,0.01472677532594299,0.02963808944425894,5012,20,4,18,17,GAS_above,VHT,calendar,1min,60,False,4,20,4,0.13254097793348693
-4,etf_leads_kalshi,1.2262390802166788e-06,0.9611504476526671,0.33647652739700273,0.03724355805712065,2391,20,4,18,15,GAS_above,VHT,calendar,2min,120,False,4,19,4,0.6056577493146049
-3,etf_leads_kalshi,4.6200517781006e-07,0.19907283226553807,0.8422057725905355,0.03724355805712065,2391,20,4,18,15,GAS_above,VHT,calendar,2min,120,False,4,19,4,0.8935744597788957
-2,etf_leads_kalshi,6.7275786322910805e-06,2.6026210451154985,0.009251415042711215,0.03724355805712065,2391,20,4,18,15,GAS_above,VHT,calendar,2min,120,False,4,19,4,0.027754245128133646
-1,etf_leads_kalshi,-4.671013659002048e-06,-1.328257137209304,0.1840931745073815,0.03724355805712065,2391,20,4,18,15,GAS_above,VHT,calendar,2min,120,False,4,19,4,0.41420964264160837
0,contemp,-5.244899327687928e-06,-2.7052850194550966,0.0068245805954769674,0.03724355805712065,2391,20,4,18,15,GAS_above,VHT,calendar,2min,120,False,4,19,4,0.027754245128133646
1,kalshi_leads_etf,7.282349299651299e-07,0.13378263402673923,0.8935744597788957,0.03724355805712065,2391,20,4,18,15,GAS_above,VHT,calendar,2min,120,False,4,19,4,0.8935744597788957
2,kalshi_leads_etf,8.94465981101546e-06,3.9038965964258114,9.465623563058907e-05,0.03724355805712065,2391,20,4,18,15,GAS_above,VHT,calendar,2min,120,False,4,19,4,0.0008519061206753016
3,kalshi_leads_etf,-5.235270427700004e-07,-0.17502128468534825,0.8610629089610407,0.03724355805712065,2391,20,4,18,15,GAS_above,VHT,calendar,2min,120,False,4,19,4,0.8935744597788957
4,kalshi_leads_etf,1.750620852677843e-06,0.3984018675916224,0.6903339814795344,0.03724355805712065,2391,20,4,18,15,GAS_above,VHT,calendar,2min,120,False,4,19,4,0.8935744597788957
-4,etf_leads_kalshi,-2.6387719755918127e-06,-0.504086498063271,0.6142005945467705,0.046323394413669616,827,18,4,18,14,GAS_above,VHT,calendar,5min,300,False,4,18,4,0.6909756688651167
-3,etf_leads_kalshi,-2.9348655497778016e-05,-4.1300042101062155,3.6275659126607055e-05,0.046323394413669616,827,18,4,18,14,GAS_above,VHT,calendar,5min,300,False,4,18,4,0.00016324046606973176
-2,etf_leads_kalshi,-1.1679270916173995e-05,-1.2670496624969196,0.20513753283905567,0.046323394413669616,827,18,4,18,14,GAS_above,VHT,calendar,5min,300,False,4,18,4,0.3692475591103002
-1,etf_leads_kalshi,8.515805026906982e-06,0.8330831580661001,0.4047978313878752,0.046323394413669616,827,18,4,18,14,GAS_above,VHT,calendar,5min,300,False,4,18,4,0.5204543546415538
0,contemp,1.643960034995007e-06,0.9979335585060221,0.3183115778117839,0.046323394413669616,827,18,4,18,14,GAS_above,VHT,calendar,5min,300,False,4,18,4,0.4774673667176758
1,kalshi_leads_etf,2.318699371529501e-05,4.286220696945569,1.817384438783957e-05,0.046323394413669616,827,18,4,18,14,GAS_above,VHT,calendar,5min,300,False,4,18,4,0.00016324046606973176
2,kalshi_leads_etf,2.7719502534087636e-05,1.571656143661622,0.1160303182942475,0.046323394413669616,827,18,4,18,14,GAS_above,VHT,calendar,5min,300,False,4,18,4,0.2610682161620569
3,kalshi_leads_etf,1.9451025964104233e-05,1.9953920713784912,0.04600013500374108,0.046323394413669616,827,18,4,18,14,GAS_above,VHT,calendar,5min,300,False,4,18,4,0.13800040501122326
4,kalshi_leads_etf,6.812470845003373e-07,0.0742430172270165,0.940817017480575,0.046323394413669616,827,18,4,18,14,GAS_above,VHT,calendar,5min,300,False,4,18,4,0.940817017480575
-4,etf_leads_kalshi,-4.20887483235444e-05,-1.0276651379480612,0.3041073721048364,0.1256880300915435,313,17,4,18,11,GAS_above,VHT,calendar,10min,600,True,4,15,4,0.34212079361794095
-3,etf_leads_kalshi,-2.3562334216564176e-05,-0.8030319495200838,0.42195626824529253,0.1256880300915435,313,17,4,18,11,GAS_above,VHT,calendar,10min,600,True,4,15,4,0.42195626824529253
-2,etf_leads_kalshi,-3.1970168377005034e-05,-1.0675831833758695,0.28570857264606986,0.1256880300915435,313,17,4,18,11,GAS_above,VHT,calendar,10min,600,True,4,15,4,0.34212079361794095
-1,etf_leads_kalshi,-4.388483454530931e-05,-2.9619753006206095,0.003056723035010108,0.1256880300915435,313,17,4,18,11,GAS_above,VHT,calendar,10min,600,True,4,15,4,0.0068776268287727435
0,contemp,3.852057937734932e-05,2.4082895683983576,0.016027463006537304,0.1256880300915435,313,17,4,18,11,GAS_above,VHT,calendar,10min,600,True,4,15,4,0.024041194509805956
1,kalshi_leads_etf,0.00010242847050327949,3.8750273884208983,0.00010661270775486208,0.1256880300915435,313,17,4,18,11,GAS_above,VHT,calendar,10min,600,True,4,15,4,0.0003198381232645863
2,kalshi_leads_etf,8.553961770133134e-05,5.9931530405970515,2.0581099674819254e-09,0.1256880300915435,313,17,4,18,11,GAS_above,VHT,calendar,10min,600,True,4,15,4,1.852298970733733e-08
3,kalshi_leads_etf,6.155722349158476e-05,2.6502393138849567,0.008043477362499772,0.1256880300915435,313,17,4,18,11,GAS_above,VHT,calendar,10min,600,True,4,15,4,0.01447825925249959
4,kalshi_leads_etf,0.0001158818093643164,5.477401764189534,4.3161648003741576e-08,0.1256880300915435,313,17,4,18,11,GAS_above,VHT,calendar,10min,600,True,4,15,4,1.942274160168371e-07
-4,etf_leads_kalshi,1.9473562611973316e-08,0.039612030122031607,0.9684024363172103,0.04063663041205756,10252,21,4,18,20,GAS_above,VIS,calendar,30s,30,False,4,22,4,0.9684024363172103
-3,etf_leads_kalshi,2.6362188455607854e-07,0.5049735760123244,0.6135773953525067,0.04063663041205756,10252,21,4,18,20,GAS_above,VIS,calendar,30s,30,False,4,22,4,0.92036609302876
-2,etf_leads_kalshi,-1.8670660525910516e-07,-1.4529091789791213,0.14624897207715093,0.04063663041205756,10252,21,4,18,20,GAS_above,VIS,calendar,30s,30,False,4,22,4,0.39770545656312184
-1,etf_leads_kalshi,-1.466590935242692e-07,-0.1252767760896063,0.9003044373186987,0.04063663041205756,10252,21,4,18,20,GAS_above,VIS,calendar,30s,30,False,4,22,4,0.9684024363172103
0,contemp,-1.4505913331617345e-07,-0.19653956115666382,0.8441878711079431,0.04063663041205756,10252,21,4,18,20,GAS_above,VIS,calendar,30s,30,False,4,22,4,0.9684024363172103
1,kalshi_leads_etf,1.4494958926356006e-06,6.589335070433716,4.418007046955888e-11,0.04063663041205756,10252,21,4,18,20,GAS_above,VIS,calendar,30s,30,False,4,22,4,3.9762063422602996e-10
2,kalshi_leads_etf,5.473100494176982e-07,1.3508047668948353,0.17675798069472082,0.04063663041205756,10252,21,4,18,20,GAS_above,VIS,calendar,30s,30,False,4,22,4,0.39770545656312184
3,kalshi_leads_etf,5.787924962201622e-07,0.7888180658858962,0.43021834898052613,0.04063663041205756,10252,21,4,18,20,GAS_above,VIS,calendar,30s,30,False,4,22,4,0.774393028164947
4,kalshi_leads_etf,-1.1058346606253219e-06,-2.25243212416931,0.024294977574835012,0.04063663041205756,10252,21,4,18,20,GAS_above,VIS,calendar,30s,30,False,4,22,4,0.10932739908675757
-4,etf_leads_kalshi,-7.75399077542514e-07,-0.8903221556003833,0.37329292787654766,0.028021152010346606,5012,20,4,18,17,GAS_above,VIS,calendar,1min,60,False,4,20,4,0.4799480501269898
-3,etf_leads_kalshi,-2.9770403259908296e-06,-3.019496223343544,0.0025319544974976233,0.028021152010346606,5012,20,4,18,17,GAS_above,VIS,calendar,1min,60,False,4,20,4,0.011393795238739306
-2,etf_leads_kalshi,-1.6444719417068245e-06,-1.2321219516571067,0.2179035324982188,0.028021152010346606,5012,20,4,18,17,GAS_above,VIS,calendar,1min,60,False,4,20,4,0.3268552987473282
-1,etf_leads_kalshi,-6.486810184174638e-07,-1.5174983548129897,0.12914090855020216,0.028021152010346606,5012,20,4,18,17,GAS_above,VIS,calendar,1min,60,False,4,20,4,0.23245363539036387
0,contemp,-1.0914574103755784e-06,-0.7151067577229965,0.47454307856482525,0.028021152010346606,5012,20,4,18,17,GAS_above,VIS,calendar,1min,60,False,4,20,4,0.5338609633854284
1,kalshi_leads_etf,3.5962321442828668e-06,3.5558308848295646,0.0003767864001249152,0.028021152010346606,5012,20,4,18,17,GAS_above,VIS,calendar,1min,60,False,4,20,4,0.003391077601124237
2,kalshi_leads_etf,1.4079796747547412e-06,2.5733839126799265,0.010070942572396529,0.028021152010346606,5012,20,4,18,17,GAS_above,VIS,calendar,1min,60,False,4,20,4,0.030212827717189587
3,kalshi_leads_etf,-2.727202197890369e-06,-0.5668210000071344,0.570835801521399,0.028021152010346606,5012,20,4,18,17,GAS_above,VIS,calendar,1min,60,False,4,20,4,0.570835801521399
4,kalshi_leads_etf,1.8569289173486592e-06,1.5395642072452689,0.12366661576891616,0.028021152010346606,5012,20,4,18,17,GAS_above,VIS,calendar,1min,60,False,4,20,4,0.23245363539036387
-4,etf_leads_kalshi,3.970990756495605e-06,1.2424289240241184,0.21407834938983616,0.04546419089939846,2391,20,4,18,15,GAS_above,VIS,calendar,2min,120,False,4,19,4,0.5291505221317682
-3,etf_leads_kalshi,5.600997257955164e-06,1.1871257827810024,0.2351780098363414,0.04546419089939846,2391,20,4,18,15,GAS_above,VIS,calendar,2min,120,False,4,19,4,0.5291505221317682
-2,etf_leads_kalshi,-2.0900481324537488e-06,-0.8631585279827412,0.3880503120596841,0.04546419089939846,2391,20,4,18,15,GAS_above,VIS,calendar,2min,120,False,4,19,4,0.5820754680895261
-1,etf_leads_kalshi,-4.867017880498043e-06,-3.736975186541728,0.0001862472954028516,0.04546419089939846,2391,20,4,18,15,GAS_above,VIS,calendar,2min,120,False,4,19,4,0.0008381128293128323
0,contemp,2.1720773304597556e-06,0.5050770936695267,0.6135046892332929,0.04546419089939846,2391,20,4,18,15,GAS_above,VIS,calendar,2min,120,False,4,19,4,0.6135046892332929
1,kalshi_leads_etf,2.947831578966883e-06,0.7276331940286688,0.46683815532743356,0.04546419089939846,2391,20,4,18,15,GAS_above,VIS,calendar,2min,120,False,4,19,4,0.6002204854209859
2,kalshi_leads_etf,7.965150215684918e-06,7.055289120417402,1.7224221316074316e-12,0.04546419089939846,2391,20,4,18,15,GAS_above,VIS,calendar,2min,120,False,4,19,4,1.5501799184466885e-11
3,kalshi_leads_etf,-6.800922295983972e-07,-0.5575192881229132,0.5771726844947116,0.04546419089939846,2391,20,4,18,15,GAS_above,VIS,calendar,2min,120,False,4,19,4,0.6135046892332929
4,kalshi_leads_etf,6.8155129885102996e-06,0.9312245037271071,0.35173744511929395,0.04546419089939846,2391,20,4,18,15,GAS_above,VIS,calendar,2min,120,False,4,19,4,0.5820754680895261
-4,etf_leads_kalshi,9.165093904818674e-06,1.4913064251613584,0.13588106281590578,0.041646700836664885,827,18,4,18,14,GAS_above,VIS,calendar,5min,300,False,4,18,4,0.30573239133578806
-3,etf_leads_kalshi,1.3296580357464813e-06,0.3838288736496883,0.7011052861315075,0.041646700836664885,827,18,4,18,14,GAS_above,VIS,calendar,5min,300,False,4,18,4,0.8293662041784574
-2,etf_leads_kalshi,5.461003934152989e-06,0.5983021426093009,0.5496383472172912,0.041646700836664885,827,18,4,18,14,GAS_above,VIS,calendar,5min,300,False,4,18,4,0.8244575208259368
-1,etf_leads_kalshi,2.3977096869960564e-05,1.1250731757591217,0.2605580270811716,0.041646700836664885,827,18,4,18,14,GAS_above,VIS,calendar,5min,300,False,4,18,4,0.46900444874610886
0,contemp,1.291570115949904e-06,0.11227871452463269,0.910602418422563,0.041646700836664885,827,18,4,18,14,GAS_above,VIS,calendar,5min,300,False,4,18,4,0.910602418422563
1,kalshi_leads_etf,3.9421698118654364e-05,2.5800378553530554,0.009878948518525896,0.041646700836664885,827,18,4,18,14,GAS_above,VIS,calendar,5min,300,False,4,18,4,0.044455268333366535
2,kalshi_leads_etf,2.2185869395223563e-05,4.09300447166632,4.2581950546532136e-05,0.041646700836664885,827,18,4,18,14,GAS_above,VIS,calendar,5min,300,False,4,18,4,0.00038323755491878923
3,kalshi_leads_etf,1.2232496222886956e-05,2.1774763527234393,0.029445044303066877,0.041646700836664885,827,18,4,18,14,GAS_above,VIS,calendar,5min,300,False,4,18,4,0.08833513290920064
4,kalshi_leads_etf,4.8332363178892136e-06,0.33554447145554384,0.7372144037141843,0.041646700836664885,827,18,4,18,14,GAS_above,VIS,calendar,5min,300,False,4,18,4,0.8293662041784574
-4,etf_leads_kalshi,-3.722564668993492e-05,-1.8719108574628565,0.061218937228484135,0.11212612959451473,313,17,4,18,11,GAS_above,VIS,calendar,10min,600,True,4,15,4,0.09182840584272621
-3,etf_leads_kalshi,2.5398105728288103e-05,1.967939694709824,0.049074976836262045,0.11212612959451473,313,17,4,18,11,GAS_above,VIS,calendar,10min,600,True,4,15,4,0.08833495830527167
-2,etf_leads_kalshi,3.970966062443512e-06,0.2854587544494335,0.7752926995214346,0.11212612959451473,313,17,4,18,11,GAS_above,VIS,calendar,10min,600,True,4,15,4,0.872204286961614
-1,etf_leads_kalshi,3.272942300849418e-05,3.0299094982287724,0.002446270295388241,0.11212612959451473,313,17,4,18,11,GAS_above,VIS,calendar,10min,600,True,4,15,4,0.011008216329247086
0,contemp,6.58135237676928e-05,2.2365818217018734,0.02531368411195127,0.11212612959451473,313,17,4,18,11,GAS_above,VIS,calendar,10min,600,True,4,15,4,0.06196209730123192
1,kalshi_leads_etf,0.00019076484631096896,5.343702241945471,9.10671171889439e-08,0.11212612959451473,313,17,4,18,11,GAS_above,VIS,calendar,10min,600,True,4,15,4,8.196040547004951e-07
2,kalshi_leads_etf,-3.4663312993349968e-06,-0.1379858353533783,0.8902516122066909,0.11212612959451473,313,17,4,18,11,GAS_above,VIS,calendar,10min,600,True,4,15,4,0.8902516122066909
3,kalshi_leads_etf,8.260939562442789e-05,1.5284577398443426,0.12639892836724534,0.11212612959451473,313,17,4,18,11,GAS_above,VIS,calendar,10min,600,True,4,15,4,0.162512907900744
4,kalshi_leads_etf,7.368858599031238e-05,2.203795774168077,0.027538709911658632,0.11212612959451473,313,17,4,18,11,GAS_above,VIS,calendar,10min,600,True,4,15,4,0.06196209730123192
-4,etf_leads_kalshi,-1.0146691010514008e-06,-0.6284767460121589,0.529691675422211,0.02335691113634375,10252,21,4,18,20,GAS_above,VNQ,calendar,30s,30,False,4,22,4,0.6810321541142712
-3,etf_leads_kalshi,-2.11266286368921e-06,-4.444522440839209,8.808731373308108e-06,0.02335691113634375,10252,21,4,18,20,GAS_above,VNQ,calendar,30s,30,False,4,22,4,7.927858235977298e-05
-2,etf_leads_kalshi,9.600535417702967e-07,1.1897121866560565,0.23415953386282762,0.02335691113634375,10252,21,4,18,20,GAS_above,VNQ,calendar,30s,30,False,4,22,4,0.6810321541142712
-1,etf_leads_kalshi,-8.696478943364339e-07,-3.6842866766014364,0.00022934400673008744,0.02335691113634375,10252,21,4,18,20,GAS_above,VNQ,calendar,30s,30,False,4,22,4,0.0010320480302853936
0,contemp,3.1979388390076653e-07,0.3135830393311707,0.7538377428908114,0.02335691113634375,10252,21,4,18,20,GAS_above,VNQ,calendar,30s,30,False,4,22,4,0.8480674607521629
1,kalshi_leads_etf,-8.584101023484828e-07,-0.6592973166792571,0.5097048651724221,0.02335691113634375,10252,21,4,18,20,GAS_above,VNQ,calendar,30s,30,False,4,22,4,0.6810321541142712
2,kalshi_leads_etf,2.2640278702320988e-07,0.9070873369091804,0.36436061395586106,0.02335691113634375,10252,21,4,18,20,GAS_above,VNQ,calendar,30s,30,False,4,22,4,0.6810321541142712
3,kalshi_leads_etf,1.1336312473734102e-07,0.12331769081298784,0.9018555325116016,0.02335691113634375,10252,21,4,18,20,GAS_above,VNQ,calendar,30s,30,False,4,22,4,0.9018555325116016
4,kalshi_leads_etf,-5.368028541009213e-07,-0.7947652932653766,0.4267500433286606,0.02335691113634375,10252,21,4,18,20,GAS_above,VNQ,calendar,30s,30,False,4,22,4,0.6810321541142712
-4,etf_leads_kalshi,-1.6099209846857243e-06,-0.840960241181067,0.40037020833670856,0.01802156462640403,5012,20,4,18,17,GAS_above,VNQ,calendar,1min,60,False,4,20,4,0.7048705074731975
-3,etf_leads_kalshi,-2.1417472699915044e-07,-0.28797443002818923,0.7733663118227337,0.01802156462640403,5012,20,4,18,17,GAS_above,VNQ,calendar,1min,60,False,4,20,4,0.7733663118227337
-2,etf_leads_kalshi,-1.0483770850900127e-06,-0.6049413939657295,0.5452179378490742,0.01802156462640403,5012,20,4,18,17,GAS_above,VNQ,calendar,1min,60,False,4,20,4,0.7048705074731975
-1,etf_leads_kalshi,-3.4715515541673116e-06,-2.5197185959689046,0.011744868825067437,0.01802156462640403,5012,20,4,18,17,GAS_above,VNQ,calendar,1min,60,False,4,20,4,0.052851909712803465
0,contemp,1.322810944316526e-06,1.139999563469042,0.25428648299124,0.01802156462640403,5012,20,4,18,17,GAS_above,VNQ,calendar,1min,60,False,4,20,4,0.5721445867302901
1,kalshi_leads_etf,-1.3596282047033036e-06,-0.4183828881175562,0.6756671956642126,0.01802156462640403,5012,20,4,18,17,GAS_above,VNQ,calendar,1min,60,False,4,20,4,0.7601255951222392
2,kalshi_leads_etf,7.060403065905792e-07,0.6004106123746562,0.548232616923598,0.01802156462640403,5012,20,4,18,17,GAS_above,VNQ,calendar,1min,60,False,4,20,4,0.7048705074731975
3,kalshi_leads_etf,-5.374273073937392e-06,-1.2138216949489506,0.22481581990061061,0.01802156462640403,5012,20,4,18,17,GAS_above,VNQ,calendar,1min,60,False,4,20,4,0.5721445867302901
4,kalshi_leads_etf,5.62312710619883e-06,3.427221751160668,0.0006097908830658242,0.01802156462640403,5012,20,4,18,17,GAS_above,VNQ,calendar,1min,60,False,4,20,4,0.0054881179475924175
-4,etf_leads_kalshi,4.398316970056706e-06,3.46695985598349,0.0005263804970779884,0.02511788801735504,2391,20,4,18,15,GAS_above,VNQ,calendar,2min,120,False,4,19,4,0.0015791414912339652
