contract_ticker,etf,k,direction,coef,t_stat,p_value,r_squared,n_obs,n_kalshi_trades,w_sec,mean_w_sec,r2_daily_screen,contract_title
KXECDJT316,VFH,8,kalshi_leads_etf,0.0004132112040411,1.629780013100627,0.1031479994734663,0.4966738755663481,55,219,300,174.65285367272728,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,9,kalshi_leads_etf,0.000216161646552,1.0033218410760243,0.3157056013311651,0.4966738755663481,55,219,300,174.65285367272728,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT316,VFH,10,kalshi_leads_etf,-1.8671095482690505e-05,-0.1026145272337275,0.9182689126418332,0.4966738755663481,55,219,300,174.65285367272728,0.7907331233858175,"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECKH276,VIS,-10,etf_leads_kalshi,2.4050698912331757e-06,0.0334380812452091,0.9733252421887614,0.7054329553097809,39,136,300,223.65882015384616,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,-9,etf_leads_kalshi,1.633590076440287e-05,0.2967016880216621,0.7666942681875915,0.7054329553097809,39,136,300,223.65882015384616,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,-8,etf_leads_kalshi,5.1641137514077574e-05,3.1710976927305534,0.0015186406122994,0.7054329553097809,39,136,300,223.65882015384616,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,-7,etf_leads_kalshi,-6.40811056054978e-06,-0.1308722318211742,0.8958763815171797,0.7054329553097809,39,136,300,223.65882015384616,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,-6,etf_leads_kalshi,0.0001115973562331,1.22899920833875,0.2190721028381813,0.7054329553097809,39,136,300,223.65882015384616,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,-5,etf_leads_kalshi,0.0002129304129578,3.094383025994783,0.0019722268842489,0.7054329553097809,39,136,300,223.65882015384616,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,-4,etf_leads_kalshi,0.0002607936047185,13.57748363204446,5.446569739171855e-42,0.7054329553097809,39,136,300,223.65882015384616,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,-3,etf_leads_kalshi,0.0003118653276528,4.953889825724421,7.274440492353835e-07,0.7054329553097809,39,136,300,223.65882015384616,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,-2,etf_leads_kalshi,0.0002524900790428,15.806097797584345,2.824272659677038e-56,0.7054329553097809,39,136,300,223.65882015384616,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,-1,etf_leads_kalshi,0.0001348051687211,1.6787347908704375,0.0932037422957177,0.7054329553097809,39,136,300,223.65882015384616,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,0,contemp,0.0002599922866649,2.3294820818461424,0.0198335411533966,0.7054329553097809,39,136,300,223.65882015384616,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,1,kalshi_leads_etf,0.0003522415329102,1.8875165408042964,0.059090883705839,0.7054329553097809,39,136,300,223.65882015384616,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,2,kalshi_leads_etf,0.0001678578769535,0.8233614820015439,0.4103024602147602,0.7054329553097809,39,136,300,223.65882015384616,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,3,kalshi_leads_etf,0.0002504611507868,3.138369981257997,0.001698902870811,0.7054329553097809,39,136,300,223.65882015384616,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,4,kalshi_leads_etf,0.0003868979109792,3.346931891447496,0.0008171128368753,0.7054329553097809,39,136,300,223.65882015384616,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
