contract_ticker,etf,direction,horizon_sec,n_events,coef,t_stat,p_value,r_squared,r2_daily_screen,contract_title
KXECKH276,VIS,etf_leads_kalshi,10,43,-9.63368818104415,-0.15685191490416797,0.8761314147945607,0.0005997016837684388,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,kalshi_leads_etf,30,43,0.0010250634252844792,0.906159868614241,0.3701460489836693,0.019634232546255292,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,etf_leads_kalshi,30,43,-41.78779519545119,-1.5478104851626013,0.12935305492782348,0.05520630714613939,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,kalshi_leads_etf,60,43,0.00022860270872944455,0.15178407032439498,0.8801016777267745,0.0005615967246832554,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,etf_leads_kalshi,60,43,-21.979432393700524,-1.3425281450219253,0.1868112380313958,0.04210938138322029,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,kalshi_leads_etf,120,43,-8.964175548757105e-05,-0.042860544736657694,0.9660207584650564,4.480351194857679e-05,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,etf_leads_kalshi,120,43,-13.460732865811302,-1.3580244349883286,0.1818827538871659,0.043045010968100095,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,kalshi_leads_etf,300,42,0.0016532553815111675,0.49359345062961474,0.6242927457713032,0.0060539883528095695,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,etf_leads_kalshi,300,43,-4.443263172207293,-0.7775498127143434,0.44129818845099167,0.014531661113306393,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
538APPROVEMAX-24OCT31-T43,VOX,kalshi_leads_etf,5,10,-0.0007765794338555432,-1.1193451116301918,0.29547207038235135,0.1354093252462505,0.7008190645117267,"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
538APPROVEMAX-24OCT31-T43,VOX,etf_leads_kalshi,5,10,59.695058692675545,0.438336172656224,0.6727381642081017,0.0234540221588575,0.7008190645117267,"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
538APPROVEMAX-24OCT31-T43,VOX,kalshi_leads_etf,10,10,-0.00042201350987668487,-0.5293855132730512,0.6109088452679272,0.03384548229529871,0.7008190645117267,"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
538APPROVEMAX-24OCT31-T43,VOX,etf_leads_kalshi,10,10,-5.728630143173689,-0.067138240629394,0.9481192602044264,0.0005631256302021104,0.7008190645117267,"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
538APPROVEMAX-24OCT31-T43,VOX,kalshi_leads_etf,30,10,-0.0011039890641296826,-0.5384044157118053,0.6049503848617065,0.034967857051720785,0.7008190645117267,"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
538APPROVEMAX-24OCT31-T43,VOX,etf_leads_kalshi,30,10,0.24547932197685612,0.003162949601042836,0.9975537855604537,1.2505297083409417e-06,0.7008190645117267,"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
538APPROVEMAX-24OCT31-T43,VOX,kalshi_leads_etf,60,10,-0.003356061604697366,-1.091232389226609,0.3069423930797314,0.12956322252283226,0.7008190645117267,"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
538APPROVEMAX-24OCT31-T43,VOX,etf_leads_kalshi,60,10,7.385977098415484,0.14714744228977306,0.8866564233970059,0.002699240602099917,0.7008190645117267,"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
538APPROVEMAX-24OCT31-T43,VOX,kalshi_leads_etf,120,10,0.0001741179166671017,0.03741563518809497,0.9710704144440601,0.0001749606029967099,0.7008190645117267,"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
538APPROVEMAX-24OCT31-T43,VOX,etf_leads_kalshi,120,10,14.69654690858507,0.47868118699055506,0.6449745702140535,0.027844440500547463,0.7008190645117267,"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
538APPROVEMAX-24OCT31-T43,VOX,kalshi_leads_etf,300,10,-0.008280894857941633,-0.9167484235015299,0.3860763312377836,0.09506640438393144,0.7008190645117267,"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
538APPROVEMAX-24OCT31-T43,VOX,etf_leads_kalshi,300,10,-3.3841610789112093,-0.2686562420219994,0.794992376304413,0.008941352963603544,0.7008190645117267,"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
KXAAAGASM-24NOV30-US-3.30,VFH,kalshi_leads_etf,5,11,-0.0012668057005514326,-0.9640531222698501,0.3602061902057677,0.09360067780609704,0.6998980956066312,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VFH,etf_leads_kalshi,5,11,-27.822515236925685,-0.3680185290239336,0.7213659937048196,0.014825522659795087,0.6998980956066312,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VFH,kalshi_leads_etf,10,11,-0.002241137356858328,-1.0197235280185768,0.33448687642860114,0.10357102107767258,0.6998980956066312,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VFH,etf_leads_kalshi,10,11,13.223556388497382,0.4342713667457759,0.6743165388484954,0.02052454040565499,0.6998980956066312,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VFH,kalshi_leads_etf,30,11,-0.0002744679950736229,-0.07460211709022123,0.9421631528476123,0.000618004043083098,0.6998980956066312,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VFH,etf_leads_kalshi,30,11,37.225869144360715,1.3180418538734138,0.22004856062950215,0.16179532600316426,0.6998980956066312,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VFH,kalshi_leads_etf,60,11,-0.002016142822313918,-0.5096357896121928,0.6225676881854885,0.028049271010628485,0.6998980956066312,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VFH,etf_leads_kalshi,60,11,14.096188001482579,0.8022556823515051,0.44307249104697977,0.06673993462005856,0.6998980956066312,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VFH,kalshi_leads_etf,120,11,-0.0023681125558069854,-0.24163531652149864,0.8144783276439347,0.006445697468458134,0.6998980956066312,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VFH,etf_leads_kalshi,120,11,34.29217292385837,1.6585234847678236,0.13158699357643,0.23408819172679418,0.6998980956066312,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VFH,kalshi_leads_etf,300,11,0.00830923865933004,0.6678728043004729,0.5209716633181217,0.04722120779934569,0.6998980956066312,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VFH,etf_leads_kalshi,300,11,19.511199435340558,2.917566813525388,0.017099382768945532,0.486072452435072,0.6998980956066312,Will average **gas prices** be above $3.30?
RATECUT-24SEP18,VCR,kalshi_leads_etf,5,50,0.0063901975313137155,1.4620749148577201,0.1502374146598759,0.04263587343990505,0.6822090043500123,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VCR,etf_leads_kalshi,5,50,11.034688658878839,1.9473615080960307,0.05735418427838101,0.07321982093745649,0.6822090043500123,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VCR,kalshi_leads_etf,10,50,0.020523622641366927,1.6911935220444403,0.09728384449338469,0.05623531080395916,0.6822090043500123,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VCR,etf_leads_kalshi,10,50,6.5762998141567195,2.465735239814466,0.01729895270565147,0.11242357813837645,0.6822090043500123,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VCR,kalshi_leads_etf,30,50,0.0258926956246291,1.0529027387133034,0.29765719506544985,0.022574540567066315,0.6822090043500123,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VCR,etf_leads_kalshi,30,50,1.131312590460793,1.610315213144136,0.11388664006815448,0.051254307652173536,0.6822090043500123,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VCR,kalshi_leads_etf,60,50,0.05264863926018494,1.2813717816753425,0.2062189070694197,0.03307514804295908,0.6822090043500123,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VCR,etf_leads_kalshi,60,50,1.1504125930854878,1.5834652299565075,0.11988278040953401,0.04964349806677881,0.6822090043500123,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VCR,kalshi_leads_etf,120,50,0.02653090162544964,0.6845724921388872,0.4969060395340046,0.009668922046436323,0.6822090043500123,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VCR,etf_leads_kalshi,120,50,0.8844579905737292,1.456515345345803,0.1517608842263619,0.04232594036144921,0.6822090043500123,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VCR,kalshi_leads_etf,300,50,-0.010135718592130775,-0.2529231069770638,0.8014076987164925,0.001330936622847556,0.6822090043500123,"Will the Federal Reserve cut rates before September 19, 2024?"
RATECUT-24SEP18,VCR,etf_leads_kalshi,300,49,1.1349014933149457,2.1264962093945385,0.03874219559879505,0.08776808637161337,0.6822090043500123,"Will the Federal Reserve cut rates before September 19, 2024?"
KXECKH287,VNQ,kalshi_leads_etf,5,34,0.00045837004488300697,0.5430314720670772,0.5908709211461748,0.009130956691031034,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,etf_leads_kalshi,5,34,58.418837294264385,1.686762399297939,0.10137582980804138,0.08165170681212597,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,kalshi_leads_etf,10,34,0.0008129964857738166,0.7682979292108424,0.44794329514329856,0.018112200235576137,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,etf_leads_kalshi,10,34,63.40461388573226,1.8284766737098788,0.076812985989242,0.0945957054744968,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,kalshi_leads_etf,30,34,7.559538656050241e-05,0.04464472070985795,0.9646679331447987,6.228209217629121e-05,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,etf_leads_kalshi,30,34,11.75566830169276,0.736705279307655,0.4666687078451961,0.01667759867409435,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,kalshi_leads_etf,60,34,-0.0004932633608741614,-0.19712983461335465,0.8449727154525138,0.001212907434485433,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,etf_leads_kalshi,60,34,14.137075273674554,0.7744958117033172,0.4443228458088714,0.018400203593577746,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,kalshi_leads_etf,120,34,-0.00016177195595255665,-0.05364642723661419,0.9575503887115513,8.992751091729811e-05,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,etf_leads_kalshi,120,34,29.366443719734125,2.1513039010229824,0.03910462862676898,0.12635401245935396,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,kalshi_leads_etf,300,34,0.0009591401855181506,0.20986703970973197,0.8351019346660178,0.001374488629364845,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,etf_leads_kalshi,300,34,6.017008016738597,0.6963759751144896,0.4912210877301596,0.014928133042569347,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH276,VCR,kalshi_leads_etf,5,43,0.00015111673542819775,0.29497498145320394,0.7695015497104906,0.0021177067685321793,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,etf_leads_kalshi,5,43,-21.39537397570079,-0.35184792720616187,0.7267543217109736,0.0030103485820632825,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,kalshi_leads_etf,10,43,0.00021928439626396455,0.24759924007469208,0.8056802964807164,0.0014930208163795866,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,etf_leads_kalshi,10,43,-20.10556643057461,-0.46107919249962825,0.6471784940103875,0.005158472229238598,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,kalshi_leads_etf,30,43,0.0006692485345159678,0.47362021948366395,0.6382830659340635,0.005441354362135997,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,etf_leads_kalshi,30,43,-30.626582525116213,-1.414302541360578,0.16482251521941876,0.046517208630645124,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,kalshi_leads_etf,60,43,0.00025964059547784976,0.1528198986308439,0.8792899289832388,0.000569283571067225,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,etf_leads_kalshi,60,43,-26.69751017164322,-1.593348297769458,0.11876331166397944,0.05831031632718864,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,kalshi_leads_etf,120,43,-0.002061417245931661,-0.8746172220338083,0.3868769477946309,0.018315721395048334,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,etf_leads_kalshi,120,43,-12.91337173963193,-1.258189858259204,0.2154413642548509,0.037175402589997186,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,kalshi_leads_etf,300,42,0.0003106224435520332,0.09162426937264782,0.9274538979855944,0.00020983113010786258,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,etf_leads_kalshi,300,43,-4.799189900793964,-0.6804139414769407,0.5000668983597114,0.011165702998240268,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
FEDDECISION-24SEP-C25,VDC,kalshi_leads_etf,5,1051,-7.370742103065457e-05,-0.8804307656930968,0.3788276557326449,0.0007384041497131566,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,etf_leads_kalshi,5,1051,-7.055037936995479,-0.5106647502359929,0.609693272790222,0.00024853543797720423,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,kalshi_leads_etf,10,1051,-0.00016740400686457207,-1.45228426715063,0.14672160799230957,0.002006575276756184,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,etf_leads_kalshi,10,1051,-6.360910573383086,-0.789637411660842,0.42991799964574373,0.0005940484618641717,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,kalshi_leads_etf,30,1048,-0.0004901081033857332,-2.1530671999850126,0.03154148360987185,0.004412279513111739,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,etf_leads_kalshi,30,1051,-1.5163336862564742,-0.3811738704392284,0.7031514221106254,0.00013848751016976024,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,kalshi_leads_etf,60,1047,-0.0008300869986779849,-2.2971645501211695,0.02180636480070457,0.0050243556188839245,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,etf_leads_kalshi,60,1050,-2.8877209515868856,-0.9925484231206949,0.3211591771853331,0.0009391480613539782,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,kalshi_leads_etf,120,1047,-0.0006934851696276267,-1.53881828508826,0.12415138977790767,0.0022608689601749665,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,etf_leads_kalshi,120,1049,-0.12289154491843418,-0.05549170183919133,0.9557573278142333,2.941088745433973e-06,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,kalshi_leads_etf,300,1044,-0.0006506831493571372,-1.049882166286058,0.29401572474786625,0.0010567061478173878,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,etf_leads_kalshi,300,1043,-0.05964878196244061,-0.04169275023377862,0.9667516283383808,1.6698199033493566e-06,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
KXECKH276,VDE,kalshi_leads_etf,5,43,-0.0008717246386972396,-1.729571175048672,0.09123005257027285,0.06800000297760833,0.6325059413818794,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VDE,etf_leads_kalshi,5,43,17.214184423029465,0.45732363690165057,0.6498526123844213,0.0050752062274395104,0.6325059413818794,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VDE,kalshi_leads_etf,10,43,2.5937323896254617e-05,0.03447975530075477,0.9726619068605951,2.8995586685232055e-05,0.6325059413818794,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VDE,etf_leads_kalshi,10,43,7.8739531217731376,0.32023765700418777,0.7504145704088863,0.0024950313686580294,0.6325059413818794,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VDE,kalshi_leads_etf,30,43,-0.001297131566087559,-0.6236382956708694,0.5363195327981338,0.009396830829078495,0.6325059413818794,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VDE,etf_leads_kalshi,30,43,-32.83707833423346,-2.1712001248977395,0.0357572540909417,0.10312155227730424,0.6325059413818794,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VDE,kalshi_leads_etf,60,43,-0.0013993422676605136,-0.5345151522635073,0.5958720610878236,0.006920226697807119,0.6325059413818794,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VDE,etf_leads_kalshi,60,43,-15.579362700152267,-1.460662098207405,0.15172966904770177,0.049463458680586214,0.6325059413818794,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VDE,kalshi_leads_etf,120,43,-0.002500807139468229,-0.7928394636816211,0.43243549054971286,0.015100063405981246,0.6325059413818794,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VDE,etf_leads_kalshi,120,43,-5.430274030714747,-0.7756455192493197,0.44240952762034014,0.014461597533309112,0.6325059413818794,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VDE,kalshi_leads_etf,300,42,0.0011941267132847958,0.2879034897400624,0.7749071124076847,0.002067925308605445,0.6325059413818794,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VDE,etf_leads_kalshi,300,43,3.7477030666947773,0.7811302330876868,0.4392131630057462,0.014663831523861082,0.6325059413818794,"Will Harris win 276-262 - PA, NV, MI, WI?"
AAAGASM-24SEP30-US-3.15,VIS,kalshi_leads_etf,5,23,-8.12514308040271e-06,-0.1072465161324545,0.9156114157786323,0.0005474056696991303,0.6300268170383332,Will average **gas prices** be above $3.15?
AAAGASM-24SEP30-US-3.15,VIS,etf_leads_kalshi,5,23,-53.533040538684496,-0.13075820832982005,0.8972111147362805,0.0008135142769147841,0.6300268170383332,Will average **gas prices** be above $3.15?
AAAGASM-24SEP30-US-3.15,VIS,kalshi_leads_etf,10,23,5.605693023388846e-06,0.03577847586906951,0.971796915060132,6.0953395671803356e-05,0.6300268170383332,Will average **gas prices** be above $3.15?
AAAGASM-24SEP30-US-3.15,VIS,etf_leads_kalshi,10,23,14.103456086150246,0.03539960321908974,0.9720954374901352,5.966938735479932e-05,0.6300268170383332,Will average **gas prices** be above $3.15?
AAAGASM-24SEP30-US-3.15,VIS,kalshi_leads_etf,30,23,0.000144903275854378,0.46960830948076693,0.6434744443485096,0.010392386237255358,0.6300268170383332,Will average **gas prices** be above $3.15?
AAAGASM-24SEP30-US-3.15,VIS,etf_leads_kalshi,30,23,-193.27649177492296,-0.9825172188409341,0.3370300891924627,0.04394833321811986,0.6300268170383332,Will average **gas prices** be above $3.15?
AAAGASM-24SEP30-US-3.15,VIS,kalshi_leads_etf,60,23,0.00030701334264763284,0.30356299341080406,0.7644479909193721,0.004368947159181014,0.6300268170383332,Will average **gas prices** be above $3.15?
AAAGASM-24SEP30-US-3.15,VIS,etf_leads_kalshi,60,23,4.48220544082308,0.04699715630677478,0.9629595748397178,0.00010516668646765037,0.6300268170383332,Will average **gas prices** be above $3.15?
AAAGASM-24SEP30-US-3.15,VIS,kalshi_leads_etf,120,21,0.000606762295235595,0.3919287910373315,0.6994721896588334,0.008019803674718329,0.6300268170383332,Will average **gas prices** be above $3.15?
AAAGASM-24SEP30-US-3.15,VIS,etf_leads_kalshi,120,23,19.372688285129264,0.2739156508280754,0.7868256372460172,0.00356012705739317,0.6300268170383332,Will average **gas prices** be above $3.15?
AAAGASM-24SEP30-US-3.15,VIS,kalshi_leads_etf,300,21,0.0014273503385815018,0.5743196181005152,0.5724890867963532,0.01706392666148948,0.6300268170383332,Will average **gas prices** be above $3.15?
AAAGASM-24SEP30-US-3.15,VIS,etf_leads_kalshi,300,23,0.20342153982370448,0.007238186475158861,0.9942931345614827,2.4948196543084222e-06,0.6300268170383332,Will average **gas prices** be above $3.15?
AAAGASM-24SEP30-US-3.15,VGT,kalshi_leads_etf,5,23,-0.0001755094725498529,-1.1603363054447529,0.2589338179728324,0.06025048894467866,0.6264779178708496,Will average **gas prices** be above $3.15?
AAAGASM-24SEP30-US-3.15,VGT,etf_leads_kalshi,5,23,167.78457434076083,0.6209283611729061,0.5413282911576762,0.018028621808464873,0.6264779178708496,Will average **gas prices** be above $3.15?
AAAGASM-24SEP30-US-3.15,VGT,kalshi_leads_etf,10,23,-0.00026619932301746857,-0.8756000234773587,0.3911529300961639,0.03522243920972523,0.6264779178708496,Will average **gas prices** be above $3.15?
AAAGASM-24SEP30-US-3.15,VGT,etf_leads_kalshi,10,23,110.75469114153161,0.5958979678339087,0.5576121733840484,0.016628087968881933,0.6264779178708496,Will average **gas prices** be above $3.15?
AAAGASM-24SEP30-US-3.15,VGT,kalshi_leads_etf,30,23,-8.427050474595088e-05,-0.16630206284990542,0.8695100141896999,0.0013152381612797637,0.6264779178708496,Will average **gas prices** be above $3.15?
AAAGASM-24SEP30-US-3.15,VGT,etf_leads_kalshi,30,23,-178.01086126214463,-1.2094808233357792,0.239918753223633,0.06512282554260873,0.6264779178708496,Will average **gas prices** be above $3.15?
AAAGASM-24SEP30-US-3.15,VGT,kalshi_leads_etf,60,23,-0.0003056535595353948,-0.20739699158464303,0.8376978100821979,0.002044075678305113,0.6264779178708496,Will average **gas prices** be above $3.15?
AAAGASM-24SEP30-US-3.15,VGT,etf_leads_kalshi,60,23,-1.488216294076281,-0.019285135783223266,0.9847957032444773,1.7709994073134006e-05,0.6264779178708496,Will average **gas prices** be above $3.15?
AAAGASM-24SEP30-US-3.15,VGT,kalshi_leads_etf,120,21,-0.0003158666024563287,-0.1682239400831304,0.8681849054101358,0.0014872214053301969,0.6264779178708496,Will average **gas prices** be above $3.15?
AAAGASM-24SEP30-US-3.15,VGT,etf_leads_kalshi,120,23,52.38867907831545,0.7221276819248044,0.47818086014286176,0.02423014915044408,0.6264779178708496,Will average **gas prices** be above $3.15?
AAAGASM-24SEP30-US-3.15,VGT,kalshi_leads_etf,300,21,0.0009130795403459989,0.3097896396444551,0.760092961550365,0.005025647963241009,0.6264779178708496,Will average **gas prices** be above $3.15?
AAAGASM-24SEP30-US-3.15,VGT,etf_leads_kalshi,300,23,-12.289451270716661,-0.46743548646019256,0.6450024286174361,0.01029742799309985,0.6264779178708496,Will average **gas prices** be above $3.15?
KXAAAGASM-24NOV30-US-3.30,VDE,kalshi_leads_etf,5,11,-0.0005951862683076976,-0.6484530742878414,0.5328858123573932,0.04463582335202265,0.6041437567019852,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VDE,etf_leads_kalshi,5,11,41.1086613282522,0.7029802213181788,0.4998466751815216,0.052050954325964294,0.6041437567019852,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VDE,kalshi_leads_etf,10,11,-0.0025145347915295387,-1.220723905012386,0.2532066320378594,0.1420536844889566,0.6041437567019852,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VDE,etf_leads_kalshi,10,11,40.91415541634491,1.3240645180374209,0.2181217732871246,0.1630357022664356,0.6041437567019852,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VDE,kalshi_leads_etf,30,11,-0.0015284183140537862,-0.24327878120299637,0.8132437346612932,0.0065331007395267315,0.6041437567019852,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VDE,etf_leads_kalshi,30,11,36.19005434746086,1.6503669109376986,0.1332650342506194,0.23232498263482626,0.6041437567019852,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VDE,kalshi_leads_etf,60,11,-0.00828084104847331,-1.4747977235347514,0.17436818338925292,0.1946329138522762,0.6041437567019852,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VDE,etf_leads_kalshi,60,11,19.870432437466796,1.806005707707937,0.10439330910392747,0.2660045635224185,0.6041437567019852,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VDE,kalshi_leads_etf,120,11,-0.010301473669798262,-0.9202798439031091,0.3814314795260455,0.08600815502726411,0.6041437567019852,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VDE,etf_leads_kalshi,120,11,21.28139782968037,1.949128454960076,0.08308292033347157,0.2968256533083301,0.6041437567019852,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VDE,kalshi_leads_etf,300,11,0.013037483626117799,0.9386027557542196,0.37243912542936486,0.089158723834596,0.6041437567019852,Will average **gas prices** be above $3.30?
KXAAAGASM-24NOV30-US-3.30,VDE,etf_leads_kalshi,300,11,12.255411449964285,2.599433481474461,0.028764941685822575,0.4288272568289674,0.6041437567019852,Will average **gas prices** be above $3.30?
KXECKH276,VOX,kalshi_leads_etf,5,43,-6.711099029116862e-05,-0.16158806753301638,0.8724239242844392,0.0006364411132636638,0.5903053031486734,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VOX,etf_leads_kalshi,5,43,38.293926800876804,0.6823928051066254,0.4988280858353733,0.01123001397131762,0.5903053031486734,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VOX,kalshi_leads_etf,10,43,8.08715251830045e-05,0.12225915871451669,0.9032910804492671,0.0003644354771341618,0.5903053031486734,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VOX,etf_leads_kalshi,10,43,3.7039751515142756,0.1026758318506262,0.9187208133777696,0.00025706381452605953,0.5903053031486734,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VOX,kalshi_leads_etf,30,43,0.0007449574115063317,0.6317307333854368,0.5310696546960347,0.009639916723946262,0.5903053031486734,"Will Harris win 276-262 - PA, NV, MI, WI?"
