k,direction,coef,t_stat,p_value,r_squared,n_obs,n_days,k_used,dof,reliability_tier,x_etf,y_etf,bar_freq
-6,y_leads_x,9.217158776946516e-07,2.9588869136321896,0.003087523807988171,0.18660462022014512,135408,34,10,135353,high,VFH,VIS,5s
-5,y_leads_x,-1.6060736328314604e-07,-0.5682361594168291,0.5698746215109889,0.18660462022014512,135408,34,10,135353,high,VFH,VIS,5s
-4,y_leads_x,5.847360708129616e-08,0.17056804745618864,0.8645634241214061,0.18660462022014512,135408,34,10,135353,high,VFH,VIS,5s
-3,y_leads_x,-4.863130821311674e-07,-2.407035545541298,0.016082604440763728,0.18660462022014512,135408,34,10,135353,high,VFH,VIS,5s
-2,y_leads_x,-4.792131980437629e-07,-1.3368313977528066,0.18127767788414673,0.18660462022014512,135408,34,10,135353,high,VFH,VIS,5s
-1,y_leads_x,4.751005018530011e-06,15.49477575583974,3.762713058263599e-54,0.18660462022014512,135408,34,10,135353,high,VFH,VIS,5s
0,contemporaneous,2.3552480903570805e-05,20.019061797112848,3.757295933138275e-89,0.18660462022014512,135408,34,10,135353,high,VFH,VIS,5s
1,x_leads_y,1.3557276439031797e-05,23.72722505110536,1.8884649471614135e-124,0.18660462022014512,135408,34,10,135353,high,VFH,VIS,5s
2,x_leads_y,5.441490614932965e-06,12.727917805759795,4.137257201264622e-37,0.18660462022014512,135408,34,10,135353,high,VFH,VIS,5s
3,x_leads_y,3.228433718071713e-06,9.198598176411553,3.626497240882455e-20,0.18660462022014512,135408,34,10,135353,high,VFH,VIS,5s
4,x_leads_y,1.9900847871280042e-06,4.816658784128158,1.4598200587416954e-06,0.18660462022014512,135408,34,10,135353,high,VFH,VIS,5s
5,x_leads_y,1.7179402580198136e-06,5.375953663046529,7.617838296706753e-08,0.18660462022014512,135408,34,10,135353,high,VFH,VIS,5s
6,x_leads_y,1.5660627896494288e-06,5.592801666631202,2.2343447457019036e-08,0.18660462022014512,135408,34,10,135353,high,VFH,VIS,5s
7,x_leads_y,9.943651483837779e-07,3.3537317051301008,0.0007972962906307174,0.18660462022014512,135408,34,10,135353,high,VFH,VIS,5s
8,x_leads_y,1.5734812187440995e-06,5.501283850879788,3.770356372806419e-08,0.18660462022014512,135408,34,10,135353,high,VFH,VIS,5s
9,x_leads_y,1.033913001044564e-06,3.2949518093203465,0.0009843855952187464,0.18660462022014512,135408,34,10,135353,high,VFH,VIS,5s
10,x_leads_y,1.319294829498909e-07,0.7545634371448185,0.45051096880104724,0.18660462022014512,135408,34,10,135353,high,VFH,VIS,5s
-10,y_leads_x,-1.1576551366128136e-06,-2.735914856337182,0.006220711929567216,0.45733096983032595,49192,11,10,49160,high,VCR,VOX,5s
-9,y_leads_x,1.1330501320400432e-06,1.5513693888649243,0.12081318669969647,0.45733096983032595,49192,11,10,49160,high,VCR,VOX,5s
-8,y_leads_x,-1.2549084840071582e-06,-1.8650612651713687,0.06217281719924194,0.45733096983032595,49192,11,10,49160,high,VCR,VOX,5s
-7,y_leads_x,-4.773368507899505e-07,-0.7720078491913348,0.44010977862865175,0.45733096983032595,49192,11,10,49160,high,VCR,VOX,5s
-6,y_leads_x,1.0705796547343522e-06,1.9980156397816267,0.04571496456946164,0.45733096983032595,49192,11,10,49160,high,VCR,VOX,5s
-5,y_leads_x,5.207584186836748e-07,0.9746087380280261,0.32975437756990356,0.45733096983032595,49192,11,10,49160,high,VCR,VOX,5s
-4,y_leads_x,-1.2430353422875794e-06,-2.444314106517816,0.014512784989109727,0.45733096983032595,49192,11,10,49160,high,VCR,VOX,5s
-3,y_leads_x,1.7777727520352361e-06,2.4939656413428253,0.012632477177374443,0.45733096983032595,49192,11,10,49160,high,VCR,VOX,5s
-2,y_leads_x,-2.9683934541378245e-06,-5.8639622749109,4.51950204215929e-09,0.45733096983032595,49192,11,10,49160,high,VCR,VOX,5s
-1,y_leads_x,1.617202754053712e-05,6.832056562581531,8.370583058163772e-12,0.45733096983032595,49192,11,10,49160,high,VCR,VOX,5s
0,contemporaneous,6.998244492095191e-05,28.48563509727432,1.7647750083705836e-178,0.45733096983032595,49192,11,10,49160,high,VCR,VOX,5s
1,x_leads_y,-2.4989645997439737e-06,-1.9656237744106955,0.049342085756875584,0.45733096983032595,49192,11,10,49160,high,VCR,VOX,5s
2,x_leads_y,-3.3504088977552753e-06,-3.9180376602804876,8.92727610954195e-05,0.45733096983032595,49192,11,10,49160,high,VCR,VOX,5s
3,x_leads_y,-5.469055411561897e-07,-1.2027268578064219,0.2290820370479697,0.45733096983032595,49192,11,10,49160,high,VCR,VOX,5s
4,x_leads_y,-2.248523684340094e-06,-4.360771113704721,1.2960488576801349e-05,0.45733096983032595,49192,11,10,49160,high,VCR,VOX,5s
5,x_leads_y,2.788416495543599e-07,0.2783768994911026,0.780723050486559,0.45733096983032595,49192,11,10,49160,high,VCR,VOX,5s
6,x_leads_y,-3.7364919256929904e-07,-0.741201329590801,0.45857137736901676,0.45733096983032595,49192,11,10,49160,high,VCR,VOX,5s
7,x_leads_y,-1.358814776574206e-06,-2.572760988151358,0.010089085542983206,0.45733096983032595,49192,11,10,49160,high,VCR,VOX,5s
8,x_leads_y,-5.749914321881556e-07,-1.132322392688745,0.2574989191231175,0.45733096983032595,49192,11,10,49160,high,VCR,VOX,5s
9,x_leads_y,-3.70039606323823e-08,-0.06600708794471163,0.9473721823997948,0.45733096983032595,49192,11,10,49160,high,VCR,VOX,5s
10,x_leads_y,-9.593630390288092e-07,-1.0196045327651666,0.30791605440819325,0.45733096983032595,49192,11,10,49160,high,VCR,VOX,5s
-10,y_leads_x,-1.6739084639808634e-06,-2.2882193124799417,0.022124752591971848,0.5023258253929022,49341,11,10,49309,high,VCR,VGT,5s
-9,y_leads_x,1.1852982534211575e-06,1.2949730740268766,0.19532951824142697,0.5023258253929022,49341,11,10,49309,high,VCR,VGT,5s
-8,y_leads_x,-1.6984952431247389e-06,-1.619873740499526,0.10525940175718446,0.5023258253929022,49341,11,10,49309,high,VCR,VGT,5s
-7,y_leads_x,-7.68578669574908e-08,-0.06487908785657397,0.9482702709807115,0.5023258253929022,49341,11,10,49309,high,VCR,VGT,5s
-6,y_leads_x,1.0451378329711692e-06,1.1763528866679749,0.23945389012930363,0.5023258253929022,49341,11,10,49309,high,VCR,VGT,5s
-5,y_leads_x,2.3675405245804592e-08,0.02978258922765494,0.976240444391118,0.5023258253929022,49341,11,10,49309,high,VCR,VGT,5s
-4,y_leads_x,-1.2271038673578452e-06,-1.0766245196902438,0.2816480454847834,0.5023258253929022,49341,11,10,49309,high,VCR,VGT,5s
-3,y_leads_x,1.744745940064674e-06,1.3043672452574555,0.1921083975669996,0.5023258253929022,49341,11,10,49309,high,VCR,VGT,5s
-2,y_leads_x,-4.508218723812568e-06,-6.938896121812487,3.9517556353797746e-12,0.5023258253929022,49341,11,10,49309,high,VCR,VGT,5s
-1,y_leads_x,2.3525717168319552e-05,7.427267772155549,1.108637860208365e-13,0.5023258253929022,49341,11,10,49309,high,VCR,VGT,5s
0,contemporaneous,0.0001095492954210044,38.427846011644824,0.0,0.5023258253929022,49341,11,10,49309,high,VCR,VGT,5s
1,x_leads_y,-9.060409296547216e-06,-5.314388532040579,1.0701606572150748e-07,0.5023258253929022,49341,11,10,49309,high,VCR,VGT,5s
2,x_leads_y,-5.274784905822347e-06,-4.363475113972062,1.280125089748982e-05,0.5023258253929022,49341,11,10,49309,high,VCR,VGT,5s
3,x_leads_y,4.3303886827807386e-07,0.7012529070455044,0.4831451973623586,0.5023258253929022,49341,11,10,49309,high,VCR,VGT,5s
4,x_leads_y,-2.7329159658562905e-06,-4.727765905243287,2.270036818831967e-06,0.5023258253929022,49341,11,10,49309,high,VCR,VGT,5s
5,x_leads_y,-4.931763952449146e-07,-0.31175082565239154,0.7552298981774117,0.5023258253929022,49341,11,10,49309,high,VCR,VGT,5s
6,x_leads_y,4.846445867256946e-07,0.6276050564058647,0.5302626954853269,0.5023258253929022,49341,11,10,49309,high,VCR,VGT,5s
7,x_leads_y,-1.7915417285382535e-06,-3.5613040708797397,0.000369017425866623,0.5023258253929022,49341,11,10,49309,high,VCR,VGT,5s
8,x_leads_y,-4.3510352512185845e-07,-0.8815158256104093,0.37803869222030984,0.5023258253929022,49341,11,10,49309,high,VCR,VGT,5s
9,x_leads_y,1.292505820584445e-07,0.17010036085820224,0.8649312097278179,0.5023258253929022,49341,11,10,49309,high,VCR,VGT,5s
10,x_leads_y,-1.6865393678246648e-06,-1.274184786389009,0.20259793560284867,0.5023258253929022,49341,11,10,49309,high,VCR,VGT,5s
-10,y_leads_x,8.639597141901949e-08,0.10124702536819849,0.9193543676355843,0.5280885677256972,49366,11,10,49334,high,VOX,VGT,5s
-9,y_leads_x,-7.610730496035369e-08,-0.09639235322963328,0.9232089650836811,0.5280885677256972,49366,11,10,49334,high,VOX,VGT,5s
-8,y_leads_x,-6.732193785291486e-07,-1.019904461861041,0.30777377324395894,0.5280885677256972,49366,11,10,49334,high,VOX,VGT,5s
-7,y_leads_x,3.2653151543115914e-07,0.5281600155871831,0.5973882787179365,0.5280885677256972,49366,11,10,49334,high,VOX,VGT,5s
-6,y_leads_x,4.7112639777537636e-07,0.6640072709925674,0.5066856574398375,0.5280885677256972,49366,11,10,49334,high,VOX,VGT,5s
-5,y_leads_x,1.1640953059597646e-06,3.5272464516045248,0.00041990571534486726,0.5280885677256972,49366,11,10,49334,high,VOX,VGT,5s
-4,y_leads_x,-2.064785369548036e-06,-2.237607184388673,0.025246682640254536,0.5280885677256972,49366,11,10,49334,high,VOX,VGT,5s
-3,y_leads_x,8.277419883616197e-07,0.7285479178180037,0.4662782471215179,0.5280885677256972,49366,11,10,49334,high,VOX,VGT,5s
-2,y_leads_x,-2.3215047849396083e-06,-2.8291869831308007,0.004666642514133783,0.5280885677256972,49366,11,10,49334,high,VOX,VGT,5s
-1,y_leads_x,1.4280521275704698e-05,15.921238593332218,4.51352738873621e-57,0.5280885677256972,49366,11,10,49334,high,VOX,VGT,5s
0,contemporaneous,0.00011311208153464165,30.851560652770537,5.338050519135706e-209,0.5280885677256972,49366,11,10,49334,high,VOX,VGT,5s
1,x_leads_y,9.970187649186499e-06,5.224756314009631,1.7438461437525308e-07,0.5280885677256972,49366,11,10,49334,high,VOX,VGT,5s
2,x_leads_y,-2.1163135434045e-06,-2.1193998299905275,0.03405669117092667,0.5280885677256972,49366,11,10,49334,high,VOX,VGT,5s
3,x_leads_y,1.2088017895436543e-06,3.885747464490212,0.00010201551338172457,0.5280885677256972,49366,11,10,49334,high,VOX,VGT,5s
4,x_leads_y,-5.650258304691236e-07,-1.4474240445692153,0.1477781954812718,0.5280885677256972,49366,11,10,49334,high,VOX,VGT,5s
5,x_leads_y,7.926213842947402e-07,1.679859605554747,0.09298463472946154,0.5280885677256972,49366,11,10,49334,high,VOX,VGT,5s
6,x_leads_y,1.277628182740636e-06,2.13106669631428,0.03308364790736096,0.5280885677256972,49366,11,10,49334,high,VOX,VGT,5s
7,x_leads_y,3.193900369503692e-07,0.5118567503534174,0.6087512691046806,0.5280885677256972,49366,11,10,49334,high,VOX,VGT,5s
8,x_leads_y,-9.07665217428989e-07,-1.1942495293242141,0.23238037384872157,0.5280885677256972,49366,11,10,49334,high,VOX,VGT,5s
9,x_leads_y,6.649318529408963e-07,0.7666230027408284,0.4433056949262295,0.5280885677256972,49366,11,10,49334,high,VOX,VGT,5s
10,x_leads_y,-1.1706935418534897e-07,-0.13161489267945406,0.8952889053493409,0.5280885677256972,49366,11,10,49334,high,VOX,VGT,5s
