k_lag,direction,beta,z_stat,p_value,pseudo_r2,n_obs,n_up,mode,bar,K_chosen,n_total,group,etf,n_members,p_fdr
-3,etf_leads_kalshi,-0.12644293984347657,-4.265352605996746,1.9958674052837137e-05,0.0074337818800627176,204,124,event,event(active),8,289,ELECTION_trump_fav,VOX,6,0.00016964872944911567
-2,etf_leads_kalshi,-0.04958738718750197,-2.9371949001576643,0.0033119588370147585,0.0011379692875586045,224,135,event,event(active),8,289,ELECTION_trump_fav,VOX,6,0.008043328604178699
-1,etf_leads_kalshi,0.13981784509957165,3.0108828558967193,0.0026048932665779317,0.009747448842293616,249,143,event,event(active),8,289,ELECTION_trump_fav,VOX,6,0.007380530921970806
0,contemp,-0.09850177434844729,-2.059698938938195,0.03942733092653965,0.004256228749698443,285,165,event,event(active),8,289,ELECTION_trump_fav,VOX,6,0.074473847305686
1,kalshi_leads_etf,0.02838206951633874,0.557674041434861,0.5770669867094453,0.0003797070313193984,249,141,event,event(active),8,289,ELECTION_trump_fav,VOX,6,0.7007241981471837
2,kalshi_leads_etf,0.14331642703821815,3.6568968627012906,0.00025528703708144554,0.009862704251973442,224,126,event,event(active),8,289,ELECTION_trump_fav,VOX,6,0.0008679759260769148
3,kalshi_leads_etf,-0.07259973624615172,-3.871257927464433,0.00010827514908039952,0.002607300083226183,204,114,event,event(active),8,289,ELECTION_trump_fav,VOX,6,0.0006135591781222639
4,kalshi_leads_etf,-0.05658053977056252,-1.1505166782756284,0.2499311289012367,0.001684385961170043,186,105,event,event(active),8,289,ELECTION_trump_fav,VOX,6,0.3268330147170019
5,kalshi_leads_etf,0.06037942546034126,1.3314498417207086,0.18304103871219135,0.0019295501486329414,170,97,event,event(active),8,289,ELECTION_trump_fav,VOX,6,0.2828816052824775
6,kalshi_leads_etf,-0.2802446121905441,-2.880642475071778,0.003968655374106754,0.029337388270318066,155,90,event,event(active),8,289,ELECTION_trump_fav,VOX,6,0.008433392669976853
7,kalshi_leads_etf,0.12537987124548286,7.323528676780264,2.4153394990765545e-13,0.006208992373185951,141,80,event,event(active),8,289,ELECTION_trump_fav,VOX,6,4.106077148430143e-12
8,kalshi_leads_etf,-0.1002312134514902,-1.2494882927196926,0.21148653285380403,0.0045340105274384035,129,74,event,event(active),8,289,ELECTION_trump_fav,VOX,6,0.299605921542889
-10,etf_leads_kalshi,0.012048399659411058,0.12778338812042356,0.8983203966405504,2.4340259749178195e-05,550,270,calendar,10min,10,1452,FOMC_easing,VCR,5,0.9072413553214698
-9,etf_leads_kalshi,-0.08332220403123058,-1.4154737349226738,0.15692964399605913,0.0012598776921148858,613,298,calendar,10min,10,1452,FOMC_easing,VCR,5,0.8238806309793105
-8,etf_leads_kalshi,0.05541254087014551,0.6643764745556252,0.5064493859851869,0.0005510582496015548,686,338,calendar,10min,10,1452,FOMC_easing,VCR,5,0.8633350585680533
-7,etf_leads_kalshi,-0.05398980813535583,-0.6991380622013368,0.48446575373747813,0.0005784006207987247,761,376,calendar,10min,10,1452,FOMC_easing,VCR,5,0.8633350585680533
-6,etf_leads_kalshi,-0.04509296606406611,-0.8060330240882427,0.42022380771870504,0.0004983268062092039,841,424,calendar,10min,10,1452,FOMC_easing,VCR,5,0.8633350585680533
-5,etf_leads_kalshi,0.018455851597460708,0.22875242338496254,0.8190613469189771,9.193841560095617e-05,924,461,calendar,10min,10,1452,FOMC_easing,VCR,5,0.9072413553214698
-4,etf_leads_kalshi,0.062251261072185086,1.0481386650587048,0.2945747243880211,0.0010665263624407562,1012,515,calendar,10min,10,1452,FOMC_easing,VCR,5,0.8633350585680533
-3,etf_leads_kalshi,0.03938708878148113,1.537968489014393,0.12405631961075923,0.0005131385305225944,1111,566,calendar,10min,10,1452,FOMC_easing,VCR,5,0.8238806309793105
-2,etf_leads_kalshi,-0.04216938208147578,-1.0940100849385002,0.27395055516663247,0.0006266121512663592,1215,610,calendar,10min,10,1452,FOMC_easing,VCR,5,0.8633350585680533
-1,etf_leads_kalshi,0.01295420648251514,0.378610879358904,0.7049768420532496,6.56701096916068e-05,1325,656,calendar,10min,10,1452,FOMC_easing,VCR,5,0.9072413553214698
0,contemp,0.02166913639941635,0.5045100076885952,0.6139030313823801,0.00021266542986020376,1443,722,calendar,10min,10,1452,FOMC_easing,VCR,5,0.8633350585680533
1,kalshi_leads_etf,-0.023901879000303976,-0.6008193914777564,0.5479602869763367,0.0002544374446267206,1325,657,calendar,10min,10,1452,FOMC_easing,VCR,5,0.8633350585680533
2,kalshi_leads_etf,-0.011826475110398152,-0.2673752538493023,0.7891802506467477,6.184592348024154e-05,1215,603,calendar,10min,10,1452,FOMC_easing,VCR,5,0.9072413553214698
3,kalshi_leads_etf,0.03198150109909417,0.9310022205035628,0.3518524155477013,0.0004285296453755416,1111,552,calendar,10min,10,1452,FOMC_easing,VCR,5,0.8633350585680533
4,kalshi_leads_etf,-0.03038535123044121,-0.7051751305685217,0.48070125596350366,0.0003269360567210722,1012,502,calendar,10min,10,1452,FOMC_easing,VCR,5,0.8633350585680533
5,kalshi_leads_etf,-0.029505201673794546,-0.7574730174934483,0.44876652533020456,0.0003110008473096171,924,459,calendar,10min,10,1452,FOMC_easing,VCR,5,0.8633350585680533
6,kalshi_leads_etf,-0.009054296656324845,-0.15799796479739972,0.874458402429468,2.8615478136040373e-05,841,419,calendar,10min,10,1452,FOMC_easing,VCR,5,0.9072413553214698
7,kalshi_leads_etf,0.16579013816808233,2.7890554699137713,0.005286201021282455,0.007866457819159733,761,381,calendar,10min,10,1452,FOMC_easing,VCR,5,0.11101022144693155
8,kalshi_leads_etf,-0.005040446329324018,-0.11651884039478728,0.9072413553214698,7.938873129442747e-06,686,344,calendar,10min,10,1452,FOMC_easing,VCR,5,0.9072413553214698
9,kalshi_leads_etf,0.026635894835131655,0.5005783548432409,0.6166678989771809,0.00019338723011363967,613,301,calendar,10min,10,1452,FOMC_easing,VCR,5,0.8633350585680533
10,kalshi_leads_etf,-0.08257926584516902,-1.509273120198513,0.13122900092588763,0.0019909957285187962,550,273,calendar,10min,10,1452,FOMC_easing,VCR,5,0.8238806309793105
-10,etf_leads_kalshi,-0.020532780399223387,-0.4337285811873283,0.6644855492091005,8.744995259990507e-05,990,503,event,event(active),10,1905,FOMC_easing,VCR,5,0.8208350901994771
-9,etf_leads_kalshi,0.01494566751377878,0.4710825343626369,0.6375817970571851,4.6810942728070515e-05,1054,539,event,event(active),10,1905,FOMC_easing,VCR,5,0.8208350901994771
-8,etf_leads_kalshi,-0.05514436246178809,-1.1886223146403925,0.23458832281476416,0.0006352942936831418,1128,574,event,event(active),10,1905,FOMC_easing,VCR,5,0.7037649684442925
-7,etf_leads_kalshi,0.008777250455700691,0.164074889248953,0.8696721893766044,1.8348075967455912e-05,1204,614,event,event(active),10,1905,FOMC_easing,VCR,5,0.9582165673961556
-6,etf_leads_kalshi,0.0060827526779319106,0.1097757707343301,0.9125872070439577,1.0284833424467621e-05,1284,660,event,event(active),10,1905,FOMC_easing,VCR,5,0.9582165673961556
-5,etf_leads_kalshi,-0.023369960400121126,-0.6967154795593756,0.4859808694466048,0.0001725815388508023,1368,704,event,event(active),10,1905,FOMC_easing,VCR,5,0.8208350901994771
-4,etf_leads_kalshi,0.01805419844460655,0.6342738211304804,0.5259021381065168,0.00011095261508453635,1457,752,event,event(active),10,1905,FOMC_easing,VCR,5,0.8208350901994771
-3,etf_leads_kalshi,0.04556521606474884,1.9271572798680583,0.0539600320940468,0.000743129542184362,1557,802,event,event(active),10,1905,FOMC_easing,VCR,5,0.37772022465832766
-2,etf_leads_kalshi,0.020985123763841828,0.6077232330185586,0.5433710513551355,0.00016579098198532538,1661,854,event,event(active),10,1905,FOMC_easing,VCR,5,0.8208350901994771
-1,etf_leads_kalshi,-0.038689998200392914,-1.1899645359573812,0.2340603311630376,0.0006035921100793207,1771,901,event,event(active),10,1905,FOMC_easing,VCR,5,0.7037649684442925
0,contemp,0.012879789735659168,0.34737777023282274,0.7283075315484306,7.619111650980503e-05,1890,962,event,event(active),10,1905,FOMC_easing,VCR,5,0.8496921201398357
1,kalshi_leads_etf,0.014858676621473471,0.6715597099525312,0.5018640349497645,9.751890505249605e-05,1771,892,event,event(active),10,1905,FOMC_easing,VCR,5,0.8208350901994771
2,kalshi_leads_etf,-0.016386080744463766,-0.6719701622800549,0.5016026917805572,0.00011839495351240181,1661,835,event,event(active),10,1905,FOMC_easing,VCR,5,0.8208350901994771
3,kalshi_leads_etf,-0.051307318964775854,-1.4854829449969895,0.13741593796981866,0.0010386857807325178,1557,786,event,event(active),10,1905,FOMC_easing,VCR,5,0.5771469394732384
4,kalshi_leads_etf,0.10715806821134048,3.3994164492924894,0.0006752980836229689,0.003950187348804035,1457,735,event,event(active),10,1905,FOMC_easing,VCR,5,0.014181259756082348
5,kalshi_leads_etf,-0.06103295253858758,-1.5084086795467764,0.13144996296298336,0.0013734382630191666,1368,686,event,event(active),10,1905,FOMC_easing,VCR,5,0.5771469394732384
6,kalshi_leads_etf,-0.057864127254884094,-2.466774704662454,0.013633610785678521,0.0012464795453510646,1284,642,event,event(active),10,1905,FOMC_easing,VCR,5,0.14315291324962448
7,kalshi_leads_etf,0.049344414618311516,1.0658660987317863,0.28648417587905284,0.0008927263411392383,1204,595,event,event(active),10,1905,FOMC_easing,VCR,5,0.7520209616825138
8,kalshi_leads_etf,0.017478035630177708,0.573833975287697,0.5660801553117776,0.0001230193242474087,1128,559,event,event(active),10,1905,FOMC_easing,VCR,5,0.8208350901994771
9,kalshi_leads_etf,-0.010557212058495429,-0.4367598192815214,0.6622855418000264,4.100071097956626e-05,1054,518,event,event(active),10,1905,FOMC_easing,VCR,5,0.8208350901994771
10,kalshi_leads_etf,0.0008705163604246485,0.025753295143607035,0.979454114555721,2.8967909471155906e-07,990,493,event,event(active),10,1905,FOMC_easing,VCR,5,0.979454114555721
-10,etf_leads_kalshi,0.0079704240075103,0.10368682566930744,0.9174178818906971,1.0640706997744331e-05,546,297,calendar,10min,10,1452,FOMC_easing,VDC,5,0.9306320655003071
-9,etf_leads_kalshi,-0.09274252738762082,-1.168686586158636,0.2425299283145944,0.0015616237965745405,608,329,calendar,10min,10,1452,FOMC_easing,VDC,5,0.7341403138454796
-8,etf_leads_kalshi,-0.1245107711510957,-1.1527215129705095,0.24902470846188485,0.002688688975132969,681,372,calendar,10min,10,1452,FOMC_easing,VDC,5,0.7341403138454796
-7,etf_leads_kalshi,-0.07195877585891065,-0.7607500890759965,0.4468063508378698,0.001027522841347328,755,409,calendar,10min,10,1452,FOMC_easing,VDC,5,0.7819111139662722
-6,etf_leads_kalshi,0.010731624956194993,0.2111732620445354,0.832752074078476,2.8399856314975658e-05,835,448,calendar,10min,10,1452,FOMC_easing,VDC,5,0.9306320655003071
-5,etf_leads_kalshi,-0.013930122309880652,-0.35590451782318683,0.721912072316363,5.174301946708759e-05,918,485,calendar,10min,10,1452,FOMC_easing,VDC,5,0.9306320655003071
-4,etf_leads_kalshi,-0.006951611569742833,-0.1056012207048551,0.9158987561862596,1.3604755301988014e-05,1007,532,calendar,10min,10,1452,FOMC_easing,VDC,5,0.9306320655003071
-3,etf_leads_kalshi,-0.029456146771798367,-0.7662458127518507,0.4435300537819138,0.00029212217330698564,1107,587,calendar,10min,10,1452,FOMC_easing,VDC,5,0.7819111139662722
-2,etf_leads_kalshi,0.10138741830327015,2.389696152351924,0.01686231678282034,0.003406717358373279,1211,641,calendar,10min,10,1452,FOMC_easing,VDC,5,0.17705432621961356
-1,etf_leads_kalshi,0.0040024858375548745,0.08704962655531304,0.9306320655003071,6.264815388012934e-06,1321,692,calendar,10min,10,1452,FOMC_easing,VDC,5,0.9306320655003071
0,contemp,-0.03076871010500275,-0.8560513278986578,0.39196938898698763,0.00042641086014583163,1439,747,calendar,10min,10,1452,FOMC_easing,VDC,5,0.7819111139662722
1,kalshi_leads_etf,-0.01710784625274754,-0.6698406116062708,0.5029594016166938,0.00013108382894622128,1321,687,calendar,10min,10,1452,FOMC_easing,VDC,5,0.8124728795346593
2,kalshi_leads_etf,0.051030389257497914,1.8425000702582428,0.06540203625435959,0.001118089976615777,1211,636,calendar,10min,10,1452,FOMC_easing,VDC,5,0.4578142537805171
3,kalshi_leads_etf,0.012608857861979062,0.38906216115919157,0.6972301636316318,6.584367755646525e-05,1107,572,calendar,10min,10,1452,FOMC_easing,VDC,5,0.9306320655003071
4,kalshi_leads_etf,0.0416375492530938,1.1013940332319856,0.2707252011966458,0.0006147974801609113,1007,513,calendar,10min,10,1452,FOMC_easing,VDC,5,0.7341403138454796
5,kalshi_leads_etf,-0.027514797148534907,-0.7952807890198101,0.42645018596926365,0.00027045652106993945,918,465,calendar,10min,10,1452,FOMC_easing,VDC,5,0.7819111139662722
6,kalshi_leads_etf,-0.03653203163343139,-1.3402667146427112,0.18015864879640076,0.0004606543207040792,835,422,calendar,10min,10,1452,FOMC_easing,VDC,5,0.7341403138454796
7,kalshi_leads_etf,0.13310079332035885,2.984284734019178,0.002842421288263464,0.0052046746000626865,755,379,calendar,10min,10,1452,FOMC_easing,VDC,5,0.059690847053532746
8,kalshi_leads_etf,-0.042536834123622524,-1.081055333661479,0.27967250051256365,0.000569518836250893,681,339,calendar,10min,10,1452,FOMC_easing,VDC,5,0.7341403138454796
9,kalshi_leads_etf,-0.016853629125988156,-0.3470683610185363,0.7285399620899027,7.835450045345915e-05,608,296,calendar,10min,10,1452,FOMC_easing,VDC,5,0.9306320655003071
10,kalshi_leads_etf,0.011341747975523425,0.187038819813408,0.8516301961791795,3.796014381896029e-05,546,261,calendar,10min,10,1452,FOMC_easing,VDC,5,0.9306320655003071
-10,etf_leads_kalshi,0.0018949103699733897,0.05564119266361596,0.9556276483163919,7.665310350901677e-07,977,524,event,event(active),10,1905,FOMC_easing,VDC,5,0.9556276483163919
-9,etf_leads_kalshi,-0.09178773702269878,-1.9883317144655428,0.04677501548067528,0.0017725975930341642,1041,559,event,event(active),10,1905,FOMC_easing,VDC,5,0.9382518189273557
-8,etf_leads_kalshi,-0.007420426731800994,-0.13378427658476896,0.8935731608831958,1.1826064382547408e-05,1115,595,event,event(active),10,1905,FOMC_easing,VDC,5,0.9382518189273557
-7,etf_leads_kalshi,-0.03794419795973363,-0.5487606110705499,0.5831697447944477,0.00034593367129898134,1191,631,event,event(active),10,1905,FOMC_easing,VDC,5,0.9382518189273557
-6,etf_leads_kalshi,0.005847517170449683,0.17986298952149105,0.8572601313768763,9.644592649071804e-06,1271,669,event,event(active),10,1905,FOMC_easing,VDC,5,0.9382518189273557
-5,etf_leads_kalshi,0.008176929871377208,0.2558366250374059,0.7980769920863142,2.1113082485424428e-05,1355,704,event,event(active),10,1905,FOMC_easing,VDC,5,0.9382518189273557
-4,etf_leads_kalshi,0.0098861980479466,0.3455083303808363,0.7297122487004981,3.356313353319873e-05,1444,750,event,event(active),10,1905,FOMC_easing,VDC,5,0.9382518189273557
-3,etf_leads_kalshi,0.011603765021148757,0.5187116485672271,0.6039618373602722,4.9164979277427356e-05,1544,797,event,event(active),10,1905,FOMC_easing,VDC,5,0.9382518189273557
-2,etf_leads_kalshi,0.022546157938708507,0.5819674573907624,0.5605886010273942,0.0001908070592174793,1648,843,event,event(active),10,1905,FOMC_easing,VDC,5,0.9382518189273557
-1,etf_leads_kalshi,-0.011614032096837219,-0.23792759046045567,0.8119372558061095,5.509107371581834e-05,1758,889,event,event(active),10,1905,FOMC_easing,VDC,5,0.9382518189273557
0,contemp,0.011522397119578412,0.34395637021368924,0.7308790978928613,6.097456774944998e-05,1877,940,event,event(active),10,1905,FOMC_easing,VDC,5,0.9382518189273557
1,kalshi_leads_etf,-0.00727049218732926,-0.31085224836922737,0.7559129474576338,2.350917094418037e-05,1758,874,event,event(active),10,1905,FOMC_easing,VDC,5,0.9382518189273557
2,kalshi_leads_etf,-0.010067573430522198,-0.5198808522623604,0.6031466218553252,4.442154719974667e-05,1648,834,event,event(active),10,1905,FOMC_easing,VDC,5,0.9382518189273557
3,kalshi_leads_etf,-0.025048392328296178,-0.8017993912251048,0.42266901086547837,0.0002613156418750373,1544,776,event,event(active),10,1905,FOMC_easing,VDC,5,0.9382518189273557
4,kalshi_leads_etf,0.028019128535320268,0.933639997917926,0.3504896256986578,0.00029956189749735795,1444,719,event,event(active),10,1905,FOMC_easing,VDC,5,0.9382518189273557
5,kalshi_leads_etf,0.04436851789033994,1.1012809140696824,0.27077441520613954,0.0007643587220496073,1355,674,event,event(active),10,1905,FOMC_easing,VDC,5,0.9382518189273557
6,kalshi_leads_etf,0.009775453307708086,0.23789963104976405,0.8119589416793225,3.621929360320131e-05,1271,628,event,event(active),10,1905,FOMC_easing,VDC,5,0.9382518189273557
7,kalshi_leads_etf,0.0538002570538747,1.3680659843733194,0.17129142292431987,0.0010690574656478935,1191,580,event,event(active),10,1905,FOMC_easing,VDC,5,0.9382518189273557
8,kalshi_leads_etf,-0.03515237879251493,-1.487950525482599,0.13676394158441044,0.0005013036793357628,1115,534,event,event(active),10,1905,FOMC_easing,VDC,5,0.9382518189273557
9,kalshi_leads_etf,0.026163659504744235,0.7584448988272978,0.4481846876830876,0.0002553733700841887,1041,497,event,event(active),10,1905,FOMC_easing,VDC,5,0.9382518189273557
10,kalshi_leads_etf,-0.011036700593303982,-0.40941186238455035,0.6822374357261114,4.75544996676458e-05,977,461,event,event(active),10,1905,FOMC_easing,VDC,5,0.9382518189273557
-10,etf_leads_kalshi,0.03257411652478297,0.4017553415315846,0.6878640914816,0.000174749629244908,539,246,calendar,10min,10,1452,FOMC_easing,VDE,5,0.8181765945056987
-9,etf_leads_kalshi,0.03308298525649656,0.5609788817892514,0.574811933751891,0.0002023593557657355,601,277,calendar,10min,10,1452,FOMC_easing,VDE,5,0.8181765945056987
-8,etf_leads_kalshi,-0.26297006258938543,-2.5779244089808473,0.009939573867457602,0.01182380319402565,672,318,calendar,10min,10,1452,FOMC_easing,VDE,5,0.20873105121660968
-7,etf_leads_kalshi,-0.02423850755220568,-0.3844655947252982,0.7006333914765701,0.0001181633767484147,746,359,calendar,10min,10,1452,FOMC_easing,VDE,5,0.8181765945056987
-6,etf_leads_kalshi,-0.10279485498864097,-1.723131233414236,0.08486479578344715,0.0024946559315109917,826,408,calendar,10min,10,1452,FOMC_easing,VDE,5,0.4455401778630976
-5,etf_leads_kalshi,0.11685975978531102,1.7670801167559682,0.07721481189425339,0.0034763774949514437,909,451,calendar,10min,10,1452,FOMC_easing,VDE,5,0.4455401778630976
-4,etf_leads_kalshi,0.022994475378167796,0.3835739861573625,0.7012942238620274,0.00014829587046039094,998,498,calendar,10min,10,1452,FOMC_easing,VDE,5,0.8181765945056987
-3,etf_leads_kalshi,-0.04687098920820905,-0.9565160645351453,0.33881157217224034,0.0007254008591816019,1097,545,calendar,10min,10,1452,FOMC_easing,VDE,5,0.5929202513014207
-2,etf_leads_kalshi,-0.054282922341786916,-1.12285789702593,0.2614978513889441,0.0010344113993813187,1201,599,calendar,10min,10,1452,FOMC_easing,VDE,5,0.5929202513014207
-1,etf_leads_kalshi,0.06827871061098972,1.9793357449335085,0.04777821765648559,0.001791774191453488,1311,645,calendar,10min,10,1452,FOMC_easing,VDE,5,0.4455401778630976
0,contemp,-0.032555429024812864,-0.9640582416981666,0.3350167268816725,0.0004899362232797522,1429,697,calendar,10min,10,1452,FOMC_easing,VDE,5,0.5929202513014207
1,kalshi_leads_etf,0.03059158921431955,1.003376511446487,0.3156792326825544,0.0004101937231441033,1311,643,calendar,10min,10,1452,FOMC_easing,VDE,5,0.5929202513014207
2,kalshi_leads_etf,-0.04466305422912917,-1.3687451547545293,0.17107895016506258,0.0008834634225131088,1201,598,calendar,10min,10,1452,FOMC_easing,VDE,5,0.5929202513014207
3,kalshi_leads_etf,0.01522494232836813,0.4213012459577259,0.6735351205254765,9.55048711480666e-05,1097,560,calendar,10min,10,1452,FOMC_easing,VDE,5,0.8181765945056987
4,kalshi_leads_etf,0.00321302273957239,0.08449600998311042,0.9326620750705826,3.72693533612356e-06,998,504,calendar,10min,10,1452,FOMC_easing,VDE,5,0.9326620750705826
5,kalshi_leads_etf,-0.03832453741243052,-1.0023740403414347,0.31616297510207125,0.0005164812778788441,909,462,calendar,10min,10,1452,FOMC_easing,VDE,5,0.5929202513014207
6,kalshi_leads_etf,-0.0590136589212829,-1.1440753189217998,0.2525924023212799,0.0011840925159126714,826,426,calendar,10min,10,1452,FOMC_easing,VDE,5,0.5929202513014207
7,kalshi_leads_etf,0.08775668922218445,1.503289950080907,0.13276429056921682,0.0022450903204257466,746,381,calendar,10min,10,1452,FOMC_easing,VDE,5,0.5576100203907107
8,kalshi_leads_etf,0.008459817627309765,0.15049186947221435,0.8803765649100113,2.2487832668782737e-05,672,348,calendar,10min,10,1452,FOMC_easing,VDE,5,0.9243953931555119
9,kalshi_leads_etf,-0.01331063315953449,-0.25342762189296947,0.7999377849933595,4.906881673705232e-05,601,313,calendar,10min,10,1452,FOMC_easing,VDE,5,0.8841417623610816
10,kalshi_leads_etf,-0.0268010667704374,-0.4591240975330594,0.6461450528773847,0.0002134405834206543,539,285,calendar,10min,10,1452,FOMC_easing,VDE,5,0.8181765945056987
-10,etf_leads_kalshi,-0.058234222920226016,-0.9499750342748383,0.34212493830455515,0.0007284906085789356,966,476,event,event(active),10,1905,FOMC_easing,VDE,5,0.7184623704395658
-9,etf_leads_kalshi,0.02644908090907156,0.559849543298776,0.5755820672698193,0.00015109369442167786,1031,511,event,event(active),10,1905,FOMC_easing,VDE,5,0.7727914450622605
-8,etf_leads_kalshi,-0.027047249505840608,-0.4366121258453816,0.6623926671962233,0.00015919330428482148,1102,548,event,event(active),10,1905,FOMC_easing,VDE,5,0.7727914450622605
-7,etf_leads_kalshi,-0.021032240313227514,-0.4656900759115137,0.6414373569341798,0.00010719389996005635,1178,589,event,event(active),10,1905,FOMC_easing,VDE,5,0.7727914450622605
-6,etf_leads_kalshi,-0.018521455964683402,-0.47678582501606065,0.6335146405475511,9.627950016821707e-05,1258,638,event,event(active),10,1905,FOMC_easing,VDE,5,0.7727914450622605
-5,etf_leads_kalshi,-0.04765964418885105,-1.5411997074056951,0.12326818870369459,0.0007018016985887998,1342,679,event,event(active),10,1905,FOMC_easing,VDE,5,0.4102715043516165
-4,etf_leads_kalshi,0.05138273880381758,1.0774638252254947,0.2812731034712309,0.0009009566842802519,1430,720,event,event(active),10,1905,FOMC_easing,VDE,5,0.6563039080995389
-3,etf_leads_kalshi,0.07398144516294658,2.524796588097567,0.01157652744530673,0.0018904290934423917,1530,772,event,event(active),10,1905,FOMC_easing,VDE,5,0.24310707635144135
-2,etf_leads_kalshi,-0.05252908317163194,-1.4879762082937562,0.1367571681172055,0.0010141328534023497,1634,815,event,event(active),10,1905,FOMC_easing,VDE,5,0.4102715043516165
-1,etf_leads_kalshi,-0.03875715136272051,-1.495676763227332,0.13473790845750058,0.0006061709416007588,1744,863,event,event(active),10,1905,FOMC_easing,VDE,5,0.4102715043516165
0,contemp,0.05257199260852617,2.258302905565125,0.02392678127353082,0.0012094032789142783,1863,920,event,event(active),10,1905,FOMC_easing,VDE,5,0.2512312033720736
1,kalshi_leads_etf,0.01700998807749018,0.7893590613172965,0.4299021761183477,0.0001276788990581812,1744,861,event,event(active),10,1905,FOMC_easing,VDE,5,0.7523288082071085
2,kalshi_leads_etf,-0.03975329556181913,-1.5131319646064494,0.13024614167839615,0.0006987534391291739,1634,811,event,event(active),10,1905,FOMC_easing,VDE,5,0.4102715043516165
3,kalshi_leads_etf,-0.02359018110818155,-0.5935899556243992,0.55278640073918,0.00023098422748446534,1530,767,event,event(active),10,1905,FOMC_easing,VDE,5,0.7727914450622605
4,kalshi_leads_etf,0.06365434527304019,1.8756698380332892,0.06070063005431423,0.0014683146243813505,1430,721,event,event(active),10,1905,FOMC_easing,VDE,5,0.4102715043516165
5,kalshi_leads_etf,-0.007119062479114097,-0.2376691345044499,0.8121377248641009,1.9754117856929376e-05,1342,681,event,event(active),10,1905,FOMC_easing,VDE,5,0.8421384368144746
6,kalshi_leads_etf,-0.03808904082670531,-0.807040557904104,0.41964311676595933,0.0005431159945155084,1258,639,event,event(active),10,1905,FOMC_easing,VDE,5,0.7523288082071085
7,kalshi_leads_etf,-0.0346548209305787,-1.234083223172493,0.21717189438602236,0.0004603793917089538,1178,598,event,event(active),10,1905,FOMC_easing,VDE,5,0.5700762227633087
8,kalshi_leads_etf,-0.014980398462825315,-0.27104239383681783,0.7863584266152834,8.989039206275251e-05,1102,559,event,event(active),10,1905,FOMC_easing,VDE,5,0.8421384368144746
9,kalshi_leads_etf,0.014291279331477466,0.5179148998246275,0.6045176457866713,7.630790097590268e-05,1031,524,event,event(active),10,1905,FOMC_easing,VDE,5,0.7727914450622605
10,kalshi_leads_etf,0.006594966905881464,0.19915891480564837,0.8421384368144746,1.6875111710779045e-05,966,498,event,event(active),10,1905,FOMC_easing,VDE,5,0.8421384368144746
-10,etf_leads_kalshi,-0.13753705510500888,-1.5506476521574264,0.12098614583661987,0.0030694263604392757,527,242,calendar,10min,10,1452,FOMC_easing,VFH,5,0.46645368479427435
-9,etf_leads_kalshi,-0.020787754935695155,-0.23180166631341817,0.816692062772968,7.912458799030908e-05,588,266,calendar,10min,10,1452,FOMC_easing,VFH,5,0.9026596483280173
-8,etf_leads_kalshi,-0.11367083609742108,-1.3573875084365812,0.1746581152187554,0.002302071811754236,659,304,calendar,10min,10,1452,FOMC_easing,VFH,5,0.46645368479427435
-7,etf_leads_kalshi,-0.19070597014950155,-2.506166631791656,0.012204808712293217,0.006689713635474548,734,345,calendar,10min,10,1452,FOMC_easing,VFH,5,0.25630098295815756
-6,etf_leads_kalshi,0.0008620068675501369,0.010714378861848358,0.9914513260895075,1.8350632235986097e-07,813,384,calendar,10min,10,1452,FOMC_easing,VFH,5,0.9963269834119683
-5,etf_leads_kalshi,-0.04476040776378382,-0.6271836881871757,0.530538834350482,0.0005327078879308056,896,426,calendar,10min,10,1452,FOMC_easing,VFH,5,0.713229446137386
-4,etf_leads_kalshi,0.0805915238970151,1.347881056595873,0.17769664182639022,0.0017869336766477284,985,469,calendar,10min,10,1452,FOMC_easing,VFH,5,0.46645368479427435
-3,etf_leads_kalshi,-0.0686037480509277,-1.9808636631536163,0.04760656500618752,0.001558028505774356,1084,517,calendar,10min,10,1452,FOMC_easing,VFH,5,0.2784341631007107
-2,etf_leads_kalshi,-0.022200181870610354,-0.47288346570924195,0.6362963217844333,0.00017467468045173629,1188,562,calendar,10min,10,1452,FOMC_easing,VFH,5,0.7860131033807706
-1,etf_leads_kalshi,0.044099728168569566,1.392125369277697,0.1638844371952406,0.0007528316094262966,1298,608,calendar,10min,10,1452,FOMC_easing,VFH,5,0.46645368479427435
0,contemp,0.00016311447559151329,0.004603459875622373,0.9963269834119683,1.2296148543811114e-08,1416,661,calendar,10min,10,1452,FOMC_easing,VFH,5,0.9963269834119683
1,kalshi_leads_etf,-0.03135329630881139,-1.0191492739712047,0.308132104448152,0.0004373506680226402,1298,607,calendar,10min,10,1452,FOMC_easing,VFH,5,0.6477582273368524
2,kalshi_leads_etf,-0.012832802789352041,-0.36708734245330893,0.7135538684960654,7.252752493425163e-05,1188,551,calendar,10min,10,1452,FOMC_easing,VFH,5,0.8324795132454097
3,kalshi_leads_etf,-0.03325288199118791,-0.896419305754539,0.3700288601788948,0.00046177536865021906,1084,507,calendar,10min,10,1452,FOMC_easing,VFH,5,0.6477582273368524
4,kalshi_leads_etf,-0.06995363498910778,-2.001175192656854,0.04537351336542939,0.0016818338431142665,985,462,calendar,10min,10,1452,FOMC_easing,VFH,5,0.2784341631007107
