date,VAW,VCR,VDC,VDE,VFH,VGT,VHT,VIS,VNQ,VOX,VPU,MARA,COIN,GEO,IBKR,FSLR,RUN,DHI,TAN,prob
2024-05-06,191.48348999023438,304.8258361816406,192.12353515625,121.69398498535156,95.84272766113281,63.908203125,250.0252685546875,234.0514373779297,74.48839569091797,129.13992309570312,140.1013946533203,20.670000076293945,226.92999267578125,14.430000305175781,30.12086296081543,193.80999755859375,11.989999771118164,148.0058135986328,43.0372314453125,0.465
2024-05-07,193.56723022460938,303.1362609863281,194.20245361328125,121.67529296875,96.07308197021484,63.64109802246094,251.8582305908203,234.33416748046875,75.19327545166016,129.4327850341797,141.53509521484375,20.209999084472656,214.33999633789062,13.630000114440918,29.757959365844727,194.6699981689453,11.779999732971191,148.14279174804688,42.848167419433594,0.465
2024-05-08,192.87265014648438,302.2620544433594,193.5949249267578,121.48844146728516,96.44743347167969,63.733829498291016,250.59445190429688,234.44140625,74.56161499023438,129.00326538085938,142.80015563964844,20.09000015258789,211.1999969482422,13.600000381469727,29.555524826049805,190.72000122070312,11.510000228881836,144.56155395507812,42.271018981933594,0.455
2024-05-09,195.10113525390625,304.61956787109375,195.427001953125,123.1607437133789,97.21533203125,63.670772552490234,252.81333923339844,236.85922241210938,76.09038543701172,129.29612731933594,145.142822265625,19.649999618530273,210.4499969482422,13.630000114440918,29.40987205505371,193.61000061035156,12.40999984741211,146.28367614746094,42.98747634887695,0.445
2024-05-10,195.14935302734375,303.28369140625,196.61358642578125,122.3572998046875,97.4552993774414,63.837703704833984,252.94842529296875,237.05419921875,75.87985229492188,129.02279663085938,144.8616943359375,17.15999984741211,200.9199981689453,13.479999542236328,29.651803970336914,191.0500030517578,11.260000228881836,146.7435760498047,41.853084564208984,0.445
2024-05-13,195.0335693359375,303.4212341308594,196.1959228515625,121.98361206054688,97.10972595214844,64.14930725097656,252.92916870117188,235.9135284423828,76.12701416015625,129.13992309570312,144.9928741455078,17.260000228881836,199.50999450683594,13.079999923706055,29.686370849609375,189.5399932861328,11.520000457763672,143.7004852294922,42.559593200683594,0.51
2024-05-14,195.56417846679688,305.3857421875,195.8731689453125,122.40401458740234,97.57048034667969,64.80962371826172,254.0000457763672,236.32301330566406,76.71287536621094,129.67681884765625,145.26466369628906,18.06999969482422,203.0500030517578,13.119999885559082,30.069019317626953,186.97000122070312,12.270000457763672,144.81594848632812,43.55467224121094,0.485
2024-05-15,195.8632354736328,305.8179626464844,195.9586181640625,122.66559600830078,98.37677764892578,66.2934799194336,257.8108215332031,237.92190551757812,77.77476501464844,130.75064086914062,147.3355712890625,20.200000762939453,219.91000366210938,12.710000038146973,30.12086296081543,191.92999267578125,12.09000015258789,154.18984985351562,43.514869689941406,0.495
2024-05-16,194.5705108642578,303.0675354003906,198.46470642089844,122.28254699707031,98.25198364257812,66.0127944946289,257.5792236328125,236.0110321044922,77.7198486328125,130.51634216308594,146.8857879638672,19.649999618530273,199.1699981689453,13.229999542236328,30.073957443237305,194.6199951171875,12.25,147.72207641601562,43.11684036254883,0.495
2024-05-17,196.2394561767578,303.873046875,197.9141082763672,124.01089477539062,98.86630249023438,65.8520278930664,257.6950378417969,236.2157745361328,77.71070098876953,130.94590759277344,147.01695251464844,19.450000762939453,207.60000610351562,13.420000076293945,30.56770133972168,197.58999633789062,11.890000343322754,148.24066162109375,42.4003791809082,0.505
2024-05-20,196.60606384277344,302.0558166503906,196.79396057128906,123.43167114257812,97.87763977050781,66.68669891357422,257.4442138671875,236.8494873046875,77.25298309326172,131.42420959472656,146.76394653320312,22.31999969482422,225.19000244140625,13.579999923706055,30.99479103088379,196.33999633789062,11.420000076293945,146.56741333007812,42.06205368041992,0.54
2024-05-21,196.33592224121094,302.98895263671875,197.7052764892578,122.89916229248047,98.41516876220703,66.749755859375,257.5020751953125,236.3132781982422,77.22552490234375,130.75064086914062,148.00088500976562,21.350000381469727,225.77999877929688,13.84000015258789,31.254005432128906,212.11000061035156,11.970000267028809,146.16627502441406,42.69890213012695,0.545
2024-05-22,194.49337768554688,299.5804138183594,197.01231384277344,120.47947692871094,97.77205657958984,66.76583862304688,257.96514892578125,236.63499450683594,76.52978515625,130.75064086914062,146.27667236328125,21.239999771118164,231.50999450683594,14.199999809265137,30.873821258544922,251.75,12.920000076293945,141.47930908203125,46.52996063232422,0.55
2024-05-23,192.58323669433594,294.93414306640625,194.866943359375,119.2929916381836,96.34186553955078,66.77078247070312,255.08055114746094,233.67120361328125,74.88202667236328,128.94468688964844,143.7091064453125,20.079999923706055,218.86000061035156,13.890000343322754,30.7158260345459,249.80999755859375,11.989999771118164,139.7473907470703,44.917930603027344,0.545
2024-05-24,194.18463134765625,297.9203186035156,195.38905334472656,119.48918914794922,97.07135009765625,67.41997528076172,254.22193908691406,235.3578338623047,74.93694305419922,130.58468627929688,145.09596252441406,21.209999084472656,237.64999389648438,13.920000076293945,31.599626541137695,276.739990234375,13.390000343322754,141.50865173339844,47.26632308959961,0.545
2024-05-28,193.49005126953125,297.4783020019531,193.6803436279297,120.8531723022461,96.02510070800781,67.99990844726562,251.47235107421875,232.39405822753906,74.44261169433594,130.84825134277344,144.85231018066406,20.729999542236328,245.0,13.899999618530273,31.747751235961914,280.1600036621094,13.5,139.77674865722656,47.3857307434082,0.565
2024-05-29,190.67312622070312,295.62176513671875,192.00962829589844,118.75113677978516,95.05562591552734,67.76250457763672,249.3981475830078,229.14752197265625,73.71942138671875,130.15516662597656,143.05316162109375,20.239999771118164,236.64999389648438,13.680000305175781,31.587282180786133,278.19000244140625,13.369999885559082,138.33836364746094,47.36582946777344,0.565
