k,direction,coef,t_stat,p_value,r_squared,n_obs,n_days,etf,bar_freq
-2,y_leads_x,1.8497629683669118e-06,2.960642731823878,0.0030699783348708517,0.0028050776055885684,166384,37,VDE,5s
-1,y_leads_x,3.490978596098128e-06,3.946044974935406,7.945269598841985e-05,0.0028050776055885684,166384,37,VDE,5s
1,x_leads_y,3.488045375994747e-06,3.9697861493113717,7.19371673726429e-05,0.0028050776055885684,166384,37,VDE,5s
2,x_leads_y,1.8179254555323313e-06,2.9542793489716006,0.0031340017721923057,0.0028050776055885684,166384,37,VDE,5s
3,x_leads_y,-1.7374489675314506e-06,-2.897767419387956,0.0037582918242283405,0.0028050776055885684,166384,37,VDE,5s
4,x_leads_y,-1.1213011063520332e-06,-1.5967103388076296,0.11033028997577364,0.0028050776055885684,166384,37,VDE,5s
5,x_leads_y,2.820259631579774e-07,0.4733794955782382,0.6359424558641689,0.0028050776055885684,166384,37,VDE,5s
6,x_leads_y,1.1604586065511179e-06,2.090769888202755,0.03654869661409058,0.0028050776055885684,166384,37,VDE,5s
7,x_leads_y,-2.485477200455572e-06,-4.541205857061854,5.59333830939968e-06,0.0028050776055885684,166384,37,VDE,5s
8,x_leads_y,-2.1011264946745665e-07,-0.4171779195843095,0.676548274491386,0.0028050776055885684,166384,37,VDE,5s
9,x_leads_y,-1.152978938378342e-06,-1.6995229790441635,0.08922068866640287,0.0028050776055885684,166384,37,VDE,5s
10,x_leads_y,4.871014882658707e-07,0.6393768025101866,0.522577836141753,0.0028050776055885684,166384,37,VDE,5s
-10,y_leads_x,1.4695903341288358e-06,2.5383446719221334,0.011137823199209288,0.029335138482667444,40023,11,VDC,5s
-9,y_leads_x,-7.480662007387054e-07,-1.3717010072990818,0.17015653471533454,0.029335138482667444,40023,11,VDC,5s
-8,y_leads_x,-7.608566271793989e-07,-1.0025557742045028,0.3160752433376174,0.029335138482667444,40023,11,VDC,5s
-7,y_leads_x,1.6208429299296887e-06,2.3420599359141265,0.01917763491555884,0.029335138482667444,40023,11,VDC,5s
-6,y_leads_x,1.3619298405933126e-06,2.597104111983225,0.009401342360774525,0.029335138482667444,40023,11,VDC,5s
-5,y_leads_x,4.2628745407127895e-07,0.5662577244919008,0.5712185944138688,0.029335138482667444,40023,11,VDC,5s
-4,y_leads_x,1.3692809275777736e-06,1.6104792835557509,0.10729326449073376,0.029335138482667444,40023,11,VDC,5s
-3,y_leads_x,4.430956546926399e-07,0.47676340451811605,0.633530607598096,0.029335138482667444,40023,11,VDC,5s
-2,y_leads_x,2.4597710023786316e-06,3.4143093170961447,0.0006394393547393539,0.029335138482667444,40023,11,VDC,5s
-1,y_leads_x,8.585660271552109e-06,6.6584662949370985,2.7669972440379785e-11,0.029335138482667444,40023,11,VDC,5s
1,x_leads_y,8.58724296892283e-06,6.6516064020264976,2.8991114810065685e-11,0.029335138482667444,40023,11,VDC,5s
2,x_leads_y,2.424756610326896e-06,3.211875642662195,0.0013187144458033833,0.029335138482667444,40023,11,VDC,5s
3,x_leads_y,5.248417978983148e-07,0.5637617344188636,0.5729162970503445,0.029335138482667444,40023,11,VDC,5s
4,x_leads_y,1.4298426414973416e-06,1.7602650531419581,0.07836287657422657,0.029335138482667444,40023,11,VDC,5s
5,x_leads_y,5.586242143853734e-08,0.07208989529233614,0.9425303676917361,0.029335138482667444,40023,11,VDC,5s
6,x_leads_y,1.2033822747219027e-06,3.1043909672419407,0.0019067119010778145,0.029335138482667444,40023,11,VDC,5s
7,x_leads_y,2.1477365718321976e-06,2.3511264217702235,0.01871667350572834,0.029335138482667444,40023,11,VDC,5s
8,x_leads_y,-1.0444989310798652e-06,-1.291344170020795,0.19658436075982078,0.029335138482667444,40023,11,VDC,5s
9,x_leads_y,-1.0363018440810615e-06,-2.085278361705466,0.0370440404018751,0.029335138482667444,40023,11,VDC,5s
10,x_leads_y,1.3809843482698886e-06,2.7443368017374024,0.006063329417005432,0.029335138482667444,40023,11,VDC,5s
-10,y_leads_x,9.773563740528014e-07,2.2414149241002543,0.02499921069263732,0.009263503499942871,49366,11,VOX,5s
-9,y_leads_x,-7.092038346874815e-07,-0.937165051733116,0.34867366371878195,0.009263503499942871,49366,11,VOX,5s
-8,y_leads_x,-5.318179283001533e-07,-0.9047182682353904,0.3656146605210333,0.009263503499942871,49366,11,VOX,5s
-7,y_leads_x,-7.719439618659604e-07,-2.3569447729799466,0.018425986978722095,0.009263503499942871,49366,11,VOX,5s
-6,y_leads_x,2.021506163690387e-06,2.379785765639458,0.017322705769844442,0.009263503499942871,49366,11,VOX,5s
-5,y_leads_x,2.287871471598483e-06,2.4406905642577517,0.01465920948162688,0.009263503499942871,49366,11,VOX,5s
-4,y_leads_x,-2.04725724154061e-06,-3.098218320912256,0.0019468794733030093,0.009263503499942871,49366,11,VOX,5s
-3,y_leads_x,-1.5702316536233132e-07,-0.25178902278126364,0.8012041425790374,0.009263503499942871,49366,11,VOX,5s
-2,y_leads_x,1.2112311921748841e-07,0.1386470686064349,0.889729047108612,0.009263503499942871,49366,11,VOX,5s
-1,y_leads_x,7.538840525595005e-06,5.293525111404359,1.1998075775883272e-07,0.009263503499942871,49366,11,VOX,5s
1,x_leads_y,7.578983492537786e-06,5.421614832841621,5.906303631507009e-08,0.009263503499942871,49366,11,VOX,5s
2,x_leads_y,3.317087234476321e-08,0.038078535856276775,0.9696250648018584,0.009263503499942871,49366,11,VOX,5s
3,x_leads_y,-1.119188416623036e-07,-0.18070713040147848,0.85659746168265,0.009263503499942871,49366,11,VOX,5s
4,x_leads_y,-2.0370580849853563e-06,-3.199693978017071,0.0013757357572993464,0.009263503499942871,49366,11,VOX,5s
5,x_leads_y,2.122495636051319e-06,2.3119147331707826,0.020782382646763065,0.009263503499942871,49366,11,VOX,5s
6,x_leads_y,2.009631946328201e-06,2.408348103571258,0.01602489318447544,0.009263503499942871,49366,11,VOX,5s
7,x_leads_y,-6.533923400981673e-07,-2.3341175537187495,0.019589567387126198,0.009263503499942871,49366,11,VOX,5s
8,x_leads_y,-5.480591854923859e-07,-0.9759963597490159,0.3290662682771115,0.009263503499942871,49366,11,VOX,5s
9,x_leads_y,-3.136103795551362e-07,-0.4589601264904525,0.6462627999249628,0.009263503499942871,49366,11,VOX,5s
10,x_leads_y,5.609163236306874e-07,0.8409490482688639,0.40037647903067575,0.009263503499942871,49366,11,VOX,5s
-10,y_leads_x,-3.605432693195798e-07,-0.5602638152354971,0.5752995048417111,0.007263273273138138,51004,11,VGT,5s
-9,y_leads_x,-2.180396173300021e-07,-0.2931258813514829,0.7694259347447181,0.007263273273138138,51004,11,VGT,5s
-8,y_leads_x,-3.83249729210832e-07,-0.3925752135834828,0.6946332494561265,0.007263273273138138,51004,11,VGT,5s
-7,y_leads_x,-3.4683588434108206e-07,-0.30187209934832404,0.7627495656206114,0.007263273273138138,51004,11,VGT,5s
-6,y_leads_x,2.167765883140681e-06,3.105382506456321,0.0019003310168930413,0.007263273273138138,51004,11,VGT,5s
-5,y_leads_x,6.853582446011456e-07,0.841617961506314,0.4000018321106209,0.007263273273138138,51004,11,VGT,5s
-4,y_leads_x,-2.8722122563438575e-07,-0.38415126630762714,0.7008663360433474,0.007263273273138138,51004,11,VGT,5s
-3,y_leads_x,4.9453164653935745e-09,0.005506730450672425,0.9956062869988009,0.007263273273138138,51004,11,VGT,5s
-2,y_leads_x,2.2946684686343886e-07,0.3082121839030561,0.7579208820428536,0.007263273273138138,51004,11,VGT,5s
-1,y_leads_x,7.026102351039153e-06,7.834076041018235,4.723028919947795e-15,0.007263273273138138,51004,11,VGT,5s
1,x_leads_y,7.019185368929459e-06,7.750811178814812,9.130737333845444e-15,0.007263273273138138,51004,11,VGT,5s
2,x_leads_y,2.8029070383168025e-07,0.37050443298229835,0.7110066741675872,0.007263273273138138,51004,11,VGT,5s
3,x_leads_y,4.606820262329923e-08,0.053009733829743694,0.9577241521449549,0.007263273273138138,51004,11,VGT,5s
4,x_leads_y,-2.5278976197374247e-07,-0.3395595894747549,0.7341882146083486,0.007263273273138138,51004,11,VGT,5s
5,x_leads_y,7.36585260112379e-07,0.9149366184970157,0.3602249048224033,0.007263273273138138,51004,11,VGT,5s
6,x_leads_y,2.1883886708336827e-06,2.956114117916413,0.0031154179820632845,0.007263273273138138,51004,11,VGT,5s
7,x_leads_y,-1.5622359164031269e-07,-0.13379145255775476,0.8935674862983191,0.007263273273138138,51004,11,VGT,5s
8,x_leads_y,-1.994547204894714e-07,-0.207225426924764,0.8358338104688549,0.007263273273138138,51004,11,VGT,5s
9,x_leads_y,-8.871746895951897e-08,-0.11659096008807794,0.9071842016706066,0.007263273273138138,51004,11,VGT,5s
10,x_leads_y,-3.8389665347500684e-07,-0.6151650251152282,0.538445742747536,0.007263273273138138,51004,11,VGT,5s
-10,y_leads_x,2.9274336731583395e-08,0.0615739844420476,0.9509020950275504,0.0026473803987330236,76922,19,VFH,5s
-9,y_leads_x,2.327558115955027e-07,0.4565025226130872,0.6480286572470702,0.0026473803987330236,76922,19,VFH,5s
-8,y_leads_x,1.2324240133061e-07,0.1315215789127232,0.8953627173402623,0.0026473803987330236,76922,19,VFH,5s
-7,y_leads_x,-4.7460504999844906e-07,-0.6011478978570766,0.5477414834403611,0.0026473803987330236,76922,19,VFH,5s
-6,y_leads_x,2.1784437388327058e-07,0.41696466641606805,0.6767042524111512,0.0026473803987330236,76922,19,VFH,5s
-5,y_leads_x,8.573615598847112e-07,1.4345987009669499,0.15140148499788467,0.0026473803987330236,76922,19,VFH,5s
-4,y_leads_x,-4.96496751931404e-07,-0.8982249284416108,0.3690656458794276,0.0026473803987330236,76922,19,VFH,5s
-3,y_leads_x,-2.822075300162343e-06,-4.340301236776721,1.4228752241151792e-05,0.0026473803987330236,76922,19,VFH,5s
-2,y_leads_x,-1.1635049138998765e-06,-1.4952246540627232,0.13485582132163962,0.0026473803987330236,76922,19,VFH,5s
-1,y_leads_x,-1.5522880078344982e-07,-0.2149150248687269,0.8298335704448818,0.0026473803987330236,76922,19,VFH,5s
1,x_leads_y,-1.633522257418209e-07,-0.23942180659158208,0.8107785224245516,0.0026473803987330236,76922,19,VFH,5s
2,x_leads_y,-1.266795782476228e-06,-1.4143020758793903,0.15727322772053876,0.0026473803987330236,76922,19,VFH,5s
3,x_leads_y,-2.741867286911382e-06,-5.2547689428656685,1.4821042155189455e-07,0.0026473803987330236,76922,19,VFH,5s
4,x_leads_y,-4.07829636034828e-07,-0.8470231386292505,0.396982224408608,0.0026473803987330236,76922,19,VFH,5s
5,x_leads_y,8.957006014222201e-07,1.6506394363248735,0.09881222122992624,0.0026473803987330236,76922,19,VFH,5s
6,x_leads_y,1.764095059055106e-07,0.34180146863747646,0.7325003042712832,0.0026473803987330236,76922,19,VFH,5s
7,x_leads_y,-4.812131808773804e-07,-0.5909376233256199,0.5545622160092616,0.0026473803987330236,76922,19,VFH,5s
8,x_leads_y,-1.0886741126389988e-07,-0.12133717822190696,0.9034239735883761,0.0026473803987330236,76922,19,VFH,5s
9,x_leads_y,3.319197910729724e-07,0.7077753924280448,0.47908474998945594,0.0026473803987330236,76922,19,VFH,5s
10,x_leads_y,-1.1108179344292457e-06,-4.666907103776224,3.057674869646344e-06,0.0026473803987330236,76922,19,VFH,5s
-10,y_leads_x,7.66624898287852e-08,0.13900233753656485,0.8894483018948451,0.002079430597013432,61251,15,VFH,5s
-9,y_leads_x,-3.163952292534617e-07,-0.4478914201628465,0.6542315607681544,0.002079430597013432,61251,15,VFH,5s
-8,y_leads_x,-5.16286506785057e-07,-0.622195001990847,0.5338136520848521,0.002079430597013432,61251,15,VFH,5s
-7,y_leads_x,-7.593444227419441e-07,-0.9024022765957456,0.3668432121931774,0.002079430597013432,61251,15,VFH,5s
-6,y_leads_x,-3.9945773463369496e-08,-0.07846095089539261,0.9374613910995919,0.002079430597013432,61251,15,VFH,5s
-5,y_leads_x,6.325595287109784e-07,0.9696744222998657,0.33220880368449,0.002079430597013432,61251,15,VFH,5s
-4,y_leads_x,-2.44098934931434e-07,-0.391685439391908,0.6952906498340903,0.002079430597013432,61251,15,VFH,5s
-3,y_leads_x,-2.2206541632951084e-06,-2.795082052701543,0.005188654405474338,0.002079430597013432,61251,15,VFH,5s
-2,y_leads_x,-9.308364977838609e-07,-0.986614454498258,0.32383168143018903,0.002079430597013432,61251,15,VFH,5s
-1,y_leads_x,9.68356310916999e-07,1.0423193587288782,0.29726364001999006,0.002079430597013432,61251,15,VFH,5s
1,x_leads_y,9.412732218367071e-07,1.0837158864945022,0.2784907895853297,0.002079430597013432,61251,15,VFH,5s
2,x_leads_y,-8.430133718373967e-07,-0.7821242248961703,0.4341415712375043,0.002079430597013432,61251,15,VFH,5s
3,x_leads_y,-2.1845592764795993e-06,-3.535553482636013,0.0004069218648927394,0.002079430597013432,61251,15,VFH,5s
4,x_leads_y,-4.606712600487465e-07,-0.7797746250206216,0.43552354481120337,0.002079430597013432,61251,15,VFH,5s
5,x_leads_y,7.484561701282852e-07,1.231751606921633,0.21804188555846515,0.002079430597013432,61251,15,VFH,5s
6,x_leads_y,2.7865557067424993e-07,0.45594659284543526,0.6484283835949645,0.002079430597013432,61251,15,VFH,5s
7,x_leads_y,-9.031371193249009e-07,-1.0693308624532032,0.2849206086444225,0.002079430597013432,61251,15,VFH,5s
8,x_leads_y,-8.61737644316549e-07,-1.1584660810493375,0.246673885829924,0.002079430597013432,61251,15,VFH,5s
9,x_leads_y,-2.4831054442034586e-07,-0.3695828802688579,0.7116933088838611,0.002079430597013432,61251,15,VFH,5s
10,x_leads_y,-9.727227271981348e-07,-3.2798035583162455,0.0010387938971362291,0.002079430597013432,61251,15,VFH,5s
-10,y_leads_x,2.0569322960673745e-07,0.19765436842811582,0.8433154939865694,0.004760366718079223,65879,15,VDE,5s
-9,y_leads_x,-7.326398853041741e-07,-0.6254423418090423,0.531680779601469,0.004760366718079223,65879,15,VDE,5s
-8,y_leads_x,-7.728304679356491e-07,-1.4729677349199193,0.14075973604353756,0.004760366718079223,65879,15,VDE,5s
-7,y_leads_x,-2.022170876723117e-06,-2.872853627191988,0.004067825378561913,0.004760366718079223,65879,15,VDE,5s
-6,y_leads_x,5.992911092433688e-07,1.076750521529637,0.2815917352029579,0.004760366718079223,65879,15,VDE,5s
-5,y_leads_x,1.2090577221107982e-06,1.1912358727587244,0.23356100052504958,0.004760366718079223,65879,15,VDE,5s
-4,y_leads_x,-1.4177844010397443e-06,-2.0140370499234206,0.04400564376021654,0.004760366718079223,65879,15,VDE,5s
-3,y_leads_x,-3.133284782456585e-06,-3.649745462406464,0.0002625002946432624,0.004760366718079223,65879,15,VDE,5s
-2,y_leads_x,1.3057635162903877e-06,1.0961116676783453,0.27302990921218484,0.004760366718079223,65879,15,VDE,5s
-1,y_leads_x,4.700590138742283e-06,3.666045357724457,0.00024633025309615434,0.004760366718079223,65879,15,VDE,5s
1,x_leads_y,4.5559771424834555e-06,3.559238663704006,0.00037193142754500617,0.004760366718079223,65879,15,VDE,5s
2,x_leads_y,1.2588159738359372e-06,1.0911072136901556,0.2752257090282155,0.004760366718079223,65879,15,VDE,5s
3,x_leads_y,-3.2802841536492717e-06,-3.1077222550754513,0.0018853516225202718,0.004760366718079223,65879,15,VDE,5s
4,x_leads_y,-1.2242827703496982e-06,-1.6625437351811907,0.09640380181221979,0.004760366718079223,65879,15,VDE,5s
5,x_leads_y,6.472043688984763e-07,0.5354316342845655,0.5923514201452362,0.004760366718079223,65879,15,VDE,5s
6,x_leads_y,5.578190346144293e-07,0.7665460053899685,0.4433514889575979,0.004760366718079223,65879,15,VDE,5s
7,x_leads_y,-2.1742585594182553e-06,-3.0443538442033864,0.0023318070144039316,0.004760366718079223,65879,15,VDE,5s
8,x_leads_y,-7.588431409988952e-07,-1.3639476888238014,0.17258403016658286,0.004760366718079223,65879,15,VDE,5s
9,x_leads_y,-4.893147544186314e-07,-0.394688858381572,0.6930725263399112,0.004760366718079223,65879,15,VDE,5s
10,x_leads_y,-2.1463965412471677e-07,-0.36274021897131736,0.7167989526686832,0.004760366718079223,65879,15,VDE,5s
-10,y_leads_x,3.534047956947987e-07,0.7685466213480795,0.4421625039368322,0.06704587369909554,54981,15,VDC,5s
-9,y_leads_x,9.07632606875923e-07,1.3318768521406665,0.1829006586556473,0.06704587369909554,54981,15,VDC,5s
-8,y_leads_x,-4.628649194838449e-07,-1.2836815088154419,0.1992534169946366,0.06704587369909554,54981,15,VDC,5s
-7,y_leads_x,1.2345876745339926e-07,0.21482703999667507,0.8299021701857955,0.06704587369909554,54981,15,VDC,5s
-6,y_leads_x,5.4356536887189204e-08,0.10840535827703351,0.9136741508958943,0.06704587369909554,54981,15,VDC,5s
-5,y_leads_x,-4.141794343066942e-07,-0.592166097183823,0.5537393694709494,0.06704587369909554,54981,15,VDC,5s
-4,y_leads_x,1.3613675822766415e-06,2.9361257178706124,0.0033233960409269725,0.06704587369909554,54981,15,VDC,5s
-3,y_leads_x,6.953880063609274e-07,1.0961541097564933,0.27301133832272706,0.06704587369909554,54981,15,VDC,5s
-2,y_leads_x,3.400983973262682e-06,9.430423190074817,4.084377213641398e-21,0.06704587369909554,54981,15,VDC,5s
-1,y_leads_x,1.0589784534794834e-05,15.817869984517207,2.342855688861853e-56,0.06704587369909554,54981,15,VDC,5s
1,x_leads_y,1.0558873440176462e-05,16.28937648174622,1.1742023607707492e-59,0.06704587369909554,54981,15,VDC,5s
2,x_leads_y,3.262033289804753e-06,8.768245950740159,1.8147108835311663e-18,0.06704587369909554,54981,15,VDC,5s
3,x_leads_y,6.615836997297382e-07,1.0590045921900966,0.2895976883427308,0.06704587369909554,54981,15,VDC,5s
4,x_leads_y,1.6035222307500898e-06,3.04282698789103,0.002343670370653134,0.06704587369909554,54981,15,VDC,5s
5,x_leads_y,-1.7744807150437493e-07,-0.2450334683413991,0.8064305171349694,0.06704587369909554,54981,15,VDC,5s
6,x_leads_y,2.9416552055033326e-08,0.05463871873844278,0.9564262917236084,0.06704587369909554,54981,15,VDC,5s
7,x_leads_y,-1.4649433666903622e-07,-0.2656994872186872,0.7904706583328751,0.06704587369909554,54981,15,VDC,5s
8,x_leads_y,-5.70837244493953e-07,-1.665270787973158,0.09585874379126372,0.06704587369909554,54981,15,VDC,5s
9,x_leads_y,6.338304752449908e-07,1.0160250174056653,0.30961747343608204,0.06704587369909554,54981,15,VDC,5s
10,x_leads_y,4.337704229244935e-07,0.9322819961906749,0.3511908095385432,0.06704587369909554,54981,15,VDC,5s
-10,y_leads_x,-1.0559067143155623e-06,-1.7320220274083398,0.08326964058396083,0.0029451747736667366,74249,16,VNQ,5s
-9,y_leads_x,-6.19608758666778e-07,-0.9816071818068957,0.3262934079894231,0.0029451747736667366,74249,16,VNQ,5s
-8,y_leads_x,-1.9540253209197505e-06,-2.034886382898254,0.0418623064592639,0.0029451747736667366,74249,16,VNQ,5s
-7,y_leads_x,-1.6271479016479714e-06,-2.4044709244104285,0.01619589452937623,0.0029451747736667366,74249,16,VNQ,5s
-6,y_leads_x,-4.523867632389633e-07,-0.8031540688469204,0.42188568956556893,0.0029451747736667366,74249,16,VNQ,5s
-5,y_leads_x,-7.868125249803617e-07,-0.8335333492022478,0.4045439976286346,0.0029451747736667366,74249,16,VNQ,5s
-4,y_leads_x,-1.2934984398567261e-06,-2.45233234661204,0.014193350263115313,0.0029451747736667366,74249,16,VNQ,5s
-3,y_leads_x,-3.125946238078011e-06,-4.062725655552122,4.8503022168408906e-05,0.0029451747736667366,74249,16,VNQ,5s
-2,y_leads_x,4.4221220449910986e-07,0.6068480624044085,0.5439517486147173,0.0029451747736667366,74249,16,VNQ,5s
-1,y_leads_x,6.38892922280055e-07,0.8276454588896017,0.4078713156238116,0.0029451747736667366,74249,16,VNQ,5s
1,x_leads_y,6.960782659412829e-07,0.9211692253693977,0.3569620827311013,0.0029451747736667366,74249,16,VNQ,5s
2,x_leads_y,3.423043606388415e-07,0.4720269551738444,0.6369075487029056,0.0029451747736667366,74249,16,VNQ,5s
3,x_leads_y,-3.082868510253867e-06,-4.050116572068854,5.1192125064272104e-05,0.0029451747736667366,74249,16,VNQ,5s
4,x_leads_y,-1.3480387420700824e-06,-2.5011627078846157,0.012378629257801485,0.0029451747736667366,74249,16,VNQ,5s
5,x_leads_y,-5.077261041724131e-07,-0.5601213724072996,0.575396653414922,0.0029451747736667366,74249,16,VNQ,5s
6,x_leads_y,-6.487999108103238e-07,-1.3099811758047353,0.19020220377230734,0.0029451747736667366,74249,16,VNQ,5s
7,x_leads_y,-1.3714087503215001e-06,-2.366578403581579,0.017953371132956718,0.0029451747736667366,74249,16,VNQ,5s
8,x_leads_y,-2.2196628433139825e-06,-2.3062389728873547,0.021097283018695102,0.0029451747736667366,74249,16,VNQ,5s
9,x_leads_y,-6.586168390894725e-07,-1.1390538068299139,0.25468071256291835,0.0029451747736667366,74249,16,VNQ,5s
10,x_leads_y,-1.0724319328730412e-06,-1.6334506817869034,0.10237424516885012,0.0029451747736667366,74249,16,VNQ,5s
-10,y_leads_x,1.5492711400888385e-07,0.31800150796117715,0.7504837930534186,0.006268603918165638,70783,16,VOX,5s
-9,y_leads_x,-8.981653761655378e-08,-0.12343169864131946,0.9017652571019669,0.006268603918165638,70783,16,VOX,5s
-8,y_leads_x,-2.2747328517634298e-07,-0.4917769769451304,0.6228770139218482,0.006268603918165638,70783,16,VOX,5s
-7,y_leads_x,2.3621060395812535e-07,0.3477061285857365,0.7280608935935865,0.006268603918165638,70783,16,VOX,5s
-6,y_leads_x,-2.734351132889938e-07,-0.6528268413412559,0.5138679173500891,0.006268603918165638,70783,16,VOX,5s
-5,y_leads_x,6.674760520710217e-07,1.407543244647893,0.15926636343961986,0.006268603918165638,70783,16,VOX,5s
-4,y_leads_x,3.8369712324290646e-08,0.10659840241012578,0.9151075860562985,0.006268603918165638,70783,16,VOX,5s
-3,y_leads_x,-1.2026874935320362e-06,-3.350480588189605,0.0008067146342512493,0.006268603918165638,70783,16,VOX,5s
-2,y_leads_x,6.901011133184075e-07,1.346743846247182,0.17806274557167368,0.006268603918165638,70783,16,VOX,5s
-1,y_leads_x,4.89249018183303e-06,4.731345523836351,2.230365112684279e-06,0.006268603918165638,70783,16,VOX,5s
1,x_leads_y,4.963659315674712e-06,4.844641994171387,1.2684017925492815e-06,0.006268603918165638,70783,16,VOX,5s
2,x_leads_y,6.43953122556695e-07,1.235439152803925,0.2166671088465344,0.006268603918165638,70783,16,VOX,5s
3,x_leads_y,-1.2462782667460014e-06,-3.3600295275964784,0.0007793414259078477,0.006268603918165638,70783,16,VOX,5s
4,x_leads_y,-2.3040728487268585e-07,-0.5304669090981587,0.5957882462266927,0.006268603918165638,70783,16,VOX,5s
5,x_leads_y,6.53702905070893e-07,1.1250996045627153,0.26054682887709313,0.006268603918165638,70783,16,VOX,5s
6,x_leads_y,-2.784825612713492e-07,-0.6291100878040207,0.5292769866515574,0.006268603918165638,70783,16,VOX,5s
7,x_leads_y,2.0423402384526567e-07,0.29122118427305127,0.7708821616868071,0.006268603918165638,70783,16,VOX,5s
8,x_leads_y,-3.0527285728483597e-07,-0.6470268613871253,0.5176145588664697,0.006268603918165638,70783,16,VOX,5s
9,x_leads_y,-1.3256517151103833e-07,-0.158067776653278,0.874403391861955,0.006268603918165638,70783,16,VOX,5s
10,x_leads_y,8.664168425869546e-07,1.1193457121124317,0.2629926813733492,0.006268603918165638,70783,16,VOX,5s
-10,y_leads_x,-8.974832228091029e-08,-0.17725472199008308,0.8593083141754547,0.006428707214907514,74120,16,VGT,5s
-9,y_leads_x,-7.423054507268525e-07,-1.0785182045994097,0.2808025620732384,0.006428707214907514,74120,16,VGT,5s
-8,y_leads_x,6.441770494093464e-08,0.09169410729626588,0.9269410793651924,0.006428707214907514,74120,16,VGT,5s
-7,y_leads_x,-4.646714272659122e-07,-0.5662347236685561,0.5712342279954662,0.006428707214907514,74120,16,VGT,5s
-6,y_leads_x,1.4042708937036222e-06,2.3477239564658325,0.01888851405458214,0.006428707214907514,74120,16,VGT,5s
-5,y_leads_x,1.2129198878711333e-06,1.9827231702684276,0.04739835999282842,0.006428707214907514,74120,16,VGT,5s
-4,y_leads_x,2.7136700413303437e-08,0.04851077220542826,0.961309179571996,0.006428707214907514,74120,16,VGT,5s
-3,y_leads_x,-5.246807398980736e-07,-0.7051891588470077,0.4806925270325738,0.006428707214907514,74120,16,VGT,5s
-2,y_leads_x,-6.575984988844319e-08,-0.11847640019787717,0.9056901932963636,0.006428707214907514,74120,16,VGT,5s
-1,y_leads_x,6.4028330016415085e-06,8.695086492727532,3.465656865839671e-18,0.006428707214907514,74120,16,VGT,5s
1,x_leads_y,6.398704966352258e-06,8.656616411157776,4.859747026292971e-18,0.006428707214907514,74120,16,VGT,5s
2,x_leads_y,-2.5878757436902263e-08,-0.04605360893286056,0.9632675214545442,0.006428707214907514,74120,16,VGT,5s
3,x_leads_y,-4.811317976834389e-07,-0.6685188571872805,0.5038024489348454,0.006428707214907514,74120,16,VGT,5s
4,x_leads_y,8.985283877698438e-08,0.16076221453278933,0.872280686507567,0.006428707214907514,74120,16,VGT,5s
5,x_leads_y,1.1909973064605812e-06,1.9558406174221827,0.050483932442168845,0.006428707214907514,74120,16,VGT,5s
6,x_leads_y,1.4297765780043353e-06,2.2763865981330755,0.02282288109537353,0.006428707214907514,74120,16,VGT,5s
7,x_leads_y,-2.787804253106374e-07,-0.3344858744137949,0.7380129482877991,0.006428707214907514,74120,16,VGT,5s
8,x_leads_y,1.7260938054155127e-07,0.25129125422334975,0.8015889363930837,0.006428707214907514,74120,16,VGT,5s
9,x_leads_y,-5.175156652496692e-07,-0.7554433736121048,0.4499829967910052,0.006428707214907514,74120,16,VGT,5s
10,x_leads_y,-5.126861874955258e-08,-0.12942207686205032,0.897023679777399,0.006428707214907514,74120,16,VGT,5s
-10,y_leads_x,2.2385095769206879e-07,0.5826105472645803,0.5601555035247471,0.0019510788802858947,115467,28,VFH,5s
-9,y_leads_x,1.3014800506730667e-07,0.29995425958424926,0.7642120455359467,0.0019510788802858947,115467,28,VFH,5s
-8,y_leads_x,8.529406533214225e-08,0.12804212267564696,0.8981156382992296,0.0019510788802858947,115467,28,VFH,5s
-7,y_leads_x,-2.658684687732177e-07,-0.4339144827569899,0.664350542371823,0.0019510788802858947,115467,28,VFH,5s
-6,y_leads_x,3.2142189100533525e-07,0.7645689593871854,0.4445282588002716,0.0019510788802858947,115467,28,VFH,5s
-5,y_leads_x,6.546913777699279e-07,1.5379706501531383,0.12405579117354011,0.0019510788802858947,115467,28,VFH,5s
-4,y_leads_x,-5.227610582675658e-07,-1.2396907113865694,0.21508981407739303,0.0019510788802858947,115467,28,VFH,5s
-3,y_leads_x,-2.3168299628701417e-06,-4.525399847558347,6.028142394727882e-06,0.0019510788802858947,115467,28,VFH,5s
-2,y_leads_x,-5.751418055704777e-07,-0.9425399626693959,0.3459162611367891,0.0019510788802858947,115467,28,VFH,5s
-1,y_leads_x,-4.2986184089058713e-07,-0.7627886392607217,0.44558945751539614,0.0019510788802858947,115467,28,VFH,5s
1,x_leads_y,-4.395017539187603e-07,-0.8112277771944131,0.4172348767321171,0.0019510788802858947,115467,28,VFH,5s
2,x_leads_y,-6.675971914191579e-07,-0.9747666596835044,0.3296760186624125,0.0019510788802858947,115467,28,VFH,5s
3,x_leads_y,-2.274604339589168e-06,-5.260010901180146,1.4404686161435545e-07,0.0019510788802858947,115467,28,VFH,5s
4,x_leads_y,-5.262176256357292e-07,-1.3607744900050087,0.17358496591184613,0.0019510788802858947,115467,28,VFH,5s
5,x_leads_y,6.818712526372e-07,1.7193056911822406,0.08555872422347768,0.0019510788802858947,115467,28,VFH,5s
