k,direction,coef,t_stat,p_value,r_squared,n_obs,n_days,x_etf,y_etf,bar_freq
2,x_leads_y,7.104592106676476e-06,6.040059164253023,1.5405772837103308e-09,0.15212366103689245,69802,15,VGT,VAW,5s
3,x_leads_y,3.535415203567355e-06,5.971623754962255,2.349037705927821e-09,0.15212366103689245,69802,15,VGT,VAW,5s
4,x_leads_y,1.7104708697598106e-06,2.3580202142635067,0.018372692466494187,0.15212366103689245,69802,15,VGT,VAW,5s
5,x_leads_y,8.970736754893904e-07,1.5185918126469347,0.12886527326733455,0.15212366103689245,69802,15,VGT,VAW,5s
6,x_leads_y,2.730895274756584e-07,0.36916377605950207,0.7120056543729334,0.15212366103689245,69802,15,VGT,VAW,5s
7,x_leads_y,-3.0908243301063285e-07,-0.7752850102572846,0.4381712648470406,0.15212366103689245,69802,15,VGT,VAW,5s
8,x_leads_y,-4.038582164690858e-07,-0.747835362909312,0.45455946908667566,0.15212366103689245,69802,15,VGT,VAW,5s
9,x_leads_y,1.4139443187836563e-07,0.3681997204305641,0.7127243187787511,0.15212366103689245,69802,15,VGT,VAW,5s
10,x_leads_y,2.4056962567870506e-07,0.4664675952978704,0.6408808372925071,0.15212366103689245,69802,15,VGT,VAW,5s
-10,y_leads_x,3.7073063279568666e-07,0.842984337962025,0.3992372032219076,0.48019894563258114,69802,15,VGT,VCR,5s
-9,y_leads_x,-1.8727402734235238e-07,-0.8318975742583677,0.40546676118761893,0.48019894563258114,69802,15,VGT,VCR,5s
-8,y_leads_x,2.3946324345982964e-07,0.9188182278008767,0.3581906566962111,0.48019894563258114,69802,15,VGT,VCR,5s
-7,y_leads_x,-9.973459057095976e-08,-0.28772435430185567,0.7735577459537348,0.48019894563258114,69802,15,VGT,VCR,5s
-6,y_leads_x,6.281608905258837e-07,2.2579519706204727,0.02394865398413067,0.48019894563258114,69802,15,VGT,VCR,5s
-5,y_leads_x,6.515895237700216e-07,1.2845542509098924,0.19894809425160886,0.48019894563258114,69802,15,VGT,VCR,5s
-4,y_leads_x,-2.40341481393656e-07,-0.4940391051676653,0.6212785623724292,0.48019894563258114,69802,15,VGT,VCR,5s
-3,y_leads_x,7.401240773472351e-08,0.19009391831470637,0.8492355356741396,0.48019894563258114,69802,15,VGT,VCR,5s
-2,y_leads_x,6.667172358525055e-07,0.9679755142490498,0.33305659857404857,0.48019894563258114,69802,15,VGT,VCR,5s
-1,y_leads_x,2.431714229471672e-06,4.100990163326948,4.1138604938252545e-05,0.48019894563258114,69802,15,VGT,VCR,5s
0,contemporaneous,6.901886680063644e-05,11.67120279310494,1.7887616574043916e-31,0.48019894563258114,69802,15,VGT,VCR,5s
1,x_leads_y,1.9588361911088025e-05,16.616967152097686,5.252331675660039e-62,0.48019894563258114,69802,15,VGT,VCR,5s
2,x_leads_y,6.1483934444717675e-06,12.517986013763364,5.9526452896614887e-36,0.48019894563258114,69802,15,VGT,VCR,5s
3,x_leads_y,2.926767684644813e-06,7.152156123170918,8.542532925178088e-13,0.48019894563258114,69802,15,VGT,VCR,5s
4,x_leads_y,1.4793444126820217e-06,2.6844432011310784,0.007265072665056098,0.48019894563258114,69802,15,VGT,VCR,5s
5,x_leads_y,6.447156934820111e-07,1.687917071663298,0.09142714905702112,0.48019894563258114,69802,15,VGT,VCR,5s
6,x_leads_y,1.3362457767315496e-06,2.4721896308686113,0.013428826262615273,0.48019894563258114,69802,15,VGT,VCR,5s
7,x_leads_y,7.507851544820334e-09,0.012794274301835159,0.9897919245678379,0.48019894563258114,69802,15,VGT,VCR,5s
8,x_leads_y,-1.949101398018286e-08,-0.0442209057247773,0.9647283179933882,0.48019894563258114,69802,15,VGT,VCR,5s
9,x_leads_y,6.505786163023731e-08,0.16833859363150272,0.8663169137328051,0.48019894563258114,69802,15,VGT,VCR,5s
10,x_leads_y,1.2275909690503314e-06,3.5273999800180156,0.0004196622815399329,0.48019894563258114,69802,15,VGT,VCR,5s
-10,y_leads_x,-1.241627007837412e-07,-0.4557513249287345,0.6485688097911659,0.5100051541256936,69802,15,VGT,VOX,5s
-9,y_leads_x,4.9669297894389545e-08,0.12386924085547385,0.9014188075860503,0.5100051541256936,69802,15,VGT,VOX,5s
-8,y_leads_x,-1.792027163932963e-07,-0.4335214388509229,0.6646359944986783,0.5100051541256936,69802,15,VGT,VOX,5s
-7,y_leads_x,-6.947819614898698e-07,-1.6165960519091873,0.1059655046992691,0.5100051541256936,69802,15,VGT,VOX,5s
-6,y_leads_x,8.184782195117278e-07,1.9994805809978715,0.04555638090493004,0.5100051541256936,69802,15,VGT,VOX,5s
-5,y_leads_x,-6.033835359655601e-07,-1.2968007809082818,0.19469974194749196,0.5100051541256936,69802,15,VGT,VOX,5s
-4,y_leads_x,-3.004122346802582e-07,-1.0786141067401895,0.2807597900393147,0.5100051541256936,69802,15,VGT,VOX,5s
-3,y_leads_x,-7.88960830634534e-08,-0.26892078031991934,0.7879906454490486,0.5100051541256936,69802,15,VGT,VOX,5s
-2,y_leads_x,2.2840893175486322e-08,0.05033639894847976,0.9598543183553195,0.5100051541256936,69802,15,VGT,VOX,5s
-1,y_leads_x,3.2659660531519053e-06,9.240015015830034,2.4646264711172403e-20,0.5100051541256936,69802,15,VGT,VOX,5s
0,contemporaneous,8.006637411586425e-05,23.969155452547962,5.834613449788422e-127,0.5100051541256936,69802,15,VGT,VOX,5s
1,x_leads_y,8.634023478375381e-06,12.303971197754338,8.622812811441307e-35,0.5100051541256936,69802,15,VGT,VOX,5s
2,x_leads_y,2.3346925044391717e-07,0.4347760660367356,0.6637249791285369,0.5100051541256936,69802,15,VGT,VOX,5s
3,x_leads_y,2.4485903211262856e-07,0.7079607668141924,0.4789696216470942,0.5100051541256936,69802,15,VGT,VOX,5s
4,x_leads_y,-1.3537287293438136e-06,-3.367492305826808,0.0007585514306925371,0.5100051541256936,69802,15,VGT,VOX,5s
5,x_leads_y,-1.5943449508537726e-07,-0.4695989434306567,0.638641579691408,0.5100051541256936,69802,15,VGT,VOX,5s
6,x_leads_y,-1.822553550925547e-09,-0.0054390942320955565,0.9956602520851363,0.5100051541256936,69802,15,VGT,VOX,5s
7,x_leads_y,-4.0307414665467195e-07,-1.0173953883175406,0.3089653749828186,0.5100051541256936,69802,15,VGT,VOX,5s
8,x_leads_y,-1.0022265084899977e-06,-3.471030500884094,0.0005184651051475356,0.5100051541256936,69802,15,VGT,VOX,5s
9,x_leads_y,4.7392707481483827e-07,1.5355142884300295,0.12465755005805627,0.5100051541256936,69802,15,VGT,VOX,5s
10,x_leads_y,-8.355965595661649e-08,-0.19674381331719173,0.8440280220502332,0.5100051541256936,69802,15,VGT,VOX,5s
-10,y_leads_x,-8.135475521107104e-08,-0.1019132636780095,0.9188255218888577,0.34519551735901965,51468,15,VAW,VCR,5s
-9,y_leads_x,-7.379333237788693e-07,-0.8752267757846321,0.38145052697599025,0.34519551735901965,51468,15,VAW,VCR,5s
-8,y_leads_x,-2.785677649740908e-07,-0.372466318490488,0.7095456848489952,0.34519551735901965,51468,15,VAW,VCR,5s
-7,y_leads_x,-8.571196200790097e-07,-0.8794978125517592,0.3791314186370923,0.34519551735901965,51468,15,VAW,VCR,5s
-6,y_leads_x,3.7867393299867234e-07,0.8757258852678057,0.3811790697122256,0.34519551735901965,51468,15,VAW,VCR,5s
-5,y_leads_x,7.964891348136161e-07,1.0693964832593539,0.2848910513037721,0.34519551735901965,51468,15,VAW,VCR,5s
-4,y_leads_x,-2.8577902325335805e-07,-0.3375297659069892,0.7357175773238334,0.34519551735901965,51468,15,VAW,VCR,5s
-3,y_leads_x,-1.061831049826472e-06,-0.9122992931511478,0.36161118633527034,0.34519551735901965,51468,15,VAW,VCR,5s
-2,y_leads_x,1.5957534819407889e-06,2.234282918094691,0.02546446356346152,0.34519551735901965,51468,15,VAW,VCR,5s
-1,y_leads_x,1.1361066644676757e-05,8.550082028660503,1.230010643543176e-17,0.34519551735901965,51468,15,VAW,VCR,5s
0,contemporaneous,6.419955542733791e-05,7.759893907769053,8.500046050133917e-15,0.34519551735901965,51468,15,VAW,VCR,5s
1,x_leads_y,3.0555045709532776e-06,1.2115748845534697,0.22567515337829203,0.34519551735901965,51468,15,VAW,VCR,5s
2,x_leads_y,-9.114213636200747e-07,-0.8106819207803968,0.4175483583498475,0.34519551735901965,51468,15,VAW,VCR,5s
3,x_leads_y,-5.836093624463202e-07,-0.7115846380356631,0.4767220225379192,0.34519551735901965,51468,15,VAW,VCR,5s
4,x_leads_y,-8.034534115376706e-07,-1.3229654516860505,0.18584686724136867,0.34519551735901965,51468,15,VAW,VCR,5s
5,x_leads_y,-6.579745164951877e-07,-1.6419425070120888,0.10060191954466971,0.34519551735901965,51468,15,VAW,VCR,5s
6,x_leads_y,6.372608551091959e-07,1.008979887726669,0.31298427985060406,0.34519551735901965,51468,15,VAW,VCR,5s
7,x_leads_y,-9.500235494813235e-07,-1.033847357226994,0.3012075284034176,0.34519551735901965,51468,15,VAW,VCR,5s
8,x_leads_y,-5.092120482349809e-07,-0.6008774031675455,0.5479216448210161,0.34519551735901965,51468,15,VAW,VCR,5s
9,x_leads_y,5.395493158235883e-07,0.653270625012122,0.5135818264666462,0.34519551735901965,51468,15,VAW,VCR,5s
10,x_leads_y,-1.5250527755831097e-09,-0.0020340109086759593,0.9983770952185099,0.34519551735901965,51468,15,VAW,VCR,5s
-10,y_leads_x,-1.7864985574805247e-09,-0.0032143544625265388,0.9974353206178128,0.19757222341799707,51468,15,VAW,VOX,5s
-9,y_leads_x,3.6532861886802594e-07,0.5735953374927023,0.5662416676104554,0.19757222341799707,51468,15,VAW,VOX,5s
-8,y_leads_x,-9.587301810387229e-07,-1.3980785398909366,0.16208948342529095,0.19757222341799707,51468,15,VAW,VOX,5s
-7,y_leads_x,-1.5273492737034297e-07,-0.15821463842234387,0.87428766924162,0.19757222341799707,51468,15,VAW,VOX,5s
-6,y_leads_x,9.126142987587692e-07,1.0706535482345803,0.28432523651988306,0.19757222341799707,51468,15,VAW,VOX,5s
-5,y_leads_x,-2.86732860964119e-07,-0.2113066297260747,0.8326480099503105,0.19757222341799707,51468,15,VAW,VOX,5s
-4,y_leads_x,-2.0104990178829545e-06,-2.9103805281490964,0.0036098894944657746,0.19757222341799707,51468,15,VAW,VOX,5s
-3,y_leads_x,-7.360149809419457e-07,-0.9727160856089789,0.3306944283677228,0.19757222341799707,51468,15,VAW,VOX,5s
-2,y_leads_x,1.7803225164570192e-06,2.008955665029901,0.04454183572848545,0.19757222341799707,51468,15,VAW,VOX,5s
-1,y_leads_x,1.2067942919793652e-05,6.596874270066916,4.199165775650704e-11,0.19757222341799707,51468,15,VAW,VOX,5s
0,contemporaneous,5.22080798976255e-05,7.287941334547615,3.147269516138393e-13,0.19757222341799707,51468,15,VAW,VOX,5s
1,x_leads_y,-8.088507931646227e-06,-3.361523462307483,0.0007751377097056123,0.19757222341799707,51468,15,VAW,VOX,5s
2,x_leads_y,-4.886598052148203e-06,-6.8342872867115325,8.2413721242115e-12,0.19757222341799707,51468,15,VAW,VOX,5s
3,x_leads_y,-1.629744848772952e-06,-2.0488964716161506,0.04047223944250881,0.19757222341799707,51468,15,VAW,VOX,5s
4,x_leads_y,-2.6211382009870304e-06,-3.0927772753815144,0.0019829289532974506,0.19757222341799707,51468,15,VAW,VOX,5s
5,x_leads_y,-4.195692769949063e-07,-0.45094502863519226,0.6520291689407235,0.19757222341799707,51468,15,VAW,VOX,5s
6,x_leads_y,7.985802505304679e-07,0.9283002964586593,0.3532518203476288,0.19757222341799707,51468,15,VAW,VOX,5s
7,x_leads_y,-1.175658488089165e-06,-1.3534280916433405,0.17591890808496058,0.19757222341799707,51468,15,VAW,VOX,5s
8,x_leads_y,-6.538521728319864e-07,-0.8360507125799471,0.4031263742747162,0.19757222341799707,51468,15,VAW,VOX,5s
9,x_leads_y,4.979638596283528e-07,1.2586910781193914,0.20814193521845448,0.19757222341799707,51468,15,VAW,VOX,5s
10,x_leads_y,-3.790245431773876e-07,-0.6423225626018216,0.5206637674989898,0.19757222341799707,51468,15,VAW,VOX,5s
-10,y_leads_x,-8.698369616600908e-08,-0.15371162032136299,0.877837121986509,0.42639194852036955,67038,15,VCR,VOX,5s
-9,y_leads_x,-2.686684161680406e-07,-0.49293404903426913,0.6220591878714135,0.42639194852036955,67038,15,VCR,VOX,5s
-8,y_leads_x,5.193894425469914e-07,1.054829840287459,0.2915031544671848,0.42639194852036955,67038,15,VCR,VOX,5s
-7,y_leads_x,-8.872560069905114e-07,-2.311157920175797,0.020824133706955104,0.42639194852036955,67038,15,VCR,VOX,5s
-6,y_leads_x,1.041504377847783e-06,1.9369714597588927,0.05274883219790258,0.42639194852036955,67038,15,VCR,VOX,5s
-5,y_leads_x,-3.876770710193267e-07,-1.0406860229613542,0.29802129220007256,0.42639194852036955,67038,15,VCR,VOX,5s
-4,y_leads_x,-7.310740887655874e-07,-1.3534712317654853,0.1759051345481829,0.42639194852036955,67038,15,VCR,VOX,5s
-3,y_leads_x,1.4974396189117433e-07,0.39473836166231596,0.6930359885094318,0.42639194852036955,67038,15,VCR,VOX,5s
-2,y_leads_x,5.3128514798317326e-08,0.13925276009659826,0.8892504180654025,0.42639194852036955,67038,15,VCR,VOX,5s
-1,y_leads_x,9.836082082512638e-06,6.315961108081289,2.6848756947134215e-10,0.42639194852036955,67038,15,VCR,VOX,5s
0,contemporaneous,7.337849708877172e-05,23.41791193591572,2.807764826496148e-121,0.42639194852036955,67038,15,VCR,VOX,5s
1,x_leads_y,-4.506124322354274e-06,-4.598072769915892,4.264170664581664e-06,0.42639194852036955,67038,15,VCR,VOX,5s
2,x_leads_y,-2.9204088647941425e-06,-6.55989628312186,5.3845216043670165e-11,0.42639194852036955,67038,15,VCR,VOX,5s
3,x_leads_y,-2.191452473815366e-06,-4.342782693893099,1.4068927731123131e-05,0.42639194852036955,67038,15,VCR,VOX,5s
4,x_leads_y,-1.5748909257408705e-06,-3.3978912814020994,0.0006790740086644706,0.42639194852036955,67038,15,VCR,VOX,5s
5,x_leads_y,1.4856334913442246e-07,0.23901890910572005,0.811090920295641,0.42639194852036955,67038,15,VCR,VOX,5s
6,x_leads_y,-5.050177660644962e-07,-0.9220161725780315,0.35652013993342,0.42639194852036955,67038,15,VCR,VOX,5s
7,x_leads_y,-4.2373711282305886e-07,-1.0486239125037349,0.29435124572505933,0.42639194852036955,67038,15,VCR,VOX,5s
8,x_leads_y,-3.4087654381107145e-07,-0.926473871339176,0.35419976969983247,0.42639194852036955,67038,15,VCR,VOX,5s
9,x_leads_y,2.227108258289003e-07,0.4046672611367539,0.6857221102785465,0.42639194852036955,67038,15,VCR,VOX,5s
10,x_leads_y,-1.7979101418273841e-06,-2.2324752693203496,0.02558356795665957,0.42639194852036955,67038,15,VCR,VOX,5s
-10,y_leads_x,1.7231421151084304e-07,0.4085423184535732,0.6828755684850494,0.08025263704085517,166384,37,VDE,VNQ,5s
-9,y_leads_x,-8.804197288504611e-07,-2.3356576213313383,0.019509092863082587,0.08025263704085517,166384,37,VDE,VNQ,5s
-8,y_leads_x,7.221997028522219e-09,0.02130855189002068,0.9829995219672163,0.08025263704085517,166384,37,VDE,VNQ,5s
-7,y_leads_x,-2.195543714999012e-07,-0.3849612542261434,0.7002661220798061,0.08025263704085517,166384,37,VDE,VNQ,5s
-6,y_leads_x,5.543766166807199e-07,1.0764187600395976,0.2817400159936869,0.08025263704085517,166384,37,VDE,VNQ,5s
-5,y_leads_x,-2.1918685013271085e-07,-0.5167324240098582,0.6053429585211725,0.08025263704085517,166384,37,VDE,VNQ,5s
-4,y_leads_x,-3.184464288207206e-07,-0.7013915630203944,0.4830586858000999,0.08025263704085517,166384,37,VDE,VNQ,5s
-3,y_leads_x,-5.127636336748507e-07,-1.188910107997187,0.23447504211494963,0.08025263704085517,166384,37,VDE,VNQ,5s
-2,y_leads_x,-1.1188601859859164e-06,-1.6079387924925146,0.10784858469061129,0.08025263704085517,166384,37,VDE,VNQ,5s
-1,y_leads_x,-6.090392329635046e-07,-1.021329456696849,0.3070983749170263,0.08025263704085517,166384,37,VDE,VNQ,5s
0,contemporaneous,3.4302446287534405e-05,11.516758649332452,1.0862060516066586e-30,0.08025263704085517,166384,37,VDE,VNQ,5s
1,x_leads_y,-1.7480964524733649e-06,-2.434174531682252,0.014925796215130446,0.08025263704085517,166384,37,VDE,VNQ,5s
2,x_leads_y,-1.8166322443526128e-06,-3.5497249604958063,0.00038563382107782083,0.08025263704085517,166384,37,VDE,VNQ,5s
3,x_leads_y,-1.1275323967855506e-06,-1.8454121822425906,0.06497760236225225,0.08025263704085517,166384,37,VDE,VNQ,5s
4,x_leads_y,-1.2782170785418747e-06,-2.5261165367233214,0.0115331217045269,0.08025263704085517,166384,37,VDE,VNQ,5s
5,x_leads_y,1.3782636963258831e-07,0.3134407384765869,0.7539458375486732,0.08025263704085517,166384,37,VDE,VNQ,5s
6,x_leads_y,8.117454381674268e-07,1.7545296108310948,0.07933980068184363,0.08025263704085517,166384,37,VDE,VNQ,5s
7,x_leads_y,-1.1021273393540615e-07,-0.26091988747694905,0.7941542879412592,0.08025263704085517,166384,37,VDE,VNQ,5s
8,x_leads_y,1.4318605554083923e-07,0.4184859248803511,0.6755918752791894,0.08025263704085517,166384,37,VDE,VNQ,5s
9,x_leads_y,2.0115870120462236e-07,0.3548013270822619,0.7227384341119596,0.08025263704085517,166384,37,VDE,VNQ,5s
10,x_leads_y,3.2218367191502684e-07,0.5106053360012289,0.6096274387067,0.08025263704085517,166384,37,VDE,VNQ,5s
-10,y_leads_x,-1.1018611703297787e-06,-1.3442161049262011,0.1788785152883675,0.09067108907705268,40018,11,VDC,VOX,5s
-9,y_leads_x,7.688118536322082e-07,0.950301277627898,0.34195918990489227,0.09067108907705268,40018,11,VDC,VOX,5s
-8,y_leads_x,-1.8550463854181321e-06,-2.0854765536597113,0.0370260642657172,0.09067108907705268,40018,11,VDC,VOX,5s
-7,y_leads_x,-1.6264117464567655e-06,-1.908474504720069,0.05632991531519222,0.09067108907705268,40018,11,VDC,VOX,5s
-6,y_leads_x,6.946163112703774e-07,1.1141463123832258,0.2652164231899927,0.09067108907705268,40018,11,VDC,VOX,5s
-5,y_leads_x,2.681041396443087e-06,2.6225835164624174,0.008726587671080123,0.09067108907705268,40018,11,VDC,VOX,5s
-4,y_leads_x,-2.2763094491676868e-07,-0.20005401568409276,0.8414383364727531,0.09067108907705268,40018,11,VDC,VOX,5s
-3,y_leads_x,4.4264789625305136e-07,0.41678759386592146,0.6768337775945665,0.09067108907705268,40018,11,VDC,VOX,5s
-2,y_leads_x,9.453317112164227e-07,1.437817892805612,0.15048573115740427,0.09067108907705268,40018,11,VDC,VOX,5s
-1,y_leads_x,6.2895187565062465e-06,4.028285806173641,5.618501632902098e-05,0.09067108907705268,40018,11,VDC,VOX,5s
0,contemporaneous,3.942191137523963e-05,4.282929728719835,1.8444843752394638e-05,0.09067108907705268,40018,11,VDC,VOX,5s
1,x_leads_y,5.097797684980258e-07,0.7402544411347403,0.4591456194377984,0.09067108907705268,40018,11,VDC,VOX,5s
2,x_leads_y,-2.2370886234001647e-06,-2.648227910190226,0.008091495481037877,0.09067108907705268,40018,11,VDC,VOX,5s
3,x_leads_y,-5.902671149560186e-07,-1.1381638949247317,0.2550520518163012,0.09067108907705268,40018,11,VDC,VOX,5s
4,x_leads_y,-1.089624213816338e-07,-0.18682722699459475,0.8517960987062858,0.09067108907705268,40018,11,VDC,VOX,5s
5,x_leads_y,1.6818901116159856e-06,1.9510149464190931,0.05105526782751206,0.09067108907705268,40018,11,VDC,VOX,5s
6,x_leads_y,-3.09211832887676e-07,-0.33556272199852205,0.737200639041341,0.09067108907705268,40018,11,VDC,VOX,5s
7,x_leads_y,-1.3202585337369544e-06,-1.7222973377385766,0.08501566973871436,0.09067108907705268,40018,11,VDC,VOX,5s
8,x_leads_y,-9.431906502152072e-07,-0.7210709794124772,0.4708658451302121,0.09067108907705268,40018,11,VDC,VOX,5s
9,x_leads_y,-4.1733305424535003e-07,-0.6708624893408974,0.502308134319337,0.09067108907705268,40018,11,VDC,VOX,5s
10,x_leads_y,3.9339799331131456e-07,0.42508936010684434,0.6707715339125584,0.09067108907705268,40018,11,VDC,VOX,5s
-10,y_leads_x,1.2924487914483372e-07,0.1932693124081181,0.84674805835922,0.2855807651726249,40023,11,VDC,VPU,5s
-9,y_leads_x,2.338231078724617e-07,0.2471918410899457,0.8047597592844034,0.2855807651726249,40023,11,VDC,VPU,5s
-8,y_leads_x,-5.463035831229781e-07,-0.7704286680927767,0.44104565323846334,0.2855807651726249,40023,11,VDC,VPU,5s
-7,y_leads_x,3.2656923096272114e-07,0.5007954193709963,0.6165151097091771,0.2855807651726249,40023,11,VDC,VPU,5s
-6,y_leads_x,1.1810052119402802e-06,1.2620381647633234,0.20693505374075738,0.2855807651726249,40023,11,VDC,VPU,5s
-5,y_leads_x,-4.791787458006476e-07,-0.6601759605840529,0.5091409171352281,0.2855807651726249,40023,11,VDC,VPU,5s
-4,y_leads_x,3.854802231522108e-07,0.7182280933774803,0.472616658570705,0.2855807651726249,40023,11,VDC,VPU,5s
-3,y_leads_x,-7.449563690171055e-07,-0.9025547174484875,0.3667622686755395,0.2855807651726249,40023,11,VDC,VPU,5s
-2,y_leads_x,9.006547247910625e-07,1.4270318027104256,0.15357072796860863,0.2855807651726249,40023,11,VDC,VPU,5s
-1,y_leads_x,9.656006158126443e-06,8.772030602154802,1.7547269518879576e-18,0.2855807651726249,40023,11,VDC,VPU,5s
0,contemporaneous,5.7767197412179124e-05,27.43778707300459,9.71828598691388e-166,0.2855807651726249,40023,11,VDC,VPU,5s
1,x_leads_y,2.5412323272209485e-06,2.1439718701733748,0.03203514077318028,0.2855807651726249,40023,11,VDC,VPU,5s
2,x_leads_y,-1.094037480205153e-06,-1.5914016937876152,0.11151920339019852,0.2855807651726249,40023,11,VDC,VPU,5s
3,x_leads_y,-1.8476151557715792e-06,-2.1666927424798845,0.030258290355309383,0.2855807651726249,40023,11,VDC,VPU,5s
4,x_leads_y,-2.608408055519948e-07,-0.3797536396078771,0.7041282989407159,0.2855807651726249,40023,11,VDC,VPU,5s
5,x_leads_y,4.694995931666196e-07,0.8780153350967212,0.37993539670640974,0.2855807651726249,40023,11,VDC,VPU,5s
6,x_leads_y,5.6841256806302814e-08,0.08063035768943792,0.9357359228540795,0.2855807651726249,40023,11,VDC,VPU,5s
7,x_leads_y,1.093449937253389e-07,0.14617768746930634,0.8837811191635166,0.2855807651726249,40023,11,VDC,VPU,5s
8,x_leads_y,-3.8902607350943455e-07,-0.5273247705429862,0.5979680755528625,0.2855807651726249,40023,11,VDC,VPU,5s
9,x_leads_y,1.181378761134061e-06,1.5782284537368991,0.11451313568242737,0.2855807651726249,40023,11,VDC,VPU,5s
10,x_leads_y,4.2133990680780115e-07,0.6822761217450136,0.49506436889586014,0.2855807651726249,40023,11,VDC,VPU,5s
-10,y_leads_x,1.7210691284260378e-07,0.21390343670929704,0.8306223601544204,0.04130002927241894,49366,11,VOX,VPU,5s
-9,y_leads_x,-6.060330389220801e-07,-0.9340656650729753,0.35027002172473853,0.04130002927241894,49366,11,VOX,VPU,5s
-8,y_leads_x,-8.948369105119947e-07,-1.1010683947359812,0.27086689117404683,0.04130002927241894,49366,11,VOX,VPU,5s
-7,y_leads_x,9.122700598114584e-08,0.16719182219305173,0.8672191187985843,0.04130002927241894,49366,11,VOX,VPU,5s
-6,y_leads_x,5.922672284138238e-07,0.8715029369677957,0.3834796029421055,0.04130002927241894,49366,11,VOX,VPU,5s
-5,y_leads_x,3.256198505258679e-07,0.6887292429755042,0.4909936700582104,0.04130002927241894,49366,11,VOX,VPU,5s
-4,y_leads_x,1.4947773845920498e-06,1.6729562893065244,0.09433590129699218,0.04130002927241894,49366,11,VOX,VPU,5s
-3,y_leads_x,6.667255422052571e-07,1.213251179680646,0.2250338020647107,0.04130002927241894,49366,11,VOX,VPU,5s
-2,y_leads_x,6.986907743777114e-08,0.13708169758146677,0.890966219103491,0.04130002927241894,49366,11,VOX,VPU,5s
-1,y_leads_x,2.7195656404051986e-06,4.0341985515180845,5.4788976354961375e-05,0.04130002927241894,49366,11,VOX,VPU,5s
0,contemporaneous,2.0197955528900873e-05,4.137260340248587,3.514772475193044e-05,0.04130002927241894,49366,11,VOX,VPU,5s
1,x_leads_y,3.491281250637926e-06,3.0027298882649918,0.0026756980035133313,0.04130002927241894,49366,11,VOX,VPU,5s
2,x_leads_y,-7.163018734685342e-07,-1.0680904298810812,0.2854797223604717,0.04130002927241894,49366,11,VOX,VPU,5s
3,x_leads_y,2.2975923595950716e-07,0.3228574297887035,0.7468032172841604,0.04130002927241894,49366,11,VOX,VPU,5s
4,x_leads_y,-2.993072010836195e-07,-0.29384416338480673,0.768876986483874,0.04130002927241894,49366,11,VOX,VPU,5s
5,x_leads_y,3.9459514271614715e-07,0.5856088239149655,0.5581384172902073,0.04130002927241894,49366,11,VOX,VPU,5s
6,x_leads_y,5.769134439702753e-07,0.595230959382638,0.5516890983645057,0.04130002927241894,49366,11,VOX,VPU,5s
7,x_leads_y,2.2593991177669612e-07,0.3669766506044061,0.7136364348787476,0.04130002927241894,49366,11,VOX,VPU,5s
8,x_leads_y,-9.3184559609377e-07,-1.6676775948045193,0.09537974544606322,0.04130002927241894,49366,11,VOX,VPU,5s
9,x_leads_y,7.995363029851961e-07,1.2538927929316794,0.20988097496308333,0.04130002927241894,49366,11,VOX,VPU,5s
10,x_leads_y,2.3116562500585573e-08,0.032702995369028466,0.9739114352113025,0.04130002927241894,49366,11,VOX,VPU,5s
-10,y_leads_x,4.198594937477696e-07,1.119079660603706,0.26310615609113364,0.06797740588929835,51004,11,VGT,VHT,5s
-9,y_leads_x,5.314943011162468e-07,1.2537361591661684,0.20993792040524262,0.06797740588929835,51004,11,VGT,VHT,5s
-8,y_leads_x,2.745855017608029e-07,0.4745080108069526,0.6351376868024299,0.06797740588929835,51004,11,VGT,VHT,5s
-7,y_leads_x,2.8719848181737353e-07,0.7743125630627069,0.4387459761466569,0.06797740588929835,51004,11,VGT,VHT,5s
-6,y_leads_x,-2.1475451762249564e-07,-0.6219955700270927,0.5339447809467417,0.06797740588929835,51004,11,VGT,VHT,5s
-5,y_leads_x,-5.5720287181915077e-08,-0.10709592767035307,0.9147128778362745,0.06797740588929835,51004,11,VGT,VHT,5s
-4,y_leads_x,-1.5877385444424796e-07,-0.2986621248319717,0.7651978587153133,0.06797740588929835,51004,11,VGT,VHT,5s
-3,y_leads_x,-2.436407680791218e-07,-0.611277559096062,0.541015844818198,0.06797740588929835,51004,11,VGT,VHT,5s
-2,y_leads_x,-5.520429878406215e-07,-1.6923537726184519,0.09057854081212457,0.06797740588929835,51004,11,VGT,VHT,5s
-1,y_leads_x,7.587697119679035e-07,1.8438626240553537,0.06520316331931418,0.06797740588929835,51004,11,VGT,VHT,5s
0,contemporaneous,2.0959413584854753e-05,7.447465718539159,9.51502626229679e-14,0.06797740588929835,51004,11,VGT,VHT,5s
1,x_leads_y,2.6481329355823485e-06,2.803452611324944,0.005055866161548249,0.06797740588929835,51004,11,VGT,VHT,5s
2,x_leads_y,4.969487552144137e-07,1.356442312119855,0.17495847838308143,0.06797740588929835,51004,11,VGT,VHT,5s
3,x_leads_y,-8.609151703458671e-07,-1.992568659406732,0.04630869988667192,0.06797740588929835,51004,11,VGT,VHT,5s
4,x_leads_y,-1.6315517902150103e-07,-0.3309950073639207,0.7406482567511505,0.06797740588929835,51004,11,VGT,VHT,5s
5,x_leads_y,-8.725855976131465e-07,-1.7303593298990771,0.08356609541386661,0.06797740588929835,51004,11,VGT,VHT,5s
