contract_ticker,etf,mode,bar_freq,bar_sec,is_primary_bar,median_intertrade_sec,K_chosen,k_lag,direction,coef,t_stat,p_value,p_fdr,r_squared,n_obs,n_days,n_params,n_active,n_ylags,n_active_bars,r2_daily_screen,contract_title
KXECDJT281,VOX,calendar,2min,120,False,229.9,5,-5,etf_leads_kalshi,1.551646527478928e-05,2.265940905245164,0.023455001675222974,0.051601003685490546,0.0550335575888361,1402,11,23,75,1,79,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,2min,120,False,229.9,5,-4,etf_leads_kalshi,5.357061348194294e-06,1.0340532340333783,0.301111277341771,0.4731748643942116,0.0550335575888361,1402,11,23,75,1,79,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,2min,120,False,229.9,5,-3,etf_leads_kalshi,1.498303174275868e-06,0.44780383980043936,0.6542947719805434,0.8078514621440445,0.0550335575888361,1402,11,23,75,1,79,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,2min,120,False,229.9,5,-2,etf_leads_kalshi,2.2459971263634576e-05,7.847605278732042,4.240563996294238e-15,4.664620395923662e-14,0.0550335575888361,1402,11,23,75,1,79,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,2min,120,False,229.9,5,-1,etf_leads_kalshi,-1.055875442759488e-06,-0.2431987151583854,0.8078514621440445,0.8078514621440445,0.0550335575888361,1402,11,23,75,1,79,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,2min,120,False,229.9,5,0,contemp,8.522477710106155e-06,4.261409137326076,2.0314194518301422e-05,0.00011172806985065782,0.0550335575888361,1402,11,23,75,1,79,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,2min,120,False,229.9,5,1,kalshi_leads_etf,-9.74953657722871e-06,-1.0610912960296308,0.2886484130557775,0.4731748643942116,0.0550335575888361,1402,11,23,75,1,79,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,2min,120,False,229.9,5,2,kalshi_leads_etf,-2.055474586781997e-06,-0.43358024335099316,0.664593284038251,0.8078514621440445,0.0550335575888361,1402,11,23,75,1,79,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,2min,120,False,229.9,5,3,kalshi_leads_etf,1.026545692344208e-05,3.131553323466285,0.0017388420600869966,0.0047818156652392405,0.0550335575888361,1402,11,23,75,1,79,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,2min,120,False,229.9,5,4,kalshi_leads_etf,-1.4646244911284224e-06,-0.30455728135616006,0.76070335968983,0.8078514621440445,0.0550335575888361,1402,11,23,75,1,79,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,2min,120,False,229.9,5,5,kalshi_leads_etf,-7.685033909258898e-06,-3.1369448407223834,0.0017071824164371007,0.0047818156652392405,0.0550335575888361,1402,11,23,75,1,79,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,5min,300,True,229.9,5,-5,etf_leads_kalshi,1.4222828204244328e-05,0.9849661979781795,0.32464067479414616,0.44638092784195094,0.06401017727053415,492,11,23,53,1,61,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,5min,300,True,229.9,5,-4,etf_leads_kalshi,6.846948648242524e-06,1.3854112124462972,0.16592676444432963,0.3650388817775252,0.06401017727053415,492,11,23,53,1,61,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,5min,300,True,229.9,5,-3,etf_leads_kalshi,2.9756592375001337e-05,2.709219267463554,0.0067441752480396884,0.024728642576145526,0.06401017727053415,492,11,23,53,1,61,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,5min,300,True,229.9,5,-2,etf_leads_kalshi,5.1581823441552764e-05,3.378406899859942,0.0007290711462265732,0.004009891304246152,0.06401017727053415,492,11,23,53,1,61,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,5min,300,True,229.9,5,-1,etf_leads_kalshi,1.6092942482594018e-05,1.6279576039122312,0.10353387571993965,0.28471815822983404,0.06401017727053415,492,11,23,53,1,61,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,5min,300,True,229.9,5,0,contemp,2.513655304560913e-05,0.8300834608155885,0.4064915974664932,0.4968230635701583,0.06401017727053415,492,11,23,53,1,61,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,5min,300,True,229.9,5,1,kalshi_leads_etf,-6.101598889680122e-07,-0.022781495228317895,0.9818245688631845,0.9818245688631845,0.06401017727053415,492,11,23,53,1,61,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,5min,300,True,229.9,5,2,kalshi_leads_etf,2.3786619290912845e-05,1.1923358286856756,0.23312959122000654,0.427404250570012,0.06401017727053415,492,11,23,53,1,61,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,5min,300,True,229.9,5,3,kalshi_leads_etf,3.84837817927827e-05,4.814626803999628,1.4747523492059555e-06,1.622227584126551e-05,0.06401017727053415,492,11,23,53,1,61,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,5min,300,True,229.9,5,4,kalshi_leads_etf,-3.1243818556379573e-06,-0.3611508100705434,0.7179867118187314,0.7897853830006046,0.06401017727053415,492,11,23,53,1,61,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,5min,300,True,229.9,5,5,kalshi_leads_etf,-2.9876394197312504e-05,-1.0346710612778494,0.3008225551357774,0.44638092784195094,0.06401017727053415,492,11,23,53,1,61,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,10min,600,False,229.9,5,-5,etf_leads_kalshi,5.033928102218899e-05,2.2027254903957902,0.027614102519010746,0.299026373716468,0.09520226170053236,189,10,21,32,0,49,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,10min,600,False,229.9,5,-4,etf_leads_kalshi,5.1340442554723865e-05,1.786349535915253,0.07404268100717724,0.299026373716468,0.09520226170053236,189,10,21,32,0,49,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,10min,600,False,229.9,5,-3,etf_leads_kalshi,-4.328902552557935e-05,-0.800937654790196,0.4231677396078046,0.9553481241595257,0.09520226170053236,189,10,21,32,0,49,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,10min,600,False,229.9,5,-2,etf_leads_kalshi,-7.804409549226333e-06,-0.203468270141926,0.838769043702555,0.9553481241595257,0.09520226170053236,189,10,21,32,0,49,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,10min,600,False,229.9,5,-1,etf_leads_kalshi,6.582058821134156e-05,1.7417474400460198,0.08155264737721854,0.299026373716468,0.09520226170053236,189,10,21,32,0,49,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,10min,600,False,229.9,5,0,contemp,-4.200017225535152e-06,-0.07853351052447922,0.9374036749840406,0.9553481241595257,0.09520226170053236,189,10,21,32,0,49,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,10min,600,False,229.9,5,1,kalshi_leads_etf,-2.210970497839086e-06,-0.09547709642332146,0.9239358815474992,0.9553481241595257,0.09520226170053236,189,10,21,32,0,49,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,10min,600,False,229.9,5,2,kalshi_leads_etf,3.3982018693415485e-06,0.19439462245237796,0.845866900270374,0.9553481241595257,0.09520226170053236,189,10,21,32,0,49,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,10min,600,False,229.9,5,3,kalshi_leads_etf,3.345325330334358e-05,0.5808610511447659,0.5613341044846745,0.9553481241595257,0.09520226170053236,189,10,21,32,0,49,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,10min,600,False,229.9,5,4,kalshi_leads_etf,7.722920236771034e-07,0.05599207039658287,0.9553481241595257,0.9553481241595257,0.09520226170053236,189,10,21,32,0,49,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VOX,calendar,10min,600,False,229.9,5,5,kalshi_leads_etf,-1.4306768936658568e-05,-0.37992610658386594,0.7040002675778497,0.9553481241595257,0.09520226170053236,189,10,21,32,0,49,0.3259960474534679,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT306,VDC,calendar,30s,30,False,425.3,5,-5,etf_leads_kalshi,-1.4981690360044893e-06,-18.250068392263582,2.0665040869556994e-74,4.5463089913025385e-74,0.061400201641734764,7346,13,25,39,1,40,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,30s,30,False,425.3,5,-4,etf_leads_kalshi,-2.247694475145731e-06,-26.185894763114874,3.8471839410973805e-151,4.2319023352071185e-150,0.061400201641734764,7346,13,25,39,1,40,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,30s,30,False,425.3,5,-3,etf_leads_kalshi,-3.469873750935621e-06,-14.449920316048237,2.5097604560630016e-47,4.60122750278217e-47,0.061400201641734764,7346,13,25,39,1,40,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,30s,30,False,425.3,5,-2,etf_leads_kalshi,-1.341862171252427e-06,-18.278777670843386,1.2213262278714042e-74,3.3586471266463614e-74,0.061400201641734764,7346,13,25,39,1,40,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,30s,30,False,425.3,5,-1,etf_leads_kalshi,-1.1685245169772511e-07,-0.788949694957883,0.430141408844526,0.430141408844526,0.061400201641734764,7346,13,25,39,1,40,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,30s,30,False,425.3,5,0,contemp,-1.9197279293037274e-06,-13.940002282161016,3.6192864244369093e-44,5.687450095543715e-44,0.061400201641734764,7346,13,25,39,1,40,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,30s,30,False,425.3,5,1,kalshi_leads_etf,-1.6574710711603196e-06,-19.581745977891398,2.2130348902515696e-85,8.114461264255756e-85,0.061400201641734764,7346,13,25,39,1,40,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,30s,30,False,425.3,5,2,kalshi_leads_etf,3.315216405960328e-07,1.0858958912050747,0.27752505495109026,0.3052775604461993,0.061400201641734764,7346,13,25,39,1,40,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,30s,30,False,425.3,5,3,kalshi_leads_etf,2.4519582826750963e-07,6.006640467720768,1.8940688452261706e-09,2.3149730330542085e-09,0.061400201641734764,7346,13,25,39,1,40,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,30s,30,False,425.3,5,4,kalshi_leads_etf,-1.9808109566998424e-06,-19.95757593720548,1.288107768483456e-88,7.084592726659008e-88,0.061400201641734764,7346,13,25,39,1,40,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,30s,30,False,425.3,5,5,kalshi_leads_etf,1.2676499013825404e-06,8.943327562266315,3.7762434691853607e-19,5.192334770129871e-19,0.061400201641734764,7346,13,25,39,1,40,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,1min,60,False,425.3,4,-4,etf_leads_kalshi,-7.910745831728803e-06,-38.85086674598486,0.0,0.0,0.06608345775244828,3630,13,23,34,1,36,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,1min,60,False,425.3,4,-3,etf_leads_kalshi,6.185725134270755e-06,6.538992490060922,6.193463479379541e-11,9.290195219069311e-11,0.06608345775244828,3630,13,23,34,1,36,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,1min,60,False,425.3,4,-2,etf_leads_kalshi,-7.34383934785468e-06,-26.63606683111098,2.595513285522734e-156,1.1679809784852303e-155,0.06608345775244828,3630,13,23,34,1,36,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,1min,60,False,425.3,4,-1,etf_leads_kalshi,-7.312089723834756e-06,-14.638932233787877,1.585384398263076e-48,4.7561531947892283e-48,0.06608345775244828,3630,13,23,34,1,36,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,1min,60,False,425.3,4,0,contemp,-1.7972136499240253e-06,-7.820838789285811,5.247250883529171e-15,1.1806314487940636e-14,0.06608345775244828,3630,13,23,34,1,36,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,1min,60,False,425.3,4,1,kalshi_leads_etf,-2.2684932541389425e-06,-7.121981858459244,1.0638606288235756e-12,1.914949131882436e-12,0.06608345775244828,3630,13,23,34,1,36,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,1min,60,False,425.3,4,2,kalshi_leads_etf,-7.699741834113598e-07,-2.0726263250604338,0.038207069139389344,0.0491233746077863,0.06608345775244828,3630,13,23,34,1,36,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,1min,60,False,425.3,4,3,kalshi_leads_etf,5.943700157275604e-07,1.2137475653763492,0.22484413475696374,0.22484413475696374,0.06608345775244828,3630,13,23,34,1,36,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,1min,60,False,425.3,4,4,kalshi_leads_etf,6.185137414242376e-07,1.8983455261645408,0.05765058044534003,0.06485690300100753,0.06608345775244828,3630,13,23,34,1,36,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,2min,120,False,425.3,4,-4,etf_leads_kalshi,-1.3929769764258442e-05,-51.54407548621873,0.0,0.0,0.06899023168518081,1760,13,23,31,1,33,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,2min,120,False,425.3,4,-3,etf_leads_kalshi,-5.605960026380605e-06,-8.651748484328127,5.07163220241484e-18,9.128937964346713e-18,0.06899023168518081,1760,13,23,31,1,33,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,2min,120,False,425.3,4,-2,etf_leads_kalshi,-5.802055901909623e-06,-11.035839895386284,2.5664233198696375e-28,5.774452469706684e-28,0.06899023168518081,1760,13,23,31,1,33,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,2min,120,False,425.3,4,-1,etf_leads_kalshi,-1.2501742273525696e-05,-14.476079004323902,1.7161140191527792e-47,5.148342057458338e-47,0.06899023168518081,1760,13,23,31,1,33,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,2min,120,False,425.3,4,0,contemp,-1.1014245294762583e-05,-21.94748049600242,9.153587119830798e-107,4.119114203923859e-106,0.06899023168518081,1760,13,23,31,1,33,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,2min,120,False,425.3,4,1,kalshi_leads_etf,2.8471840478658166e-06,2.4804713683242667,0.01312088008937943,0.016869702972059267,0.06899023168518081,1760,13,23,31,1,33,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,2min,120,False,425.3,4,2,kalshi_leads_etf,-5.337401459941303e-07,-1.8412599743790656,0.06558347022146001,0.07378140399914251,0.06899023168518081,1760,13,23,31,1,33,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,2min,120,False,425.3,4,3,kalshi_leads_etf,-1.0535350613463736e-06,-0.7162765540009123,0.4738206010937488,0.4738206010937488,0.06899023168518081,1760,13,23,31,1,33,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,2min,120,False,425.3,4,4,kalshi_leads_etf,-2.7007053340833124e-06,-3.7661031678938977,0.00016581529694565623,0.0002487229454184844,0.06899023168518081,1760,13,23,31,1,33,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,5min,300,False,425.3,4,-4,etf_leads_kalshi,1.555664817081309e-05,8.213697638648897,2.1447924870125858e-16,3.860626476622654e-16,0.10390542891081811,637,13,23,26,1,29,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,5min,300,False,425.3,4,-3,etf_leads_kalshi,2.3262980153451537e-05,16.308413417015014,8.599755760233923e-60,7.739780184210531e-59,0.10390542891081811,637,13,23,26,1,29,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,5min,300,False,425.3,4,-2,etf_leads_kalshi,1.0437731010164097e-05,2.7931160041020484,0.005220296744734275,0.006711810100372639,0.10390542891081811,637,13,23,26,1,29,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,5min,300,False,425.3,4,-1,etf_leads_kalshi,-2.433940935934457e-05,-13.863420870176672,1.055228883874096e-43,4.7485299774334325e-43,0.10390542891081811,637,13,23,26,1,29,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,5min,300,False,425.3,4,0,contemp,-3.410847721096998e-05,-11.147272929845325,7.383463679660582e-29,2.215039103898175e-28,0.10390542891081811,637,13,23,26,1,29,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,5min,300,False,425.3,4,1,kalshi_leads_etf,1.473521011485925e-05,3.9072064048505406,9.33693893515196e-05,0.0001400540840272794,0.10390542891081811,637,13,23,26,1,29,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,5min,300,False,425.3,4,2,kalshi_leads_etf,3.1321486403159795e-05,9.46952240377047,2.8112609460297774e-21,6.325337128566999e-21,0.10390542891081811,637,13,23,26,1,29,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,5min,300,False,425.3,4,3,kalshi_leads_etf,-2.1714709490902944e-06,-0.9130417554359,0.3612205812744055,0.3612205812744055,0.10390542891081811,637,13,23,26,1,29,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,5min,300,False,425.3,4,4,kalshi_leads_etf,4.828858477808914e-06,1.7892951595543924,0.07356729320169056,0.08276320485190189,0.10390542891081811,637,13,23,26,1,29,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,10min,600,True,425.3,4,-4,etf_leads_kalshi,-3.616913573756019e-05,-6.492233000280201,8.457332039738543e-11,3.8057994178823445e-10,0.1951557286713399,265,13,25,21,3,26,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,10min,600,True,425.3,4,-3,etf_leads_kalshi,-2.2541784307826092e-05,-2.5708587158253753,0.010144670407765883,0.013043147667127565,0.1951557286713399,265,13,25,21,3,26,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,10min,600,True,425.3,4,-2,etf_leads_kalshi,4.8350586366097654e-05,9.233610815827848,2.6165917703278625e-20,2.3549325932950764e-19,0.1951557286713399,265,13,25,21,3,26,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,10min,600,True,425.3,4,-1,etf_leads_kalshi,4.55856740266906e-06,0.27612038614619105,0.7824556032397398,0.7824556032397398,0.1951557286713399,265,13,25,21,3,26,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,10min,600,True,425.3,4,0,contemp,-5.342025948986486e-05,-5.240599209705758,1.600560080248385e-07,4.801680240745155e-07,0.1951557286713399,265,13,25,21,3,26,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,10min,600,True,425.3,4,1,kalshi_leads_etf,3.960322656171098e-05,3.2722116902827456,0.0010670964497768466,0.0019207736095983238,0.1951557286713399,265,13,25,21,3,26,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,10min,600,True,425.3,4,2,kalshi_leads_etf,1.647941424934863e-05,2.9076748391724343,0.0036412673295680305,0.0054619009943520464,0.1951557286713399,265,13,25,21,3,26,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,10min,600,True,425.3,4,3,kalshi_leads_etf,4.1233473063144345e-05,3.7439540861366902,0.00018114676928251543,0.00040758023088565976,0.1951557286713399,265,13,25,21,3,26,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT306,VDC,calendar,10min,600,True,425.3,4,4,kalshi_leads_etf,-4.75836854572639e-05,-1.5885387382951992,0.11216456854265401,0.12618513961048577,0.1951557286713399,265,13,25,21,3,26,0.3214474527210765,"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT281,VGT,calendar,30s,30,False,229.9,5,-5,etf_leads_kalshi,-6.904425849138125e-07,-0.45792852628773595,0.6470037916683065,0.8896302135439214,0.03528838767001896,5964,11,24,92,2,92,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,30s,30,False,229.9,5,-4,etf_leads_kalshi,1.3373730316829622e-06,0.4878194359580261,0.6256777433108758,0.8896302135439214,0.03528838767001896,5964,11,24,92,2,92,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,30s,30,False,229.9,5,-3,etf_leads_kalshi,2.4479312932515063e-06,1.0277499681841458,0.3040674564229303,0.557457003442039,0.03528838767001896,5964,11,24,92,2,92,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,30s,30,False,229.9,5,-2,etf_leads_kalshi,1.9236789949527136e-07,0.04782909376794873,0.9618524496101611,0.9819080809971396,0.03528838767001896,5964,11,24,92,2,92,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,30s,30,False,229.9,5,-1,etf_leads_kalshi,2.766113713711957e-07,0.33064263606053684,0.7409144369597012,0.9055620896174125,0.03528838767001896,5964,11,24,92,2,92,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,30s,30,False,229.9,5,0,contemp,-5.708957036785809e-06,-3.603145398037166,0.00031438954825023177,0.0011527616769175166,0.03528838767001896,5964,11,24,92,2,92,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,30s,30,False,229.9,5,1,kalshi_leads_etf,-5.769511992061882e-06,-5.4809755789844115,4.2298687197315905e-08,2.3264277958523748e-07,0.03528838767001896,5964,11,24,92,2,92,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,30s,30,False,229.9,5,2,kalshi_leads_etf,-3.537637649190458e-06,-6.7213265977549375,1.8007745066218184e-11,1.9808519572840003e-10,0.03528838767001896,5964,11,24,92,2,92,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,30s,30,False,229.9,5,3,kalshi_leads_etf,-2.4092834292179355e-06,-1.568667354087776,0.11672546922851153,0.3209950403784067,0.03528838767001896,5964,11,24,92,2,92,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,30s,30,False,229.9,5,4,kalshi_leads_etf,1.2361221115365674e-06,1.1146448135497602,0.26500265849713545,0.557457003442039,0.03528838767001896,5964,11,24,92,2,92,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,30s,30,False,229.9,5,5,kalshi_leads_etf,6.539018571635852e-08,0.022676801250442597,0.9819080809971396,0.9819080809971396,0.03528838767001896,5964,11,24,92,2,92,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,1min,60,False,229.9,5,-5,etf_leads_kalshi,2.338786066495473e-06,0.7397901296226573,0.45942734906467264,0.8422834732852332,0.04158284812598578,2923,11,24,87,2,88,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,1min,60,False,229.9,5,-4,etf_leads_kalshi,4.4204121902729493e-07,0.17963901130382354,0.8574359762561828,0.9048236112931343,0.04158284812598578,2923,11,24,87,2,88,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,1min,60,False,229.9,5,-3,etf_leads_kalshi,7.527361811861935e-07,0.3662967351019352,0.7141436655777859,0.8918060662010099,0.04158284812598578,2923,11,24,87,2,88,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,1min,60,False,229.9,5,-2,etf_leads_kalshi,7.33224268992465e-06,5.115042376458633,3.136705281009302e-07,1.7251879045551161e-06,0.04158284812598578,2923,11,24,87,2,88,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT281,VGT,calendar,1min,60,False,229.9,5,-1,etf_leads_kalshi,2.855903741035753e-06,0.34557849649431005,0.7296595087099172,0.8918060662010099,0.04158284812598578,2923,11,24,87,2,88,0.3150074068770069,"Will Trump win 281-257 - AZ, GA, NC, PA?"
